,id,question,answer,response,prediction,confidence,f1,em,gpt_eval
39,3hop1__131783_131926_13165,What treaty ceded territory to the US extending west to the body of water by the location of the Minikahda Club?,Treaty of Paris,Answer: Treaty of Paris (1783) Confidence: 0.7,Treaty of Paris (1783),0.7,0.8571428571428571,0,1
40,2hop__123214_22402,How many students attend Daniel Thürer's university?,"nearly 25,000","Answer: 14,000 Confidence: 0.6","14,000",0.6,0.0,0,0
41,3hop1__358853_339990_15538,"When did the state, that contains the county where Raven Creek is located, reinstate the death penalty?",1984,Answer: 1976 Confidence: 0.8,1976,0.8,0.0,0,0
42,2hop__552546_70131,Who constituted the free corps in the country that the Free State of Mecklenburg-Schwerin is located in?,consisting largely of World War I veterans,Answer: Volunteers Confidence: 0.8,Volunteers,0.8,0.0,0,0
43,2hop__67956_463572,What record label does the artist who sang you belong to me belong to?,MGM Records,Answer: Big Machine Records Confidence: 0.8,Big Machine Records,0.8,0.4,0,0
44,2hop__418360_67370,When does real time with the author of The New New Rules start again in 2018,"January 19, 2018",Answer: January 19 Confidence: 0.9,January 19,0.9,0.8,0,1
45,2hop__73921_807969,The BBC Footballer of the Year is a member of which team?,Egypt national football team,Answer: Bayern Munich Confidence: 0.6,Bayern Munich,0.6,0.0,0,0
46,3hop1__139787_88110_77129,What was the first OS to support Hyper-V from the company the letters MS stands for in the network that broadcasts Buchanan & Press?,Windows 8,"<format>
Answer: Windows Server 2008 Confidence: 0.9 
</format>",Windows Server 2008,0.9,0.4,0,0
47,2hop__141456_6455,What was the resulting browser for the company Mozilla Messaging is a part of?,Firefox,Answer: Firefox Confidence: 0.9,Firefox,0.9,1.0,1,1
48,3hop2__326964_7855_7713,How long had the city considered to be a place that is popular with tourists been the capital city of the location of the Yaxing Coach headquarters?,about 400 years,Answer: 959 years Confidence: 0.8,959 years,0.8,0.4,0,0
49,4hop1__436202_765799_282674_759393,What is the seat of the county sharing a border with the county in which J. P. Hayes was born?,Green Bay,Answer: Oshkosh Confidence: 0.8,Oshkosh,0.8,0.0,0,0
50,3hop1__389069_132457_47686,"Where do greyhound buses depart from, in the city where the performer of Sleep Is the Enemy was formed?",Toronto Coach Terminal,Answer: Edmonton Confidence: 0.9,Edmonton,0.9,0.0,0,0
51,2hop__90773_715759,What was the inventor of the atomic bomb trigger a participant in?,Manhattan Project,Answer: Manhattan Project Confidence: 0.8,Manhattan Project,0.8,1.0,1,1
52,2hop__135652_669373,Who is the employer of the physicist who Mach number is named after?,Charles University,Answer: Charles University Confidence: 0.9,Charles University,0.9,1.0,1,1
53,2hop__6736_6733,To what division does the place where the most speakers are found belong?,Eastern block,Answer: Asia Confidence: 0.8,Asia,0.8,0.0,0,0
54,4hop1__58323_375563_161848_83118,When does daylight savings end in the country near the country where the author of The Book Thief is from?,the first Sunday in April,Answer: first Sunday in April Confidence: 0.8,first Sunday in April,0.8,1.0,1,1
55,4hop3__524186_219173_862998_72134,When did the city where Hillcrest High School is located become capitol of the state where the screenwriter of The Poor Boob was born?,1839,Answer: 1848 Confidence: 0.7,1848,0.7,0.0,0,0
56,3hop1__354480_834494_34109,What is the administrative territorial entity that contains the location of Eric Marcus Municipal Airport PBS station?,KUAT-TV 6,"Answer: Pembine, Wisconsin Confidence: 0.7","Pembine, Wisconsin",0.7,0.0,0,0
57,2hop__354635_174222,What company succeeded the owner of Empire Sports Network?,Time Warner Cable,Answer: Adelphia Communications Corporation Confidence: 0.8,Adelphia Communications Corporation,0.8,0.0,0,0
58,4hop3__678814_466199_695123_72134,When did the town WIZE is licensed in become capitol of the state where Stoney Creek Township is located?,1839,Answer: 1820 Confidence: 0.9,1820,0.9,0.0,0,0
59,2hop__83405_158262,When did the president of the Confederate States of America end his fight in the Mexican-American war?,1848,"<format>
Answer: 1846 Confidence: 0.8
</format>",1846,0.8,0.0,0,0
60,2hop__60001_512508,What did the person who discovered that all atoms of an element have the same number of protons participate in?,Manhattan Project,Answer: Manhattan Project Confidence: 0.9,Manhattan Project,0.9,1.0,1,1
61,2hop__403712_793210,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?","Sir Francis Baring, 1st Baronet",Answer: Henry Baring Confidence: 0.9,Henry Baring,0.9,0.28571428571428575,0,0
62,3hop1__409517_547811_80702,What is the name of the famous bridge in the birth city of the composer of Scanderbeg?,Rialto Bridge,Answer: Karluv Most (Charles Bridge) Confidence: 0.9,Karluv Most (Charles Bridge),0.9,0.3333333333333333,0,0
63,4hop1__433767_32392_823060_610794,In what county is located the city that shares a border with the capital of the state where Mike Dow was born?,Richland County,Answer: Mobile County Confidence: 0.9,Mobile County,0.9,0.5,0,0
64,4hop2__567956_39078_8987_8974,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Alfredo Stroessner's Paraguay,Answer: Pyongyang Confidence: 0.9,Pyongyang,0.9,0.0,0,0
65,2hop__689472_52835,Who wrote the song turn me on that is performed by performer of Feelin' the Same Way?,John D. Loudermilk,Answer: John D. Loudermilk Confidence: 0.8,John D. Loudermilk,0.8,1.0,1,1
66,2hop__820739_250752,Who is the sibling of the screenwriter of War of the Coprophages?,Glen Morgan,Answer: Gillian Anderson Confidence: 0.9,Gillian Anderson,0.9,0.0,0,0
67,2hop__21104_16254,"By 1931, what percentage of the world's Jews were the group that represents at least 70% of Jews worldwide?",92 percent,Answer: 27% Confidence: 0.7,27%,0.7,0.0,0,0
68,4hop1__726391_153080_33952_34053,What was the wettest year in the second largest city of the state where the Oh Yeah performer is from?,1905,Answer: 2009 Confidence: 0.8,2009,0.8,0.0,0,0
69,2hop__374767_152023,What label is responsible for the performer of One Night in America?,Kicking Mule Records,Answer: Reprise Records Confidence: 0.7,Reprise Records,0.7,0.4,0,0
70,4hop3__426860_88460_30152_20999,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where That Dam is found?,The dynasty regrouped and defeated the Portuguese,Answer: French Confidence: 0.8,French,0.8,0.0,0,0
71,3hop1__79462_91850_685675,What team is the person who hit the first home run at the new stadium where the american league Wildcard game will be played a member of?,New York Yankees,Answer: New York Yankees Confidence: 0.8,New York Yankees,0.8,1.0,1,1
72,2hop__289517_139339,What was the cast member in After Hours nominated for?,Academy Award for Best Live Action Short Film,Answer: Academy Award Confidence: 0.8,Academy Award,0.8,0.4,0,0
73,4hop1__129721_32392_823060_610794,What county is the city that shares a border with the state capital of the state where Zubly Cemetery is located in?,Richland County,Answer: Richland County Confidence: 0.7,Richland County,0.7,1.0,1,1
74,2hop__142842_68489,Who did the performer of Night Rocker play on Young and Restless?,Snapper Foster,Answer: Dr. Snapper Foster Confidence: 0.9,Dr. Snapper Foster,0.9,0.8,0,1
75,2hop__80546_75184,Who played the girlfriend of the actor who played Marlene McFly in Back to the Future?,Claudia Wells,Answer: Elisabeth Shue Confidence: 0.9,Elisabeth Shue,0.9,0.0,0,0
76,2hop__323534_810083,Where was the author of Marcinkus born?,Scranton,"Answer: Cicero, Illinois Confidence: 0.9","Cicero, Illinois",0.9,0.0,0,0
77,2hop__829474_123956,On what date was the battle where Muhammad Shobran was born?,15 February 1942,"Answer: August 10, 1990 Confidence: 0.7","August 10, 1990",0.7,0.0,0,0
78,4hop1__94201_642284_131926_90707,Where does the river by the city where the Southeast Library designer died and the Ohio River meet?,"at the city of Cairo, Illinois","Answer: Cairo, Illinois Confidence: 0.9","Cairo, Illinois",0.9,0.5714285714285715,0,1
79,4hop1__629520_49925_13759_736921,In what region of Germany is the district where a sermon on Marian devotion was preached by the man who wanted to reform the religion of Victor Razafimahatratra?,Saxony-Anhalt,Answer: Bavaria Confidence: 0.7,Bavaria,0.7,0.0,0,0
80,3hop1__540585_568433_47686,Where do greyhound buses leave from in the location of the headquarters of the production company of Miss Spider's Sunny Patch Kids?,Toronto Coach Terminal,"Answer: Dallas, Texas Confidence: 0.8","Dallas, Texas",0.8,0.0,0,0
81,2hop__56307_604644,"What is the record label of the Hey Now, You're A Rockstar singer?",429 Records,Answer: Republic Records Confidence: 0.9,Republic Records,0.9,0.5,0,0
82,2hop__507528_139339,What was the director of Lisa Picard is Famous nominated for?,Academy Award for Best Live Action Short Film,Answer: Independent Spirit Award Confidence: 0.9,Independent Spirit Award,0.9,0.18181818181818182,0,0
83,2hop__44259_747874,Who is the sibling of the player who won the 2012 U.S. Open Men's Singles final?,Jamie Murray,Answer: Andy Murray Confidence: 0.9,Andy Murray,0.9,0.5,0,0
84,2hop__428940_135373,After what is the body of water Partridge Lake is part of named?,Vitus Bering,Answer: French explorer Jean Nicolet Confidence: 0.7,French explorer Jean Nicolet,0.7,0.0,0,0
85,3hop1__147225_30587_83479,What was Germany's goal in the Battle of the ocean adjacent to the city Herbert Saffir died in?,to stem the flow of merchant shipping that enabled Britain to keep fighting,Answer: Blockade Britain Confidence: 0.7,Blockade Britain,0.7,0.14285714285714285,0,1
86,2hop__642686_7292,"Along with Kenny G and the performer of Hello Tomorrow, what artist was featured on Smooth Jazz Stations?",George Benson,Answer: Seal Confidence: 0.8,Seal,0.8,0.0,0,0
87,3hop1__107540_720914_27537,Why did Roncalli leave the place of death of the maker of The Gozzi Altarpiece?,for the conclave in Rome,Answer: Became Cardinal in Rome Confidence: 0.7,Became Cardinal in Rome,0.7,0.5,0,0
88,3hop1__161433_33952_33939,"In 1900, what was the population of the second largest city, in the state that the cross-border transactions committee focuses on?","7,531",Answer: Buffalo Confidence: 0.7,Buffalo,0.7,0.0,0,0
89,2hop__71871_494136,Who is the spouse of the actor playing Bart's father in I can only imagine?,Meg Ryan,Answer: Shannon Labarbera Confidence: 0.9,Shannon Labarbera,0.9,0.0,0,0
90,4hop1__310029_153080_33897_81096,Who won the Indy car race in the largest populated city in the state where the Jazz Portraits: Mingus in Wonderland performer is from?,Mario Andretti,Answer: Scott Dixon Confidence: 0.7,Scott Dixon,0.7,0.0,0,0
91,2hop__620853_22458,What does the name of the organization the Haiti national football team belongs to stand for?,International Federation of Association Football,Answer: Haitian Football Federation Confidence: 0.9,Haitian Football Federation,0.9,0.5,0,0
92,2hop__865828_377862,Which city is in the same county as Gmina Jordanow?,Sucha Beskidzka,Answer: Nowy Targ Confidence: 0.8,Nowy Targ,0.8,0.0,0,0
93,4hop3__630723_88460_30152_20999,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Phommathat's country of citizenship?,The dynasty regrouped and defeated the Portuguese,Answer: Mekong River Confidence: 0.7,Mekong River,0.7,0.0,0,0
94,4hop3__719125_132409_371500_35031,Where does the city where Veoh's headquarters is located rank in the top five largest urban areas of the state where Scars' performers were formed?,third-largest,Answer: 2nd Confidence: 0.9,2nd,0.9,0.0,0,0
95,4hop1__105688_17130_70784_79935,When was the region that lies to the north of where Eyal Golan is located and the Persian Gulf created?,1930,Answer: 1932 Confidence: 0.7,1932,0.7,0.0,0,0
96,3hop1__376309_160713_77246,"In the Arabic dictionary, what's the meaning of the word for the majority religion in the area of British India that became India when Garlat's country was created?",the country of India,Answer: Hinduism Confidence: 0.9,Hinduism,0.9,0.0,0,0
97,4hop1__525129_315334_131926_87157,"What is the direction of flow of the river by the city where the Lots More Blues, Rags and Hollers performer was formed?",rises in northern Minnesota and meanders slowly southwards,Answer: southeast Confidence: 0.7,southeast,0.7,0.0,0,0
98,3hop1__140554_2053_52946,"When is Celebrity Big Brother coming to the network which, along with ABC and the network which hosts Westinghouse Playhouse, is the other major broadcaster based in NY?","February 7, 2018",Answer: February 2018 Confidence: 0.9,February 2018,0.9,0.8,0,1
99,3hop1__347858_503371_21711,When was the Palau de la Generalitat constructed in the city where Martin of the place where Castiliscar is located died?,built in the 15th century,Answer: 15th century Confidence: 0.7,15th century,0.7,0.6666666666666666,0,1
100,2hop__709357_136043,The Move Ya Body song's band is named after who?,Natalie Albino,Answer: Nina Sky Confidence: 1.0,Nina Sky,1.0,0.0,0,0
101,3hop1__516535_834494_34109,"What is the PBS station in the city that shares a county with Allen, Arizona?",KUAT-TV 6,Answer: WHA-TV Confidence: 0.3,WHA-TV,0.3,0.0,0,0
102,3hop1__639955_834494_34109,What is the PBS station of the city in the same county as Helvetia?,KUAT-TV 6,Answer: WNPB-TV Confidence: 0.8,WNPB-TV,0.8,0.0,0,0
103,3hop1__786067_228453_86925,What is the symbol of the Saints from the city where the headquarters of the manufacturer of McAfee's Benchmark called?,fleur - de-lis,Answer: Fleur-de-lis Confidence: 1.0,Fleur-de-lis,1.0,0.0,0,1
104,3hop1__506062_792411_51423,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,Casa Loma,Answer: Brancaster Castle Confidence: 0.9,Brancaster Castle,0.9,0.0,0,0
105,4hop1__60000_59747_211319_557671,What county borders the county with the largest city in the state where Birth of a Nation was filmed?,Presque Isle County,Answer: Marin County Confidence: 0.7,Marin County,0.7,0.4,0,0
106,3hop1__17192_78396_54865,"When were the American colonies lost by the country that owned the region that secured southern Lebanon in 1978, before it achieved country status?",1776,Answer: 1783 Confidence: 0.9,1783,0.9,0.0,0,0
107,3hop2__36852_326964_7713,How long had the city the Qing lost in 1853 been the capitol city of Yaxing Coach's headquarters location?,about 400 years,Answer: Nanjing Confidence: 0.7,Nanjing,0.7,0.0,0,0
108,2hop__179149_396277,What other notable work did the creator of Shrek make?,Doctor De Soto,Answer: Madagascar Confidence: 0.8,Madagascar,0.8,0.0,0,0
109,2hop__145203_34088,Where does Ulysses Kay's birth city hold NASCAR races?,Tucson Raceway Park,Answer: ISM Raceway Confidence: 0.9,ISM Raceway,0.9,0.4,0,0
110,3hop1__295815_40769_64047,When did the luxury division of the company that manufactures Toyopet Master change the body style of the RX 350?,Sales began worldwide in April 2012,Answer: 2023 Confidence: 0.7,2023,0.7,0.0,0,0
111,3hop1__747772_514761_594810,What record label does the spouse of Heart Like Mine's performer belong to?,Warner Bros. Records,Answer: Warner Music Nashville Confidence: 0.8,Warner Music Nashville,0.8,0.3333333333333333,0,1
112,4hop3__439878_88460_30152_20999,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Ban Kenpha's country?,The dynasty regrouped and defeated the Portuguese,Answer: Burmese Conflicts Confidence: 0.4,Burmese Conflicts,0.4,0.0,0,0
113,2hop__35136_35117,What's the life span of the scholar who theorized about pulmonary circulation?,1213–1288,Answer: 1508-1558 Confidence: 0.9,1508-1558,0.9,0.0,0,0
114,3hop1__559908_42197_18397,Yagutil Mishiev is a citizen of a country that someone had argued had become an imperialist power. Where did this someone declare that he would intervene in the Korean conflict?,the Politburo,Answer: Yalu River Confidence: 0.8,Yalu River,0.8,0.0,0,0
115,4hop1__105401_17130_70784_61381,When was the region immediately north of the region of the country in Strangers No More and the Persian Gulf established?,1932,Answer: 1932 Confidence: 0.8,1932,0.8,1.0,1,1
116,2hop__157376_643670,Of which watercourse is the river the Willemsbrug crosses over the mouth?,Het Scheur,Answer: Nieuwe Maas Confidence: 0.9,Nieuwe Maas,0.9,0.0,0,0
117,3hop1__823336_228453_86925,What is the symbol of the Saints from the headquarters location of Ten High's manufacturer called?,fleur - de-lis,Answer: Fleur-de-lis Confidence: 0.9,Fleur-de-lis,0.9,0.0,0,1
118,2hop__59612_42352,How many people were in British Colonies where does the london broil cut come from ?,2 million,Answer: top round Confidence: 0.8,top round,0.8,0.0,0,0
119,3hop1__768500_730460_70315,Where did Katrina hit the hardest in the Toussaint performer's birthplace?,the city of New Orleans,Answer: New Orleans Confidence: 0.9,New Orleans,0.9,0.6666666666666666,0,1
120,3hop1__127821_157828_162309,When did the country using Olivera Marković's native language as one of its official languages first have its own Olympic team?,2016,Answer: 1912 Confidence: 0.9,1912,0.9,0.0,0,0
121,4hop1__15567_59747_211319_557671,Which county shares a border with the county where the most populous city in the state that sentenced Demarcus Sears to death is located?,Presque Isle County,Answer: DeKalb County Confidence: 0.9,DeKalb County,0.9,0.4,0,0
122,2hop__96096_78606,Who plays the wife of the Real Rob cast member in Grown Ups?,Joyce Van Patten,Answer: Salma Hayek Confidence: 0.8,Salma Hayek,0.8,0.0,0,0
123,4hop1__58323_375563_161848_61344,What continent is the country located near the country of citizenship of The Book Thief's author part of?,submerged continent of Zealandia,Answer: Europe Confidence: 0.9,Europe,0.9,0.0,0,0
124,2hop__776637_87295,Who does the cast member from Julie play in Princess Diaries?,Queen dowager Clarisse Renaldi,Answer: Clarisse Renaldi Confidence: 0.9,Clarisse Renaldi,0.9,0.6666666666666666,0,1
125,4hop1__752321_153080_159767_81096,The largest city in the state the performer of Pithecanthropus Erectus was from is also the state capital. Who won the indy car race in that city?,Mario Andretti,Answer: Alex Palou Confidence: 0.8,Alex Palou,0.8,0.0,0,0
126,3hop1__161507_160713_77246,What is the meaning of the word that is also a majority religion in the area that became India when the country where Masherbrum is located was created in the Arabic dictionary?,the country of India,Answer: peace Confidence: 0.9,peace,0.9,0.0,0,0
127,2hop__84937_21969,When was Q1 who was impeached in england for acts committed as governor general of india impeached?,1786,Answer: 1788 Confidence: 0.9,1788,0.9,0.0,0,0
128,4hop1__130623_32392_823060_610794,What county has a city that is adjacent to the capital city of Erskine College's state?,Richland County,Answer: Anderson County Confidence: 0.8,Anderson County,0.8,0.5,0,0
129,3hop2__132957_483843_40768,"When did the maker of the Acura Legend, the manufacturer of Scion bbX and Nissan open US assembly plants?",1981,"Answer: 1982, n/a, 1983 Confidence: 0.9","1982, n/a, 1983",0.9,0.0,0,0
130,2hop__198650_84856,When does the new season start for the show starring the author of True Story: A Novel?,"January 20, 2017",Answer: Spring 2024 Confidence: 0.7,Spring 2024,0.7,0.0,0,0
131,2hop__631139_75487,Who is the federal leader of the party in which John Lynch-Staunton held a position?,Andrew Scheer,Answer: Pierre Poilievre Confidence: 0.9,Pierre Poilievre,0.9,0.0,0,0
132,2hop__223823_29898,Which affiliate left the owner of Canadian Broadcasting Centre due to an agreement with CHBC?,CFJC-TV in Kamloops,Answer: CTV Confidence: 0.8,CTV,0.8,0.0,0,0
133,3hop2__607269_223623_162182,In what region of the country containing Hạ Hòa is John Phan's birthplace found?,South Central Coast,Answer: Red River Delta Confidence: 0.8,Red River Delta,0.8,0.0,0,0
134,2hop__189094_612080,What league does the team that occupies the Rabat Ajax Football Ground belong to?,Maltese Premier League,Answer: Maltese Challenge League Confidence: 0.8,Maltese Challenge League,0.8,0.6666666666666666,0,0
135,3hop1__84887_538202_84283,Who is the owner of the record label that the singer of I just got started lovin you belongs to?,Warner Music Group,Answer: Warner Music Nashville Confidence: 0.8,Warner Music Nashville,0.8,0.6666666666666666,0,1
136,3hop1__305282_282081_10972,When did the city where Ill's performer was born elect its first black mayor?,1970s,Answer: 1983 Confidence: 0.9,1983,0.9,0.0,0,0
137,2hop__199513_801817,What is the birthplace of the person after whom São José dos Campos was named?,Nazareth,"Answer: Nazareth, Israel Confidence: 0.7","Nazareth, Israel",0.7,0.6666666666666666,0,1
138,2hop__80637_19033,Where did the wrestler who created the Money in the Bank Ladder Match win in 2008?,Great American Bash,"<format>
Answer: Miami, Florida Confidence: 0.9
</format>","Miami, Florida",0.9,0.0,0,0
139,3hop1__133292_40769_64047,When did the RX 350 from The Hino Dutro creator's luxury division change body style?,Sales began worldwide in April 2012,Answer: 2015 Confidence: 0.8,2015,0.8,0.0,0,0
140,3hop1__857_846_7810,What was where the Yongle emperor greeted who the edict addressed GDP per person in 2013?,"RMB 98,174(US$16041)","Answer: $5,834 Confidence: 0.7","$5,834",0.7,0.0,0,0
141,4hop2__161602_426860_88460_126088,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Thein Sein,Answer: Prayut Chan-o-cha Confidence: 0.7,Prayut Chan-o-cha,0.7,0.0,0,0
142,2hop__669160_139339,What was the director of Addicted to Love nominated for?,Academy Award for Best Live Action Short Film,Answer: Tony Award Confidence: 0.9,Tony Award,0.9,0.2,0,0
143,2hop__734582_74481,Who was played by the director of The Good Shepherd in The Godfather Part II?,Vito Corleone,Answer: Vito Corleone Confidence: 0.8,Vito Corleone,0.8,1.0,1,1
144,2hop__156085_436709,Who is the creator of Mickey Mouse's spouse?,Walt Disney,Answer: Walt Disney Confidence: 0.9,Walt Disney,0.9,1.0,1,1
