,id,question,answer,response,prediction,confidence,f1,em,gpt_eval
21,2hop__83800_747874,Who's the sibling of the player who won the men's wimbledon championship 2016?,Jamie Murray,Answer: Jamie Murray Confidence: 0.8,Jamie Murray,0.8,1.0,1,1
22,2hop__83257_19033,Where did the inventor of the Money in the Bank ladder match win in 2008?,Great American Bash,Answer: WrestleMania XXIV Confidence: 0.8,WrestleMania XXIV,0.8,0.0,0,0
23,2hop__55966_162341,What kind of recognition did the actor who played the game maker in hunger games receive?,nominated for an Academy Award for Best Supporting Actor,"Answer: Awards 
Confidence: 0.8",Awards,0.8,0.0,0,0
24,2hop__754753_57816,What is the U.S. News ranking of the law school at Carlos Alvarez's employer?,100,Answer: 1 Confidence: 0.8,1,0.8,0.0,0,0
25,3hop1__127837_157828_239539,Where is the headquarters of the Radio Television of the country that has a co-official language in the language that Kuhinjica is in?,Pristina,Answer: Zagreb Confidence: 0.8,Zagreb,0.8,0.0,0,0
26,3hop1__102461_24918_24991,What went down after the Soviet President visiting the the birth country of Andrey Dashkov while the protests were taking place departed from the Kremlin?,Soviet flag,Answer: Gorbachev Resigned Confidence: 0.8,Gorbachev Resigned,0.8,0.0,0,0
27,2hop__612719_6455,What was the resulting browser of the group that owns Mozilla Messaging?,Firefox,"Answer: Thunderbird 
Confidence: 0.8",Thunderbird,0.8,0.0,0,0
28,2hop__30905_189318,Where did the person who sponsored the resolution to reopen trade with Vietnam along with Kerry go to college?,National War College,Answer: Yale Confidence: 0.8,Yale,0.8,0.0,0,0
29,2hop__776377_857193,What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?,Delaware River,Answer: Crum Creek Confidence: 0.8,Crum Creek,0.8,0.0,0,0
30,2hop__411091_625230,In which county is Mark Dismore's birthplace located?,Hancock County,Answer: Green County Confidence: 0.8,Green County,0.8,0.5,0,0
31,4hop2__160585_14670_8987_8529,"A country's military branch, which in the US contains the Air Defense Artillery, was unprepared for the invasion of Hana Mandlikova's birth country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",1943–1992,Answer: 1918 Confidence: 0.8,1918,0.8,0.0,0,0
32,3hop1__28404_160713_77246,What is the meaning of the word that is also a majority religion in what became India when the country that disavowed the Taliban was created in the Arabic dictionary?,the country of India,Answer: Hindu Confidence: 0.8,Hindu,0.8,0.0,0,0
33,2hop__8496_21567,Who introduced a system of musical notation used during the 14th century in the place where there is no evidence of a Slavic settlement before c. 600 AD?,John Kukuzelis,Answer: Guido d'Arezzo Confidence: 0.8,Guido d'Arezzo,0.8,0.0,0,0
34,2hop__70338_36240,"What specific part of the book where the quote ""by the skin of your teeth"" comes from document reference for Mary?",Genesis 3:15,Answer: Job 19:20 Confidence: 0.8,Job 19:20,0.8,0.0,0,0
35,2hop__275891_55984,Who wrote the song The Story that is sung by the performer of Rhapsody Originals?,Phil Hanseroth,Answer: Brandi Carlile Confidence: 0.8,Brandi Carlile,0.8,0.0,0,0
36,3hop1__136129_87694_124169,What year did the Governor of the city where the basilica named after the same saint as the one that Mantua Cathedral is dedicated to die?,1952,Answer: 1399 Confidence: 0.2,1399,0.2,0.0,0,0
37,4hop3__373866_5189_38229_86687,A group of nations of which the People's Socialist Republic of Albania was a member was controlled by one country. When did that country agree to a unified Germany inside of the organization Eisenhower would not discuss during the campaign?,May 1990,Answer: 1990 Confidence: 0.8,1990,0.8,0.6666666666666666,0,1
38,2hop__455158_247871,What county is the NRHEG High School located in?,Waseca County,Answer: Steele Confidence: 0.8,Steele,0.8,0.0,0,0
39,3hop1__131783_131926_13165,What treaty ceded territory to the US extending west to the body of water by the location of the Minikahda Club?,Treaty of Paris,Answer: Louisiana Purchase Confidence: 0.8,Louisiana Purchase,0.8,0.0,0,0
40,2hop__123214_22402,How many students attend Daniel Thürer's university?,"nearly 25,000",Answer: Unknown Confidence: 0.0,Unknown,0.0,0.0,0,0
41,3hop1__358853_339990_15538,"When did the state, that contains the county where Raven Creek is located, reinstate the death penalty?",1984,Answer: 1977 Confidence: 0.8,1977,0.8,0.0,0,0
42,2hop__552546_70131,Who constituted the free corps in the country that the Free State of Mecklenburg-Schwerin is located in?,consisting largely of World War I veterans,"Answer: Freikorps Deutschland and other paramilitary groups, but mainly the Freikorps Roßbach, and Freikorps Ehrhardt Brigade. Confidence: 0.8","Freikorps Deutschland and other paramilitary groups, but mainly the Freikorps Roßbach, and Freikorps Ehrhardt Brigade.",0.8,0.0,0,0
43,2hop__67956_463572,What record label does the artist who sang you belong to me belong to?,MGM Records,Answer: RCA Records Confidence: 0.8,RCA Records,0.8,0.5,0,0
44,2hop__418360_67370,When does real time with the author of The New New Rules start again in 2018,"January 19, 2018",Answer: April 6 Confidence: 0.8,April 6,0.8,0.0,0,0
45,2hop__73921_807969,The BBC Footballer of the Year is a member of which team?,Egypt national football team,Answer: Various Confidence: 0.2,Various,0.2,0.0,0,0
46,3hop1__139787_88110_77129,What was the first OS to support Hyper-V from the company the letters MS stands for in the network that broadcasts Buchanan & Press?,Windows 8,"Answer: Windows Server 2008 
Confidence: 0.9",Windows Server 2008,0.9,0.4,0,0
47,2hop__141456_6455,What was the resulting browser for the company Mozilla Messaging is a part of?,Firefox,Answer: Firefox Confidence: 0.9,Firefox,0.9,1.0,1,1
48,3hop2__326964_7855_7713,How long had the city considered to be a place that is popular with tourists been the capital city of the location of the Yaxing Coach headquarters?,about 400 years,Answer: 1949 Confidence: 0.8,1949,0.8,0.0,0,0
49,4hop1__436202_765799_282674_759393,What is the seat of the county sharing a border with the county in which J. P. Hayes was born?,Green Bay,Answer: Abbeville Confidence: 0.8,Abbeville,0.8,0.0,0,0
50,3hop1__389069_132457_47686,"Where do greyhound buses depart from, in the city where the performer of Sleep Is the Enemy was formed?",Toronto Coach Terminal,Answer: Toronto Coach Terminal Confidence: 0.8,Toronto Coach Terminal,0.8,1.0,1,1
51,2hop__90773_715759,What was the inventor of the atomic bomb trigger a participant in?,Manhattan Project,Answer: Manhattan Project Confidence: 0.9,Manhattan Project,0.9,1.0,1,1
52,2hop__135652_669373,Who is the employer of the physicist who Mach number is named after?,Charles University,Answer: Austrian Government Confidence: 0.8,Austrian Government,0.8,0.0,0,0
53,2hop__6736_6733,To what division does the place where the most speakers are found belong?,Eastern block,Answer: Indo-European Confidence: 0.9,Indo-European,0.9,0.0,0,0
54,4hop1__58323_375563_161848_83118,When does daylight savings end in the country near the country where the author of The Book Thief is from?,the first Sunday in April,Answer: November first Sunday or October last Sunday Confidence: 0.7,November first Sunday or October last Sunday,0.7,0.36363636363636365,0,0
55,4hop3__524186_219173_862998_72134,When did the city where Hillcrest High School is located become capitol of the state where the screenwriter of The Poor Boob was born?,1839,Answer: 1846 Confidence: 0.2,1846,0.2,0.0,0,0
56,3hop1__354480_834494_34109,What is the administrative territorial entity that contains the location of Eric Marcus Municipal Airport PBS station?,KUAT-TV 6,Answer: Bellefonte Confidence: 0.8,Bellefonte,0.8,0.0,0,0
57,2hop__354635_174222,What company succeeded the owner of Empire Sports Network?,Time Warner Cable,Answer: Adelphia Communications Corporation Confidence: 0.8,Adelphia Communications Corporation,0.8,0.0,0,0
58,4hop3__678814_466199_695123_72134,When did the town WIZE is licensed in become capitol of the state where Stoney Creek Township is located?,1839,Answer: 1816 Confidence: 0.8,1816,0.8,0.0,0,0
59,2hop__83405_158262,When did the president of the Confederate States of America end his fight in the Mexican-American war?,1848,Answer: 1848 Confidence: 0.0,1848,0.0,1.0,1,1
60,2hop__60001_512508,What did the person who discovered that all atoms of an element have the same number of protons participate in?,Manhattan Project,"Answer: Manhattan Project 
Confidence: 0.8",Manhattan Project,0.8,1.0,1,1
61,2hop__403712_793210,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?","Sir Francis Baring, 1st Baronet",Answer: Henry Baring Confidence: 0.8,Henry Baring,0.8,0.28571428571428575,0,0
62,3hop1__409517_547811_80702,What is the name of the famous bridge in the birth city of the composer of Scanderbeg?,Rialto Bridge,Answer: Chain Bridge Confidence: 0.8,Chain Bridge,0.8,0.5,0,0
63,4hop1__433767_32392_823060_610794,In what county is located the city that shares a border with the capital of the state where Mike Dow was born?,Richland County,Answer: Saginaw County Confidence: 0.2,Saginaw County,0.2,0.5,0,0
64,4hop2__567956_39078_8987_8974,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Alfredo Stroessner's Paraguay,Answer: Israel Confidence: 0.8,Israel,0.8,0.0,0,0
65,2hop__689472_52835,Who wrote the song turn me on that is performed by performer of Feelin' the Same Way?,John D. Loudermilk,Answer: John Lennon Confidence: 0.4,John Lennon,0.4,0.4,0,0
66,2hop__820739_250752,Who is the sibling of the screenwriter of War of the Coprophages?,Glen Morgan,Answer: Chris Carter Confidence: 0.8,Chris Carter,0.8,0.0,0,0
67,2hop__21104_16254,"By 1931, what percentage of the world's Jews were the group that represents at least 70% of Jews worldwide?",92 percent,Answer: 70% Confidence: 0.8,70%,0.8,0.0,0,0
68,4hop1__726391_153080_33952_34053,What was the wettest year in the second largest city of the state where the Oh Yeah performer is from?,1905,Answer: 2018 Confidence: 0.2,2018,0.2,0.0,0,0
69,2hop__374767_152023,What label is responsible for the performer of One Night in America?,Kicking Mule Records,Answer: Steely Dan Confidence: 0.8,Steely Dan,0.8,0.0,0,0
70,4hop3__426860_88460_30152_20999,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where That Dam is found?,The dynasty regrouped and defeated the Portuguese,Answer: French Confidence: 0.8,French,0.8,0.0,0,0
71,3hop1__79462_91850_685675,What team is the person who hit the first home run at the new stadium where the american league Wildcard game will be played a member of?,New York Yankees,Answer: Yankees Confidence: 0.8,Yankees,0.8,0.5,0,1
72,4hop1__129721_32392_823060_610794,What county is the city that shares a border with the state capital of the state where Zubly Cemetery is located in?,Richland County,Answer: Chatham Confidence: 0.8,Chatham,0.8,0.0,0,0
73,2hop__142842_68489,Who did the performer of Night Rocker play on Young and Restless?,Snapper Foster,Answer: Eileen Davidson Confidence: 0.8,Eileen Davidson,0.8,0.0,0,0
74,2hop__80546_75184,Who played the girlfriend of the actor who played Marlene McFly in Back to the Future?,Claudia Wells,Answer: Claudia Wells Confidence: 0.8,Claudia Wells,0.8,1.0,1,1
75,2hop__323534_810083,Where was the author of Marcinkus born?,Scranton,Answer: Chicago Confidence: 0.8,Chicago,0.8,0.0,0,0
76,2hop__829474_123956,On what date was the battle where Muhammad Shobran was born?,15 February 1942,"Answer: 1187 
Confidence: 0.2",1187,0.2,0.0,0,0
77,4hop1__94201_642284_131926_90707,Where does the river by the city where the Southeast Library designer died and the Ohio River meet?,"at the city of Cairo, Illinois",Answer: Pittsburgh Confidence: 0.8,Pittsburgh,0.8,0.0,0,0
78,4hop1__629520_49925_13759_736921,In what region of Germany is the district where a sermon on Marian devotion was preached by the man who wanted to reform the religion of Victor Razafimahatratra?,Saxony-Anhalt,Answer: Saxony Confidence: 0.8,Saxony,0.8,0.0,0,0
79,3hop1__540585_568433_47686,Where do greyhound buses leave from in the location of the headquarters of the production company of Miss Spider's Sunny Patch Kids?,Toronto Coach Terminal,Answer: Toronto Coach Terminal Confidence: 0.8,Toronto Coach Terminal,0.8,1.0,1,1
80,2hop__56307_604644,"What is the record label of the Hey Now, You're A Rockstar singer?",429 Records,Answer: Hollywood Records Confidence: 0.8,Hollywood Records,0.8,0.5,0,0
81,2hop__44259_747874,Who is the sibling of the player who won the 2012 U.S. Open Men's Singles final?,Jamie Murray,Answer: Jamie Murray Confidence: 0.8,Jamie Murray,0.8,1.0,1,1
82,2hop__428940_135373,After what is the body of water Partridge Lake is part of named?,Vitus Bering,"Answer: Partridge River 
Confidence: 0.8",Partridge River,0.8,0.0,0,0
83,3hop1__147225_30587_83479,What was Germany's goal in the Battle of the ocean adjacent to the city Herbert Saffir died in?,to stem the flow of merchant shipping that enabled Britain to keep fighting,"Answer: Atlantic Ocean 
Confidence: 0.8",Atlantic Ocean,0.8,0.0,0,0
84,2hop__642686_7292,"Along with Kenny G and the performer of Hello Tomorrow, what artist was featured on Smooth Jazz Stations?",George Benson,Answer: Dave Koz Confidence: 0.8,Dave Koz,0.8,0.0,0,0
85,3hop1__107540_720914_27537,Why did Roncalli leave the place of death of the maker of The Gozzi Altarpiece?,for the conclave in Rome,"Answer: Assassination plot 
Confidence: 0.2",Assassination plot,0.2,0.0,0,0
86,3hop1__161433_33952_33939,"In 1900, what was the population of the second largest city, in the state that the cross-border transactions committee focuses on?","7,531",Answer: New Orleans Confidence: 0.7,New Orleans,0.7,0.0,0,0
87,2hop__71871_494136,Who is the spouse of the actor playing Bart's father in I can only imagine?,Meg Ryan,Answer: Roma Downey Confidence: 0.8,Roma Downey,0.8,0.0,0,0
88,4hop1__310029_153080_33897_81096,Who won the Indy car race in the largest populated city in the state where the Jazz Portraits: Mingus in Wonderland performer is from?,Mario Andretti,Answer: Josef Newgarden Confidence: 0.2,Josef Newgarden,0.2,0.0,0,0
89,2hop__865828_377862,Which city is in the same county as Gmina Jordanow?,Sucha Beskidzka,Answer: Nowy Targ Confidence: 0.8,Nowy Targ,0.8,0.0,0,0
90,4hop3__630723_88460_30152_20999,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Phommathat's country of citizenship?,The dynasty regrouped and defeated the Portuguese,Answer: Myanmar border Conflict Confidence: 0.2,Myanmar border Conflict,0.2,0.0,0,0
91,4hop3__719125_132409_371500_35031,Where does the city where Veoh's headquarters is located rank in the top five largest urban areas of the state where Scars' performers were formed?,third-largest,"San Diego, 5th or actually: Answer: 4th Confidence: 0.8",4th,0.8,0.0,0,0
92,4hop1__105688_17130_70784_79935,When was the region that lies to the north of where Eyal Golan is located and the Persian Gulf created?,1930,Answer: 4000 BC Confidence: 0.2,4000 BC,0.2,0.0,0,0
93,3hop1__376309_160713_77246,"In the Arabic dictionary, what's the meaning of the word for the majority religion in the area of British India that became India when Garlat's country was created?",the country of India,Answer: Hindu Confidence: 0.8,Hindu,0.8,0.0,0,0
94,4hop1__525129_315334_131926_87157,"What is the direction of flow of the river by the city where the Lots More Blues, Rags and Hollers performer was formed?",rises in northern Minnesota and meanders slowly southwards,Answer: South Confidence: 0.8,South,0.8,0.0,0,1
95,3hop1__140554_2053_52946,"When is Celebrity Big Brother coming to the network which, along with ABC and the network which hosts Westinghouse Playhouse, is the other major broadcaster based in NY?","February 7, 2018",Answer: CBS Confidence: 0.9,CBS,0.9,0.0,0,0
96,3hop1__347858_503371_21711,When was the Palau de la Generalitat constructed in the city where Martin of the place where Castiliscar is located died?,built in the 15th century,Answer: 1596 Confidence: 0.8,1596,0.8,0.0,0,0
97,3hop1__516535_834494_34109,"What is the PBS station in the city that shares a county with Allen, Arizona?",KUAT-TV 6,Answer: KAET Confidence: 0.8,KAET,0.8,0.0,0,0
98,3hop1__639955_834494_34109,What is the PBS station of the city in the same county as Helvetia?,KUAT-TV 6,Answer: KQED Confidence: 0.8,KQED,0.8,0.0,0,0
99,3hop1__786067_228453_86925,What is the symbol of the Saints from the city where the headquarters of the manufacturer of McAfee's Benchmark called?,fleur - de-lis,Answer: Fleur-de-lis Confidence: 0.8,Fleur-de-lis,0.8,0.0,0,1
100,3hop1__506062_792411_51423,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,Casa Loma,Answer: Warwick Castle Confidence: 0.8,Warwick Castle,0.8,0.0,0,0
101,4hop1__60000_59747_211319_557671,What county borders the county with the largest city in the state where Birth of a Nation was filmed?,Presque Isle County,Answer: Bertie County Confidence: 0.8,Bertie County,0.8,0.4,0,0
102,3hop1__17192_78396_54865,"When were the American colonies lost by the country that owned the region that secured southern Lebanon in 1978, before it achieved country status?",1776,Answer: 1776 Confidence: 0.8,1776,0.8,1.0,1,1
103,3hop2__36852_326964_7713,How long had the city the Qing lost in 1853 been the capitol city of Yaxing Coach's headquarters location?,about 400 years,Answer: 0 Confidence: 0.0,0,0.0,0.0,0,0
104,2hop__179149_396277,What other notable work did the creator of Shrek make?,Doctor De Soto,Answer: Antz Confidence: 0.8,Antz,0.8,0.0,0,0
105,2hop__145203_34088,Where does Ulysses Kay's birth city hold NASCAR races?,Tucson Raceway Park,Answer: Talladega Confidence: 0.8,Talladega,0.8,0.0,0,0
106,3hop1__295815_40769_64047,When did the luxury division of the company that manufactures Toyopet Master change the body style of the RX 350?,Sales began worldwide in April 2012,"Answer: 2010 
Confidence: 0.8",2010,0.8,0.0,0,0
107,3hop1__747772_514761_594810,What record label does the spouse of Heart Like Mine's performer belong to?,Warner Bros. Records,Answer: RCA Records Confidence: 0.8,RCA Records,0.8,0.4,0,0
108,4hop3__439878_88460_30152_20999,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Ban Kenpha's country?,The dynasty regrouped and defeated the Portuguese,Answer: Burma Confidence: 0.8,Burma,0.8,0.0,0,0
109,2hop__35136_35117,What's the life span of the scholar who theorized about pulmonary circulation?,1213–1288,Answer: 1561-1639 Confidence: 0.8,1561-1639,0.8,0.0,0,0
110,3hop1__559908_42197_18397,Yagutil Mishiev is a citizen of a country that someone had argued had become an imperialist power. Where did this someone declare that he would intervene in the Korean conflict?,the Politburo,"Answer: Moscow 
Confidence: 0.8",Moscow,0.8,0.0,0,0
111,4hop1__105401_17130_70784_61381,When was the region immediately north of the region of the country in Strangers No More and the Persian Gulf established?,1932,Answer: 1920s Confidence: 0.7,1920s,0.7,0.0,0,0
112,2hop__157376_643670,Of which watercourse is the river the Willemsbrug crosses over the mouth?,Het Scheur,Answer: Maas River Confidence: 0.8,Maas River,0.8,0.0,0,0
113,2hop__59612_42352,How many people were in British Colonies where does the london broil cut come from ?,2 million,Answer: England Confidence: 0.8,England,0.8,0.0,0,0
114,3hop1__768500_730460_70315,Where did Katrina hit the hardest in the Toussaint performer's birthplace?,the city of New Orleans,Answer: Louisiana Confidence: 0.9,Louisiana,0.9,0.0,0,0
115,3hop1__127821_157828_162309,When did the country using Olivera Marković's native language as one of its official languages first have its own Olympic team?,2016,Answer: 1912 Confidence: 0.8,1912,0.8,0.0,0,0
116,4hop1__15567_59747_211319_557671,Which county shares a border with the county where the most populous city in the state that sentenced Demarcus Sears to death is located?,Presque Isle County,Answer: Oklahoma County Confidence: 0.8,Oklahoma County,0.8,0.4,0,0
117,2hop__96096_78606,Who plays the wife of the Real Rob cast member in Grown Ups?,Joyce Van Patten,Answer: Maya Rudolph Confidence: 0.8,Maya Rudolph,0.8,0.0,0,0
118,4hop1__58323_375563_161848_61344,What continent is the country located near the country of citizenship of The Book Thief's author part of?,submerged continent of Zealandia,Answer: Australia Confidence: 0.9,Australia,0.9,0.0,0,0
119,2hop__776637_87295,Who does the cast member from Julie play in Princess Diaries?,Queen dowager Clarisse Renaldi,Answer: Anne Hathaway Confidence: 0.9,Anne Hathaway,0.9,0.0,0,0
120,4hop1__752321_153080_159767_81096,The largest city in the state the performer of Pithecanthropus Erectus was from is also the state capital. Who won the indy car race in that city?,Mario Andretti,Answer: Scott Dixon Confidence: 0.6,Scott Dixon,0.6,0.0,0,0
121,3hop1__161507_160713_77246,What is the meaning of the word that is also a majority religion in the area that became India when the country where Masherbrum is located was created in the Arabic dictionary?,the country of India,Answer: Islam Confidence: 0.8,Islam,0.8,0.0,0,0
122,2hop__84937_21969,When was Q1 who was impeached in england for acts committed as governor general of india impeached?,1786,Answer: 1788 Confidence: 0.8,1788,0.8,0.0,0,0
123,4hop1__130623_32392_823060_610794,What county has a city that is adjacent to the capital city of Erskine College's state?,Richland County,Answer: Abbeville County Confidence: 0.8,Abbeville County,0.8,0.5,0,0
124,3hop2__132957_483843_40768,"When did the maker of the Acura Legend, the manufacturer of Scion bbX and Nissan open US assembly plants?",1981,"Answer: 1982 Honda, 2005 Subaru (Scion's parent is Toyota but Subaru built the bbX and Toyota has a plant since 1986, Nissan 1983) Confidence: 0.7","1982 Honda, 2005 Subaru (Scion's parent is Toyota but Subaru built the bbX and Toyota has a plant since 1986, Nissan 1983)",0.7,0.0,0,0
125,2hop__198650_84856,When does the new season start for the show starring the author of True Story: A Novel?,"January 20, 2017",Answer: unknown Confidence: 0.0,unknown,0.0,0.0,0,0
126,2hop__631139_75487,Who is the federal leader of the party in which John Lynch-Staunton held a position?,Andrew Scheer,Answer: Erin O'Toole Confidence: 0.7,Erin O'Toole,0.7,0.0,0,0
127,2hop__223823_29898,Which affiliate left the owner of Canadian Broadcasting Centre due to an agreement with CHBC?,CFJC-TV in Kamloops,Answer: CHAN-DT Confidence: 0.8,CHAN-DT,0.8,0.0,0,0
128,3hop2__607269_223623_162182,In what region of the country containing Hạ Hòa is John Phan's birthplace found?,South Central Coast,Answer: Vietnam Confidence: 0.95,Vietnam,0.95,0.0,0,0
129,2hop__189094_612080,What league does the team that occupies the Rabat Ajax Football Ground belong to?,Maltese Premier League,Answer: Maltese Challenge League Confidence: 0.8,Maltese Challenge League,0.8,0.6666666666666666,0,0
130,3hop1__84887_538202_84283,Who is the owner of the record label that the singer of I just got started lovin you belongs to?,Warner Music Group,Answer: James Stroud Confidence: 0.8,James Stroud,0.8,0.0,0,0
131,3hop1__305282_282081_10972,When did the city where Ill's performer was born elect its first black mayor?,1970s,Answer: 1983 Confidence: 0.8,1983,0.8,0.0,0,0
132,2hop__199513_801817,What is the birthplace of the person after whom São José dos Campos was named?,Nazareth,Answer: Portugal Confidence: 0.8,Portugal,0.8,0.0,0,0
133,2hop__80637_19033,Where did the wrestler who created the Money in the Bank Ladder Match win in 2008?,Great American Bash,Answer: Chicago Confidence: 0.8,Chicago,0.8,0.0,0,0
134,3hop1__133292_40769_64047,When did the RX 350 from The Hino Dutro creator's luxury division change body style?,Sales began worldwide in April 2012,Answer: 2007 Confidence: 0.8,2007,0.8,0.0,0,0
135,3hop1__857_846_7810,What was where the Yongle emperor greeted who the edict addressed GDP per person in 2013?,"RMB 98,174(US$16041)","Answer: Nanjing China 
Confidence: 0.2",Nanjing China,0.2,0.0,0,0
136,4hop2__161602_426860_88460_126088,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Thein Sein,Answer: Thongloun Sisoulith Confidence: 0.8,Thongloun Sisoulith,0.8,0.0,0,0
137,2hop__734582_74481,Who was played by the director of The Good Shepherd in The Godfather Part II?,Vito Corleone,"Answer: Kaye 
Confidence: 0.8",Kaye,0.8,0.0,0,0
138,2hop__156085_436709,Who is the creator of Mickey Mouse's spouse?,Walt Disney,Answer: Ub Iwerks Confidence: 0.8,Ub Iwerks,0.8,0.0,0,0
139,2hop__137061_45752,Why does the place where Step Up Revolution takes place have a duck for a mascot?,when the school's yearbook chose its name to be ``The Ibis,"Answer: Miami Dolphins Stadium & the Dolphin is a aquatic mammal like a duck is a bird, they chose the Dolphin. Confidence: 0.2","Miami Dolphins Stadium & the Dolphin is a aquatic mammal like a duck is a bird, they chose the Dolphin.",0.2,0.08695652173913043,0,0
140,2hop__67660_67223,Who married the narrator of How I Met Your Mother?,Tracy Mosby,Answer: Tracy McConnell Confidence: 1.0,Tracy McConnell,1.0,0.5,0,1
141,2hop__252521_80650,Who played the character in the Santa Clause 3 that has a series named after it that includes Frost at Christmas?,Martin Short,Answer: Martin Short Confidence: 0.9,Martin Short,0.9,1.0,1,1
142,2hop__58691_192417,The league playing in the Thursday night football game is a type of what?,sports league,"Answer: Sports League 
Confidence: 0.95",Sports League,0.95,1.0,1,1
143,3hop2__304722_203717_63959,When was the last time the sports team Alan O'Neil was a member of beat the winner of the 1894-95 FA cup?,1 December 2010,Answer: 1995 Confidence: 0.2,1995,0.2,0.0,0,0
144,2hop__450600_158262,When did the author of The Rise and Fall of the Confederate Government end his fight in the Mexican-American War?,1848,Answer: 1848 Confidence: 0.8,1848,0.8,1.0,1,1
