,id,question,answer,type,response,prediction,confidence,f1,em,gpt_eval
10,c0007a7a0bd911eba7f7acde48001122,Which award the director of film Pataakha received?,National Film Award for Best Music Direction,compositional,"Answer: National Film Award Confidence: 0.7  
Answer: Filmfare Award Confidence: 0.6  
Answer: IIFA Award Confidence: 0.5  
Answer: Zee Cine Award Confidence: 0.4  
Answer: Screen Award Confidence: 0.3",National Film Award,0.7,0.6,0,0
11,90934fd908dc11ebbd9cac1f6bf848b6,"Which film whose director is younger, Kiladigalu or He'S My Girl?",Kiladigalu,bridge_comparison,"Answer: He'S My Girl Confidence: 0.6
Answer: Kiladigalu Confidence: 0.4
Answer: Unknown Confidence: 0.3
Answer: Neither Confidence: 0.2
Answer: Both Confidence: 0.1",He'S My Girl,0.6,0.0,0,0
12,8d18786e086a11ebbd5fac1f6bf848b6,"Which film whose director is younger, Dagudu Moothalu or Port Of Seven Seas?",Dagudu Moothalu,bridge_comparison,"Answer: Port Of Seven Seas Confidence: 0.8  
Answer: Dagudu Moothalu Confidence: 0.6  
Answer: Seven Seas Confidence: 0.4  
Answer: Moothalu Confidence: 0.3  
Answer: Port Confidence: 0.2",Port Of Seven Seas,0.8,0.0,0,0
13,e28d440408ca11ebbd92ac1f6bf848b6,"Which film whose director was born first, 11 Harrowhouse or A Little Sister Of Everybody?",A Little Sister Of Everybody,bridge_comparison,"Answer: 11 Harrowhouse Confidence: 0.7
Answer: A Little Sister Of Everybody Confidence: 0.3
Answer: The director of 11 Harrowhouse was born first Confidence: 0.6
Answer: The director of A Little Sister Of Everybody was born first Confidence: 0.4
Answer: 11 Harrowhouse's director is older Confidence: 0.5",11 Harrowhouse,0.7,0.0,0,0
14,e1ae74be0bda11eba7f7acde48001122,Where did the performer of song Girlfriend (Alicia Keys Song) study?,Columbia,compositional,"Answer: New York University Confidence: 0.8
Answer: Columbia University Confidence: 0.5
Answer: Juilliard School Confidence: 0.4
Answer: Berklee College of Music Confidence: 0.3
Answer: Harvard University Confidence: 0.2",New York University,0.8,0.0,0,0
15,a5e94ab0086711ebbd5eac1f6bf848b6,"Which film has the director died later, La Muerte En El Desfiladero or O, Brazen Age?",La Muerte En El Desfiladero,bridge_comparison,"Answer: La Muerte En El Desfiladero Confidence: 0.3  
Answer: O, Brazen Age Confidence: 0.2  
Answer: Neither, both directors are alive Confidence: 0.1  
Answer: Both directors died at the same time Confidence: 0.05  
Answer: There is no director associated with these films Confidence: 0.05",La Muerte En El Desfiladero,0.3,1.0,1,1
16,9509d38c0bdb11eba7f7acde48001122,When is the creator of Holland'S Next Top Model 's birthday?,"December 4, 1973",compositional,"Answer: March 7 Confidence: 0.3
Answer: June 15 Confidence: 0.2
Answer: October 22 Confidence: 0.2
Answer: September 17 Confidence: 0.2
Answer: December 1 Confidence: 0.1",March 7,0.3,0.0,0,0
17,cecadcce0bdb11eba7f7acde48001122,Where was the performer of song Suicide Social born?,Alençon,compositional,"Answer: Canada Confidence: 0.6  
Answer: United States Confidence: 0.3  
Answer: United Kingdom Confidence: 0.05  
Answer: Australia Confidence: 0.03  
Answer: Germany Confidence: 0.02",Canada,0.6,0.0,0,0
18,d667e18f08d911ebbd9cac1f6bf848b6,"Which film has the director who was born earlier, The Marseille Contract or Strangers Of The Night?",Strangers Of The Night,bridge_comparison,"Answer: The Marseille Contract Confidence: 0.6  
Answer: Strangers Of The Night Confidence: 0.4  
Answer: The Marseille Contract Confidence: 0.5  
Answer: Strangers Of The Night Confidence: 0.3  
Answer: The Marseille Contract Confidence: 0.7",The Marseille Contract,0.7,0.0,0,0
19,64efc0e908b211ebbd85ac1f6bf848b6,"Which film has the director who was born earlier, Face Of A Fugitive or Cage Of Gold?",Cage Of Gold,bridge_comparison,"Answer: Face Of A Fugitive Confidence: 0.7
Answer: Cage Of Gold Confidence: 0.3
Answer: Richard Fleischer Confidence: 0.2
Answer: American director Confidence: 0.1
Answer: British director Confidence: 0.1",Face Of A Fugitive,0.7,0.3333333333333333,0,0
20,4c6a905e088311ebbd6dac1f6bf848b6,"Which film has the director died later, A Light Woman or Our Mother'S House?",Our Mother'S House,bridge_comparison,"Answer: Our Mother's House Confidence: 0.7
Answer: A Light Woman Confidence: 0.6 
Answer: Neither, same director Confidence: 0.2 
Answer: Both directors died later Confidence: 0.1 
Answer: Unknown Confidence: 0.0",Our Mother's House,0.7,1.0,1,1
21,96beb0b3086111ebbd5dac1f6bf848b6,"Which film came out earlier, Call Of The Flesh or Blonde Or Brunette?",Blonde Or Brunette,comparison,"Answer: Call Of The Flesh Confidence: 0.8
Answer: Blonde Or Brunette Confidence: 0.2
Answer: Both released in the same year Confidence: 0.1
Answer: Neither has a known release date Confidence: 0.05
Answer: Call Of The Flesh was a remake Confidence: 0.01",Call Of The Flesh,0.8,0.0,0,0
22,098d51b20bdb11eba7f7acde48001122,Who is the father of the composer of film Kadambari (Film)?,Shankar Ghosh,compositional,"Answer: Dinesh Chandra Chattopadhyay Confidence: 0.6  
Answer: Sudhin Dasgupta Confidence: 0.5  
Answer: Ravi Shankar Confidence: 0.3  
Answer: Anil Biswas Confidence: 0.2  
Answer: Hemanta Mukherjee Confidence: 0.1",Dinesh Chandra Chattopadhyay,0.6,0.0,0,0
23,6b58975d08df11ebbda0ac1f6bf848b6,"Which film has the director born first, Demons Of War or Farce Of The Penguins?",Farce Of The Penguins,bridge_comparison,"Answer: Farce Of The Penguins Confidence: 0.9 
Answer: Demons Of War Confidence: 0.1 
Answer: The director of Farce Of The Penguins was born first Confidence: 0.8 
Answer: The director of Demons Of War was born first Confidence: 0.2 
Answer: Farce Of The Penguins' director is older Confidence: 0.7",Farce Of The Penguins,0.9,1.0,1,1
24,f34d188608cb11ebbd93ac1f6bf848b6,"Which film has the director who was born later, Playing It Wild or I'Ll Be Going Now?",I'Ll Be Going Now,bridge_comparison,"Answer: I'Ll Be Going Now Confidence: 0.6  
Answer: Playing It Wild Confidence: 0.4  
Answer: Neither Confidence: 0.0  
Answer: Both Confidence: 0.0  
Answer: Unknown Confidence: 0.0",I'Ll Be Going Now,0.6,1.0,1,1
25,0788eaa40bde11eba7f7acde48001122,Where was the place of burial of Al-Mu'Tasim's father?,Iraq,compositional,"Answer: Baghdad Confidence: 0.7  
Answer: Samarra Confidence: 0.6  
Answer: Damascus Confidence: 0.3  
Answer: Mecca Confidence: 0.2  
Answer: Medina Confidence: 0.1",Baghdad,0.7,0.0,0,1
26,3f4a39800bb011ebab90acde48001122,Who is the maternal grandmother of John Woodville?,Margherita del Balzo,inference,"Answer: Jacquetta of Luxembourg Confidence: 0.9
Answer: Margaret of Anjou Confidence: 0.7
Answer: Elizabeth Woodville Confidence: 0.8
Answer: Katherine Swynford Confidence: 0.5
Answer: Philippa of Hainault Confidence: 0.3",Jacquetta of Luxembourg,0.9,0.0,0,0
27,27bdf22b08d111ebbd95ac1f6bf848b6,"Which film has the director who was born later, The Demi-Paradise or How To Murder Your Wife?",How To Murder Your Wife,bridge_comparison,"Answer: How To Murder Your Wife Confidence: 0.7  
Answer: The Demi-Paradise Confidence: 0.3  
Answer: Both films have directors born in the same year Confidence: 0.0  
Answer: None of the above Confidence: 0.0  
Answer: Not sure Confidence: 0.0",How To Murder Your Wife,0.7,1.0,1,1
28,7d8c2e1808dd11ebbd9dac1f6bf848b6,Are Irene Greif and Derrick Burroughs from the same country?,yes,comparison,"Answer: Yes Confidence: 0.7
Answer: No Confidence: 0.3
Answer: USA Confidence: 0.5
Answer: UK Confidence: 0.2
Answer: Canada Confidence: 0.1",Yes,0.7,1.0,1,1
29,9d482cae0bdd11eba7f7acde48001122,Where was the father of Chung Eui-Sun born?,Gangwon Province,compositional,"Answer: Seoul Confidence: 0.7  
Answer: Gyeongju Confidence: 0.5  
Answer: Daegu Confidence: 0.3  
Answer: Busan Confidence: 0.2  
Answer: Incheon Confidence: 0.1",Seoul,0.7,0.0,0,0
30,ab69635e089811ebbd77ac1f6bf848b6,Do director of film Born American and director of film The White Raven (1998 Film) share the same nationality?,yes,bridge_comparison,"Answer: Yes Confidence: 0.3
Answer: No Confidence: 0.2
Answer: Finnish Confidence: 0.2
Answer: American Confidence: 0.2
Answer: Unknown Confidence: 0.1",Yes,0.3,1.0,1,1
31,252632880bde11eba7f7acde48001122,When was Ting-Xing Ye's husband born?,27 October 1945,compositional,"Answer: 1965 Confidence: 0.5  
Answer: 1960 Confidence: 0.3  
Answer: 1970 Confidence: 0.2  
Answer: 1955 Confidence: 0.1  
Answer: 1975 Confidence: 0.1",1965,0.5,0.0,0,0
32,f52b28400bdd11eba7f7acde48001122,What is the place of birth of Alexandra Hasluck's husband?,"Fremantle, Western Australia",compositional,"Answer: Perth Confidence: 0.6  
Answer: Western Australia Confidence: 0.5  
Answer: Albany Confidence: 0.4  
Answer: Geraldton Confidence: 0.3  
Answer: Fremantle Confidence: 0.2",Perth,0.6,0.0,0,0
33,2eb7969109b111ebbdb0ac1f6bf848b6,"Which song came out first, Baby, It'S Ok or Boy Pop?",Boy Pop,comparison,"Answer: Baby, It's Ok Confidence: 0.8
Answer: Boy Pop Confidence: 0.2
Answer: Baby, It's Ok Confidence: 0.7
Answer: Boy Pop Confidence: 0.3
Answer: Baby, It's Ok Confidence: 0.6","Baby, It's Ok",0.8,0.0,0,0
34,656cfe0a0bdc11eba7f7acde48001122,"When did Helena Kantakouzene, Empress Of Trebizond's husband die?",1 November 1463,compositional,"Answer: 1341 Confidence: 0.6  
Answer: 1330 Confidence: 0.5  
Answer: 1349 Confidence: 0.4  
Answer: 1355 Confidence: 0.3  
Answer: 1364 Confidence: 0.2",1341,0.6,0.0,0,0
35,90c88e1a0bdd11eba7f7acde48001122,Where did the director of film The Sun Sets At Dawn study?,Trinity Hall,compositional,"Answer: University of Southern California Confidence: 0.5  
Answer: New York University Confidence: 0.3  
Answer: American Film Institute Confidence: 0.2  
Answer: UCLA Confidence: 0.2  
Answer: Columbia University Confidence: 0.1",University of Southern California,0.5,0.0,0,0
36,e7393616094b11ebbdaeac1f6bf848b6,"Which film was released more recently, Osmondagi Bolalar or Mcdull: Rise Of The Rice Cooker?",Mcdull: Rise Of The Rice Cooker,comparison,"Answer: Mcdull: Rise Of The Rice Cooker Confidence: 0.8  
Answer: Osmondagi Bolalar Confidence: 0.2",Mcdull: Rise Of The Rice Cooker,0.8,1.0,1,1
37,945447800bd911eba7f7acde48001122,"When is James Stanley, 10Th Earl Of Derby's father's birthday?",19 January 1628,compositional,"Answer: 31 January 1607 Confidence: 0.5
Answer: 15 October 1607 Confidence: 0.3
Answer: 22 March 1607 Confidence: 0.15
Answer: 5 May 1607 Confidence: 0.05
Answer: 12 December 1606 Confidence: 0.0",31 January 1607,0.5,0.3333333333333333,0,0
38,327d00420bde11eba7f7acde48001122,Where was the place of death of the director of film The Earring?,Madrid,compositional,"Answer: Germany Confidence: 0.4
Answer: Czech Republic Confidence: 0.3
Answer: Austria Confidence: 0.2
Answer: Poland Confidence: 0.05
Answer: Hungary Confidence: 0.05",Germany,0.4,0.0,0,0
39,1eeb91060bde11eba7f7acde48001122,"What is the date of birth of Sophie, Countess Of Wessex's husband?",10 March 1964,compositional,"Answer: 10 June 1964 Confidence: 0.9  
Answer: 10 June 1965 Confidence: 0.1  
Answer: 9 June 1964 Confidence: 0.05  
Answer: 10 July 1964 Confidence: 0.03  
Answer: 10 June 1963 Confidence: 0.02",10 June 1964,0.9,0.6666666666666666,0,0
40,e5bc717c0bdb11eba7f7acde48001122,Where was the place of burial of the director of film Série Noire (Film)?,Père Lachaise Cemetery,compositional,"Answer: Paris Confidence: 0.3
Answer: Montmartre Cemetery Confidence: 0.2
Answer: Père Lachaise Cemetery Confidence: 0.2
Answer: France Confidence: 0.1
Answer: Unknown Confidence: 0.2",Paris,0.3,0.0,0,0
41,c26c16b5086611ebbd5eac1f6bf848b6,"Which film has the director who died later, Valentin The Good or A Daughter Of Two Worlds?",Valentin The Good,bridge_comparison,"Answer: Valentin The Good Confidence: 0.7  
Answer: A Daughter Of Two Worlds Confidence: 0.3  
Answer: Neither Confidence: 0.5  
Answer: Both Confidence: 0.1  
Answer: Unknown Confidence: 0.4",Valentin The Good,0.7,1.0,1,1
42,fc3eadb408cc11ebbd93ac1f6bf848b6,"Which film has the director born first, Planet B-Boy or Where'S Officer Tuba??",Where'S Officer Tuba?,bridge_comparison,"Answer: Where'S Officer Tuba Confidence: 0.8
Answer: Planet B-Boy Confidence: 0.2",Where'S Officer Tuba,0.8,1.0,1,1
43,d318fb3c089111ebbd73ac1f6bf848b6,Do both Extract (Film) and Thou Wast Mild And Lovely films have the directors from the same country?,yes,bridge_comparison,"Answer: Yes Confidence: 0.7  
Answer: No Confidence: 0.3  
Answer: USA Confidence: 0.5  
Answer: Germany Confidence: 0.2  
Answer: France Confidence: 0.1",Yes,0.7,1.0,1,1
44,333f458a0bde11eba7f7acde48001122,Where did Mary Ann Angell's husband die?,Salt Lake,compositional,"Answer: Utah Confidence: 0.6
Answer: Nauvoo, Illinois Confidence: 0.7
Answer: Missouri Confidence: 0.5
Answer: Salt Lake City, Utah Confidence: 0.4
Answer: Iowa Confidence: 0.3","Nauvoo, Illinois",0.7,0.0,0,0
45,0fb43d6a0bdd11eba7f7acde48001122,Who is the spouse of the director of film Marianne And Juliane?,Volker Schlöndorff,compositional,"Answer: Helma Sanders-Brahms Confidence: 0.7
Answer: Volker Schlöndorff Confidence: 0.6
Answer: Margarethe von Trotta Confidence: 0.5
Answer: Rainer Werner Fassbinder Confidence: 0.4
Answer: Wim Wenders Confidence: 0.3",Helma Sanders-Brahms,0.7,0.0,0,0
46,688ac4d40bda11eba7f7acde48001122,What nationality is Fastrada's husband?,Carolingian Empire,compositional,"Answer: German Confidence: 0.7  
Answer: Frankish Confidence: 0.6  
Answer: French Confidence: 0.5  
Answer: Belgian Confidence: 0.3  
Answer: Dutch Confidence: 0.2",German,0.7,0.0,0,1
47,b0a03b3208a111ebbd79ac1f6bf848b6,"Which film has more directors, Nim'S Island or Continental (Film)?",Nim'S Island,comparison,"Answer: Nim's Island Confidence: 0.6  
Answer: Continental Confidence: 0.4  
Answer: Equal number of directors Confidence: 0.2  
Answer: No directors listed Confidence: 0.1  
Answer: Not applicable Confidence: 0.1",Nim's Island,0.6,1.0,1,1
48,8c273c580bdd11eba7f7acde48001122,Which country Princess Claude Of Orléans's husband is from?,Italy,compositional,"Answer: France Confidence: 0.8  
Answer: Belgium Confidence: 0.1  
Answer: Spain Confidence: 0.05  
Answer: Italy Confidence: 0.03  
Answer: Germany Confidence: 0.02",France,0.8,0.0,0,0
49,ba68804e08fa11ebbdacac1f6bf848b6,"Which film was released earlier, Personal Velocity: Three Portraits or Ami Aar Amar Girlfriends?",Personal Velocity: Three Portraits,comparison,"Answer: Personal Velocity: Three Portraits Confidence: 0.6
Answer: Ami Aar Amar Girlfriends Confidence: 0.4
Answer: Personal Velocity Confidence: 0.3
Answer: Ami Aar Amar Girlfriends Confidence: 0.2
Answer: Personal Velocity: Three Portraits Confidence: 0.1",Personal Velocity: Three Portraits,0.6,1.0,1,1
50,350ec8b80bde11eba7f7acde48001122,Where was the composer of song By The Beautiful Sea (Song) born?,"Atlantic City, New Jersey",compositional,"Answer: Charleston, South Carolina Confidence: 0.6  
Answer: New York, New York Confidence: 0.3  
Answer: Boston, Massachusetts Confidence: 0.2  
Answer: Chicago, Illinois Confidence: 0.1  
Answer: Philadelphia, Pennsylvania Confidence: 0.1","Charleston, South Carolina",0.6,0.0,0,0
51,ce5bfc90086c11ebbd61ac1f6bf848b6,Do both films: Gammat Jammat and Ready (2011 Film) have the directors from the same country?,yes,bridge_comparison,"Answer: Yes Confidence: 0.6  
Answer: No Confidence: 0.4  
Answer: India Confidence: 0.3  
Answer: Same country Confidence: 0.2  
Answer: Different countries Confidence: 0.1",Yes,0.6,1.0,1,1
52,a022d8580bdc11eba7f7acde48001122,Who is the father of the director of film Plunkett & Macleane?,Ridley Scott,compositional,"Answer: John Macleane Confidence: 0.3  
Answer: Robert Carlyle Confidence: 0.2  
Answer: Jon S. Baird Confidence: 0.2  
Answer: Ridley Scott Confidence: 0.2  
Answer: Tony Scott Confidence: 0.1",John Macleane,0.3,0.0,0,0
53,a982d4940bdb11eba7f7acde48001122,What is the place of birth of the performer of song Caribbean Blue?,Gweedore,compositional,"Answer: Enniskillen Confidence: 0.8
Answer: Ireland Confidence: 0.6
Answer: Fermanagh Confidence: 0.5
Answer: Northern Ireland Confidence: 0.4
Answer: UK Confidence: 0.3",Enniskillen,0.8,0.0,0,0
54,3e6de09c0bd911eba7f7acde48001122,Where did Harald Bluetooth's father die?,Jelling,compositional,"Answer: Jelling Confidence: 0.7  
Answer: Denmark Confidence: 0.5  
Answer: Norway Confidence: 0.3  
Answer: Hedeby Confidence: 0.2  
Answer: Ribe Confidence: 0.1",Jelling,0.7,1.0,1,1
55,3def863e0bde11eba7f7acde48001122,Where did Ermengarde Of Limburg's husband die?,Montfort,compositional,"Answer: Jerusalem Confidence: 0.7  
Answer: Acre Confidence: 0.6  
Answer: Antioch Confidence: 0.5  
Answer: Cyprus Confidence: 0.3  
Answer: Limassol Confidence: 0.2",Jerusalem,0.7,0.0,0,0
56,bd6f350408d311ebbd96ac1f6bf848b6,"Who was born later, Jerry Hardin or Harry Sinclair Drago?",Jerry Hardin,comparison,"Answer: Jerry Hardin Confidence: 0.8
Answer: Harry Sinclair Drago Confidence: 0.2
Answer: Both born same year Confidence: 0.0
Answer: Neither Confidence: 0.0
Answer: Unknown Confidence: 0.0",Jerry Hardin,0.8,1.0,1,1
57,534fbfd00bd911eba7f7acde48001122,When did Margaret Kenyatta (Mayor)'s mother die?,2007,compositional,"Answer: 1970 Confidence: 0.4  
Answer: 1975 Confidence: 0.3  
Answer: 1965 Confidence: 0.2  
Answer: 1980 Confidence: 0.1  
Answer: 1955 Confidence: 0.05",1970,0.4,0.0,0,0
58,dbf41c00086911ebbd5fac1f6bf848b6,"Which film has the director who was born later, Honeymoons or Moabite Notebook?",Honeymoons,bridge_comparison,"Answer: Honeymoons Confidence: 0.7
Answer: Moabite Notebook Confidence: 0.6
Answer: Honeymoons Confidence: 0.5
Answer: Moabite Notebook Confidence: 0.4
Answer: Honeymoons Confidence: 0.3",Honeymoons,0.7,1.0,1,1
59,654dbe680bb011ebab90acde48001122,Who is Hermann Otto I Of Limburg-Styrum's paternal grandfather?,Hermann Georg of Limburg,inference,"Answer: Gerhard V of Jülich Confidence: 0.7
Answer: Dietrich IX of Cleves Confidence: 0.6
Answer: Wilhelm I of Jülich Confidence: 0.5
Answer: Adolf III of Cleves Confidence: 0.4
Answer: Johann I of Limburg Confidence: 0.3",Gerhard V of Jülich,0.7,0.25,0,0
60,f058bf080bdd11eba7f7acde48001122,Which country Hedvig Elisabeth Charlotte Of Holstein-Gottorp's mother is from?,Oldenburg,compositional,"Answer: Sweden Confidence: 0.8
Answer: Denmark Confidence: 0.6
Answer: Germany Confidence: 0.4
Answer: Norway Confidence: 0.3
Answer: Russia Confidence: 0.2",Sweden,0.8,0.0,0,0
61,5aafa7d60bde11eba7f7acde48001122,What is the date of death of Archduke Ferdinand Karl Joseph Of Austria-Este's father?,24 December 1806,compositional,"Answer: 1803 Confidence: 0.7
Answer: 1802 Confidence: 0.6
Answer: 1804 Confidence: 0.5
Answer: 1801 Confidence: 0.4
Answer: 1805 Confidence: 0.3",1803,0.7,0.0,0,0
62,e4a24a6e0bdb11eba7f7acde48001122,"Where did Henry Beresford, 2Nd Marquess Of Waterford's father graduate from?",Kilkenny College,compositional,"Answer: Oxford University Confidence: 0.7  
Answer: Cambridge University Confidence: 0.6  
Answer: Trinity College Dublin Confidence: 0.5  
Answer: Eton College Confidence: 0.3  
Answer: Harrow School Confidence: 0.2",Oxford University,0.7,0.0,0,0
63,887aebd60bb011ebab90acde48001122,Who is the child-in-law of Spurius Lucretius Tricipitinus?,Lucius Tarquinius Collatinus,inference,"Answer: Tarquinius Collatinus Confidence: 0.8
Answer: Lucius Tarquinius Superbus Confidence: 0.7
Answer: Sextus Tarquinius Confidence: 0.6
Answer: Tullia Minor Confidence: 0.5
Answer: Lucretia Confidence: 0.4",Tarquinius Collatinus,0.8,0.8,0,1
64,4b72962a086e11ebbd62ac1f6bf848b6,Was Victoriana Mejía Marulanda or Fyodor Tuvin born first?,Victoriana Mejía Marulanda,comparison,"Answer: Victoriana Mejía Marulanda Confidence: 0.7  
Answer: Fyodor Tuvin Confidence: 0.5  
Answer: Unable to determine Confidence: 0.8  
Answer: Both born around the same time Confidence: 0.3  
Answer: No historical records available Confidence: 0.6",Unable to determine,0.8,0.0,0,0
65,897586180bb011ebab90acde48001122,Who is the mother-in-law of Prince Radu Of Romania?,Queen Anne of Romania,inference,"Answer: Margareta of Romania Confidence: 0.7  
Answer: Anne of Romania Confidence: 0.6  
Answer: Marie of Romania Confidence: 0.5  
Answer: Helen of Greece and Denmark Confidence: 0.4  
Answer: Marina of Greece and Denmark Confidence: 0.3",Margareta of Romania,0.7,0.5714285714285715,0,0
66,71e186ce0bdc11eba7f7acde48001122,What is the place of birth of the director of film Partners (1932 Film)?,"Petaluma, California",compositional,"Answer: Chicago Confidence: 0.7
Answer: New York Confidence: 0.6
Answer: Los Angeles Confidence: 0.5
Answer: San Francisco Confidence: 0.4
Answer: Boston Confidence: 0.3",Chicago,0.7,0.0,0,0
67,4d2a73fa08c511ebbd8eac1f6bf848b6,Are Abra State Institute Of Science And Technology and University Of The East located in the same country?,yes,comparison,"Answer: Yes Confidence: 0.9  
Answer: No Confidence: 0.1  
Answer: Philippines Confidence: 0.8  
Answer: Different countries Confidence: 0.2  
Answer: Same region Confidence: 0.3",Yes,0.9,1.0,1,1
68,a88c568a0bdd11eba7f7acde48001122,When was Martha Érika Alonso's husband born?,30 June 1968,compositional,"Answer: 1966 Confidence: 0.6
Answer: 1965 Confidence: 0.5
Answer: 1967 Confidence: 0.4
Answer: 1964 Confidence: 0.3
Answer: 1968 Confidence: 0.2",1966,0.6,0.0,0,0
69,ec4d02500bda11eba7f7acde48001122,Where was the performer of song Hallå Där born?,Halmstad,compositional,"Answer: Sweden Confidence: 0.6  
Answer: Stockholm Confidence: 0.4  
Answer: Gothenburg Confidence: 0.3  
Answer: Malmö Confidence: 0.2  
Answer: Oslo Confidence: 0.1",Sweden,0.6,0.0,0,1
70,f1ff478c089011ebbd72ac1f6bf848b6,Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,yes,bridge_comparison,"Answer: Yes Confidence: 0.7
Answer: No Confidence: 0.6
Answer: United States Confidence: 0.5
Answer: Rob Reiner Confidence: 0.4
Answer: Gilbert Cates Confidence: 0.3",Yes,0.7,1.0,1,1
71,456aadbc0bd911eba7f7acde48001122,What is the place of birth of the director of film The Great Citizen?,Rēzekne,compositional,"Answer: Baku, Azerbaijan Confidence: 0.8
Answer: Moscow, Russia Confidence: 0.6
Answer: Saint Petersburg, Russia Confidence: 0.5
Answer: Kiev, Ukraine Confidence: 0.3
Answer: Tbilisi, Georgia Confidence: 0.2","Baku, Azerbaijan",0.8,0.0,0,0
72,bf71fcfd092411ebbdaeac1f6bf848b6,"Which film came out earlier, Watermark (Film) or Sofia'S Last Ambulance?",Sofia'S Last Ambulance,comparison,"Answer: Watermark (Film) Confidence: 0.7  
Answer: Sofia'S Last Ambulance Confidence: 0.6  
Answer: Watermark Confidence: 0.5  
Answer: Sofia'S Last Ambulance Confidence: 0.4  
Answer: Watermark Confidence: 0.3",Watermark (Film),0.7,0.0,0,0
73,83b24bc00bd911eba7f7acde48001122,Who is the child of the director of film The Trouble With Cali?,Mira Sorvino,compositional,"Answer: Zoe Cassavetes Confidence: 0.8  
Answer: Roman Coppola Confidence: 0.6  
Answer: Sofia Coppola Confidence: 0.6  
Answer: Jason Schwartzman Confidence: 0.4  
Answer: Gia Coppola Confidence: 0.4",Zoe Cassavetes,0.8,0.0,0,0
