,id,question,answer,type,level,response,prediction,confidence,f1,em,gpt_eval
25,5aba813f55429955dce3ee63,STS-7 was NASA's seventh Space Shuttle mission carried the first American woman in space in 1983 who name was?,Sally Kristen Ride,bridge,hard,"Step 1: STS-7 was a NASA Space Shuttle mission that took place in 1983. Confidence: 1.0
Step 2: The mission of STS-7 included the first American woman in space. Confidence: 1.0
Step 3: Sally Ride was the first American woman to travel to space. Confidence: 1.0
Step 4: Sally Ride was part of the STS-7 mission in 1983. Confidence: 1.0
Final Answer: Sally Ride Confidence: 1.0",Sally Ride,1.0,0.8,0,1
26,5ab39662554299233954ff5c,"Shottenstein Store Corp's primary holders are Jerome Shottenstein, and what other entrepreneur that was born in 1954?",Jay Schottenstein,bridge,medium,"Step 1: Shottenstein Store Corp's primary holders include Jerome Shottenstein. Confidence: 0.9
Step 2: The question indicates there is another entrepreneur born in 1954 who is a primary holder of Shottenstein Store Corp. Confidence: 0.8
Step 3: Leslie Wexner, an American entrepreneur born in 1937, is often associated with retail businesses including L Brands. Confidence: 0.6
Step 4: Jay Schottenstein, who is a prominent figure in retail, was born in 1954. Confidence: 0.9
Final Answer: Jay Schottenstein Confidence: 0.85",Jay Schottenstein,0.33048,1.0,1,1
27,5a7b13b25542992d025e6746,"Which is from farther west, Woman's Viewpoint or Al Jamila?",Woman's Viewpoint,comparison,medium,"Step 1: Determine the location of Woman's Viewpoint. Confidence: 0.7
Step 2: Determine the location of Al Jamila. Confidence: 0.7
Step 3: Compare the longitudinal coordinates of both locations to determine which is farther west. Confidence: 0.8
Final Answer: Woman's Viewpoint Confidence: 0.6",Woman's Viewpoint,0.23519999999999996,1.0,1,1
28,5ae7aae35542993210983ee6,What was the duck character's name in the Disney cartoon with the music that sounded like The Mexican Hat Dance?,Donna,bridge,hard,"Step 1: The Mexican Hat Dance (Jarabe Tapatío) is a traditional Mexican folk music piece. Confidence: 0.8
Step 2: The Disney cartoon that features a duck character and has music similar to The Mexican Hat Dance is ""The Three Caballeros"". Confidence: 0.9
Step 3: In ""The Three Caballeros"", the main duck character is Donald Duck. Confidence: 0.95
Final Answer: Donald Duck Confidence: 0.95",Donald Duck,0.6498,0.0,0,0
29,5ae3641e5542992e3233c3d6,"The singer who released the single ""Kid Stuff"" in 1973 is best known for what other song?",The Teddy Bear Song,bridge,medium,"Step 1: ""Kid Stuff"" released in 1973 is a single by Barbara Fairchild. Confidence: 0.9
Step 2: Barbara Fairchild is best known for her song ""Teddy Bear Song."" Confidence: 0.95
Final Answer: Teddy Bear Song Confidence: 0.95",Teddy Bear Song,0.8122499999999999,1.0,1,1
30,5ae0cb11554299603e41845d,What instrument did Shannon Leto play in his band Thirty Seconds to Mars?,"drums, percussion",bridge,easy,"Step 1: Thirty Seconds to Mars is a well-known rock band. Confidence: 0.9
Step 2: Shannon Leto is a member of Thirty Seconds to Mars. Confidence: 0.95
Step 3: In the band, Shannon Leto is known for playing the drums. Confidence: 0.98
Final Answer: Drums Confidence: 0.98",Drums,0.8211419999999999,0.6666666666666666,0,1
31,5a7c947455429935c91b523c,In which year was the farming simulation video game published by Chucklefish released for Microsoft Windows?,2016,bridge,medium,"Step 1: Chucklefish is known for publishing several video games, including ""Starbound"" and ""Stardew Valley."" Confidence: 1.0
Step 2: ""Stardew Valley"" is a well-known farming simulation video game published by Chucklefish. Confidence: 1.0
Step 3: ""Stardew Valley"" was initially released for Microsoft Windows on February 26, 2016. Confidence: 1.0
Final Answer: 2016 Confidence: 1.0",2016,1.0,1.0,1,1
32,5a7db4eb5542997cc2c47474,"Which Australian locality is 110 km north form the city affectionally named ""The City""?",Kangaroo Head,bridge,medium,"Step 1: ""The City"" is an affectionate nickname for the Central Business District (CBD) of many cities, but most famously used for Sydney. Confidence: 0.8

Step 2: If ""The City"" refers to Sydney, we need to identify a locality 110 km north of Sydney. Confidence: 0.7

Step 3: Newcastle is a major Australian locality situated around 110 km north of Sydney. Confidence: 0.9

Final Answer: Newcastle Confidence: 0.8",Newcastle,0.4032,0.0,0,0
33,5ab9dbf055429901930fa735,What musical did Dan Domenech perform in that was based on a book by Jack Murphy and Gregory Boyd?,Wonderland,bridge,easy,"Step 1: Jack Murphy and Gregory Boyd wrote a book that served as the basis for a musical. Confidence: 0.8
Step 2: Dan Domenech is an actor known for performing in musicals. Confidence: 0.9
Step 3: There is a musical titled ""The Civil War"" based on a book by Jack Murphy and Gregory Boyd. Confidence: 0.7
Step 4: Dan Domenech performed in the musical ""The Civil War."" Confidence: 0.6
Final Answer: The Civil War Confidence: 0.6",The Civil War,0.18144,0.0,0,0
34,5a7291195542991f9a20c4f0,When did the singer of Mestarit salilla serve in the Finnish Parliament?,from 2003 to 2007,bridge,hard,"Step 1: ""Mestarit salilla"" features well-known Finnish artists, including Kirka, Hector, Pepe Willberg, and Pave Maijanen. Confidence: 0.9

Step 2: Among these artists, Hector, whose real name is Heikki Harma, was involved in political activities. Confidence: 0.8

Step 3: Hector, however, did not serve in the Finnish Parliament, nor did any of the other artists. Confidence: 0.7

Step 4: None of the band members of ""Mestarit salilla"" are known to have served in the Finnish Parliament. Confidence: 0.9

Final Answer: None Confidence: 0.9",None,0.40824,0.0,0,0
35,5a847de2554299123d8c226f,Along what road was the former mall near White Flint station located?,Rockville Pike,bridge,medium,"Step 1: White Flint station is located on the Washington Metro Red Line in Montgomery County, Maryland. Confidence: 0.9
Step 2: The former mall near White Flint station is known as the White Flint Mall. Confidence: 0.95
Step 3: White Flint Mall was located along Rockville Pike, also known as Maryland Route 355. Confidence: 0.9
Final Answer: Rockville Pike Confidence: 0.85",Rockville Pike,0.654075,1.0,1,1
36,5a72fcdc5542991f9a20c5eb,"Who lived longer, Lothar von Richthofen or  Wolfram Freiherr von Richthofen ?",Wolfram Freiherr von Richthofen,bridge,medium,"Step 1: Lothar von Richthofen was a German fighter pilot in World War I and lived from September 27, 1894, to July 4, 1922. Confidence: 0.9
Step 2: Wolfram Freiherr von Richthofen was a German Field Marshal in World War II and lived from October 10, 1895, to July 12, 1945. Confidence: 0.9
Step 3: Calculate the lifespan of Lothar von Richthofen, which is from 1894 to 1922, making him approximately 27 years old at his death. Confidence: 1.0
Step 4: Calculate the lifespan of Wolfram Freiherr von Richthofen, which is from 1895 to 1945, making him approximately 49 years old at his death. Confidence: 1.0
Final Answer: Wolfram Freiherr von Richthofen Confidence: 1.0",Wolfram Freiherr von Richthofen,0.81,1.0,1,1
37,5a863fc855429960ec39b659,"Which court case occurred first, Phillips v. Martin Marietta Corp. or United States v. Miller",United States v. Miller,comparison,medium,"Step 1: Determine the date of the court case Phillips v. Martin Marietta Corp. The case was argued and decided in 1971. Confidence: 0.9
Step 2: Determine the date of the court case United States v. Miller. This case was decided in 1939. Confidence: 0.9
Step 3: Compare the years of the two cases: 1971 (Phillips v. Martin Marietta Corp.) and 1939 (United States v. Miller). Confidence: 0.95
Final Answer: United States v. Miller Confidence: 0.95",United States v. Miller,0.7310249999999999,1.0,1,1
38,5a819c5155429903bc27b985,Andrew Jaspan is the co-founder of a website that launched in which year ?,2011,bridge,medium,"Step 1: Identify the website co-founded by Andrew Jaspan. Confidence: 0.9
Step 2: The website co-founded by Andrew Jaspan is The Conversation. Confidence: 0.95
Step 3: Research the launch year of The Conversation. Confidence: 0.9
Step 4: The Conversation was launched in 2011. Confidence: 0.95
Final Answer: 2011 Confidence: 0.95",2011,0.6944737499999999,1.0,1,1
39,5a82030755429926c1cdade7,"The 2009 Louisiana Tech Bulldogs football team was coached by someone in their third year with the program, and who currently serves as the wide receivers coach for what NFL team?",Dallas Cowboys,bridge,medium,"Step 1: The 2009 Louisiana Tech Bulldogs football team was coached by Derek Dooley. Confidence: 0.9
Step 2: Derek Dooley was the head coach of the Bulldogs from 2007 to 2009. Confidence: 0.9
Step 3: Currently, Derek Dooley serves as an NFL wide receivers coach. Confidence: 0.8
Step 4: Derek Dooley is currently the Senior Offensive Assistant with the New York Giants, which can involve work with wide receivers. Confidence: 0.8
Final Answer: New York Giants Confidence: 0.7",New York Giants,0.36288000000000004,0.0,0,0
40,5ae01a0f55429942ec259c20,Were Richard Bach and Paul Celan from the same country?,no,comparison,medium,"Step 1: Richard Bach is an American writer, best known for his book ""Jonathan Livingston Seagull."" Confidence: 0.9
Step 2: Paul Celan was a Romanian-born poet, known for his work in German literature. Confidence: 0.9
Step 3: Given the birthplaces, Richard Bach is from the United States. Confidence: 0.9
Step 4: Paul Celan was born in Romania, a different country from the United States. Confidence: 0.9
Final Answer: No Confidence: 0.95",No,0.623295,1.0,1,1
41,5ab72be75542993667793f68,Ernest Davies' successor was born on what date?,10 October 1940,bridge,hard,"Step 1: Ernest Davies was a British Labour politician and Member of Parliament.
Confidence: 0.8

Step 2: Ernest Davies was succeeded by Norman Dodds as MP for Enfield East.
Confidence: 0.7

Step 3: Norman Dodds was born on 25 December 1903.
Confidence: 0.9

Final Answer: 25 December 1903 Confidence: 0.75",25 December 1903,0.378,0.0,0,0
42,5adfc1bd55429906c02daa2c,"When was the delusional anarchist from the television film ""The Revenge of Al Capone"" born?","September 7, 1900",bridge,medium,"Step 1: Identify the delusional anarchist character in ""The Revenge of Al Capone."" Confidence: 0.7
Step 2: Research the actor who played the character in the television film. Confidence: 0.8
Step 3: Determine the birth year of the actor from the film's credits. Confidence: 0.9
Step 4: The character of a delusional anarchist is played by Adrian Zmed in ""The Revenge of Al Capone."" Confidence: 0.8
Step 5: Check Adrian Zmed's date of birth. He was born on March 4, 1954. Confidence: 0.9
Final Answer: 1954 Confidence: 0.8",1954,0.29030400000000006,0.0,0,0
43,5ab708fe5542992aa3b8c788,Mandarin Oriental Macau is a hotel that overlooks what man-made lake in Macau?,Nam Van Lake,bridge,medium,"Step 1: Mandarin Oriental Macau is a luxury hotel located on the Macau Peninsula, which is known for having views of prominent landmarks and scenery. Confidence: 0.9
Step 2: One of the notable man-made lakes in Macau is Nam Van Lake, which is situated on the Macau Peninsula. Confidence: 0.85
Step 3: Hotels in the area, such as the Mandarin Oriental Macau, are known for overlooking significant bodies of water like Nam Van Lake. Confidence: 0.85
Final Answer: Nam Van Lake Confidence: 0.85",Nam Van Lake,0.5527124999999999,1.0,1,1
44,5a7772ac55429967ab105181,"Who was drafted into the 2009 NFL Draft, during the he seventy-fourth annual meeting of National Football League (NFL)?",Darrius Ramar Heyward-Bey,bridge,hard,"Step 1: The 2009 NFL Draft was the seventy-fourth annual meeting of the NFL Draft. Confidence: 1.0
Step 2: The 2009 NFL Draft took place in April 2009. Confidence: 1.0
Step 3: Matthew Stafford was the first overall pick in the 2009 NFL Draft. Confidence: 1.0
Step 4: Other notable players drafted in 2009 include Mark Sanchez, Michael Crabtree, and Brian Cushing. Confidence: 0.9
Final Answer: Matthew Stafford Confidence: 0.9",Matthew Stafford,0.81,0.0,0,0
45,5ab98602554299131ca42361,Mustang television and cinema promoted which brand of Irish dry stout beer?,Guinness,bridge,easy,"Step 1: Mustang television and cinema likely collaborated in promoting a product or brand. Confidence: 0.7
Step 2: The brand of Irish dry stout beer that is well-known globally is Guinness. Confidence: 0.9
Step 3: Guinness is often the default and most prominent brand associated with beer, particularly Irish dry stout. Confidence: 0.85
Final Answer: Guinness Confidence: 0.85",Guinness,0.45517499999999994,1.0,1,1
46,5ade8f87554299728e26c732,"What is one of the many universities that Lennart Anderson taught at that is located in Upper Manhattan, New York City?",Columbia University,bridge,medium,"Step 1: Lennart Anderson was an American painter and art teacher known for teaching at several institutions. Confidence: 0.9

Step 2: I know that Upper Manhattan is a part of New York City that contains several universities, including Columbia University. Confidence: 0.8

Step 3: One university that Lennart Anderson is known to have taught at is Columbia University. Confidence: 0.6

Final Answer: Columbia University Confidence: 0.6",Columbia University,0.25920000000000004,1.0,1,1
47,5aba91cd5542994dbf01994c,"For what team is the cricket bowler, who is considered to be the fastest, play a role of captain?",Karachi Dolphins,bridge,medium,"Step 1: The fastest cricket bowler is generally considered to be Shoaib Akhtar. Confidence: 0.8
Step 2: Shoaib Akhtar is from Pakistan. Confidence: 1.0
Step 3: Shoaib Akhtar was never a regular captain for the Pakistan national team. Confidence: 0.9
Step 4: The question might be referring to a different bowler or historical context. Confidence: 0.5
Final Answer: None (No team known) Confidence: 0.7",None (No team known),0.252,0.0,0,0
48,5a84b7785542991dd0999dad,"What was the nationality of the comedian who died the day after the final filming of a show featuring ""Father Ted?""",Irish,bridge,medium,"Step 1: ""Father Ted"" was a British sitcom. Confidence: 0.9
Step 2: The show was filmed by Hat Trick Productions for Channel 4. Confidence: 0.8
Step 3: One of the main actors on ""Father Ted"" was Dermot Morgan. Confidence: 0.9
Step 4: Dermot Morgan died the day after filming the last episode of ""Father Ted."" Confidence: 0.95
Step 5: Dermot Morgan was Irish. Confidence: 0.95
Final Answer: Irish Confidence: 0.95",Irish,0.555579,1.0,1,1
49,5a7dbe215542997cc2c47490,WikiLeak: Inside Julian Assange's War on Secrecy tells the story of a leak by a soldier born with what full name?,Bradley Edward Manning,bridge,medium,"Step 1: ""WikiLeak: Inside Julian Assange's War on Secrecy"" covers significant leaks, including those by Chelsea Manning. Confidence: 0.9
Step 2: Chelsea Manning was born with the name Bradley Edward Manning. Confidence: 0.95
Final Answer: Bradley Edward Manning Confidence: 0.95",Bradley Edward Manning,0.8122499999999999,1.0,1,1
