,id,question,answer,response,prediction,confidence,f1,em,gpt_eval
10,3hop2__132957_222979_40768,"When did Nissan, the Acura Legend maker and the Scion owner open US assembly plants?",1981,"Answer: 1980 Confidence: 0.2 
Answer: 1982 Confidence: 0.3 
Answer: 1983 Confidence: 0.2 
Answer: 1985 Confidence: 0.1 
Answer: 1986 Confidence: 0.2",1982,0.3,0.0,0,0
11,2hop__62311_62279,When did Germany launch an air attack on the country the U.S. fought during the American Revolution?,10 July -- 31 October 1940,"Answer: 1940 Confidence: 0.8 
Answer: 1939 Confidence: 0.1 
Answer: 1941 Confidence: 0.05 
Answer: 1942 Confidence: 0.03 
Answer: 1944 Confidence: 0.02",1940,0.8,0.33333333333333337,0,1
12,3hop1__365934_87694_124169,What date did the Governor of the city where the basilica named after the same saint as the one that Mantua Cathedral is dedicated to end?,1952,"Answer: 1575 Confidence: 0.2 
Answer: 1590 Confidence: 0.1 
Answer: 1585 Confidence: 0.1 
Answer: 1560 Confidence: 0.1 
Answer: 1615 Confidence: 0.1",1575,0.2,0.0,0,0
13,2hop__409166_152023,"What record label is responsible for the performer of ""Sanctuary""?",Kicking Mule Records,"Answer: Domino Confidence: 0.4 
Answer: Columbia Confidence: 0.3 
Answer: Republic Confidence: 0.2 
Answer: Universal Confidence: 0.1 
Answer: Joji's label 88rising Confidence: 0.0",Domino,0.4,0.0,0,0
14,3hop1__857_846_7821,How many miles of highways are in the city where the Yongle emperor greeted the person to whom the edict was addressed?,140 mi,"Answer: 870 Confidence: 0.2 
Answer: 700 Confidence: 0.1 
Answer: 521 Confidence: 0.3 
Answer: 794 Confidence: 0.2 
Answer: 623 Confidence: 0.2",521,0.3,0.0,0,0
15,3hop1__19768_19788_10117,"Widely practiced in the region having the second largest rain-forest in the world, how long ago did this religion arrive in Zhejiang?","1,400 years","Answer: Buddhism Confidence: 0.8 
Answer: Taoism Confidence: 0.1 
Answer: Islam Confidence: 0.05 
Answer: Christianity Confidence: 0.05 
Answer: Hinduism Confidence: 0.0",Buddhism,0.8,0.0,0,0
16,2hop__703767_37168,Where does the employer of Hasan Hanafi rank according to QS World University Rankings?,551-600,"Answer: Cairo University Confidence: 0.8 
Answer: University of Cairo Confidence: 0.7 
Answer: Al-Azhar University Confidence: 0.2 
Answer: Ain Shams University Confidence: 0.1 
Answer: Alexandrea University Confidence: 0.0",Cairo University,0.8,0.0,0,0
17,2hop__56851_343058,Who is the spouse of the actress who played the fairy god mother in Shrek 2?,Adrian Edmondson,"Answer: Jennifer Saunders' husband Confidence: 0.2 
Answer: Adrian Shiller Confidence: 0.1 
Answer: Lenny Henry Confidence: 0.0 
Answer: Richard E Grant Confidence: 0.0 
Answer: Mark Addy Confidence: 0.0",Jennifer Saunders' husband,0.2,0.0,0,1
18,3hop2__30152_105395_20999,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",The dynasty regrouped and defeated the Portuguese,"Answer: Portuguese Confidence: 0.8 
Answer: Italians Confidence: 0.1 
Answer: British Confidence: 0.05 
Answer: Ethiopians Confidence: 0.025 
Answer: Ottomans Confidence: 0.025",Portuguese,0.8,0.33333333333333337,0,1
19,2hop__42747_83837,Who sings Home Alone Tonight with the singer of Light It Up?,Karen Fairchild,"Answer: Luke Bryan Confidence: 0.8 
Answer: Keith Urban Confidence: 0.1 
Answer: Thomas Rhett Confidence: 0.05 
Answer: Eric Church Confidence: 0.025 
Answer: Sam Hunt Confidence: 0.025",Luke Bryan,0.8,0.0,0,1
20,2hop__511176_22458,What does the acronym of the organization Danish Football Union is part of stand for?,International Federation of Association Football,"Answer: UEFA Confidence: 1.0 
Answer: FIFA Confidence: 0.0 
Answer: IOC Confidence: 0.0 
Answer: DBU Confidence: 0.0 
Answer: IFAB Confidence: 0.0",UEFA,1.0,0.0,0,0
21,2hop__83800_747874,Who's the sibling of the player who won the men's wimbledon championship 2016?,Jamie Murray,"Answer: Jamie Murray Confidence: 0.8 
Answer: Andy Murray Confidence: 0.0 
Answer: Judy Murray Confidence: 0.0 
Answer: William Murray Confidence: 0.0 
Answer: Esther Murray Confidence: 0.0",Jamie Murray,0.8,1.0,1,1
22,2hop__83257_19033,Where did the inventor of the Money in the Bank ladder match win in 2008?,Great American Bash,"Answer: CM Punk Confidence: 0.8 
Answer: Chris Jericho Confidence: 0.1 
Answer: John Cena Confidence: 0.05 
Answer: Edge Confidence: 0.05 
Answer: Kane Confidence: 0.0",CM Punk,0.8,0.0,0,0
23,2hop__55966_162341,What kind of recognition did the actor who played the game maker in hunger games receive?,nominated for an Academy Award for Best Supporting Actor,"Answer: Awards Confidence: 0.8 
Answer: Nominations Confidence: 0.7 
Answer: Oscars Confidence: 0.4 
Answer: Golden Globes Confidence: 0.3 
Answer: Emmy Confidence: 0.1",Awards,0.8,0.0,0,0
24,2hop__754753_57816,What is the U.S. News ranking of the law school at Carlos Alvarez's employer?,100,"Answer: 1 Confidence: 0.2 
Answer: 22 Confidence: 0.3 
Answer: 28 Confidence: 0.2 
Answer: 7 Confidence: 0.1 
Answer: 24 Confidence: 0.2",22,0.3,0.0,0,0
25,3hop1__127837_157828_239539,Where is the headquarters of the Radio Television of the country that has a co-official language in the language that Kuhinjica is in?,Pristina,"Answer: Zagreb Confidence: 0.8 
Answer: Ljubljana Confidence: 0.1 
Answer: Belgrade Confidence: 0.05 
Answer: Sarajevo Confidence: 0.03 
Answer: Podgorica Confidence: 0.02",Zagreb,0.8,0.0,0,0
26,3hop1__102461_24918_24991,What went down after the Soviet President visiting the the birth country of Andrey Dashkov while the protests were taking place departed from the Kremlin?,Soviet flag,"Answer: Gorbachev Confidence: 0.7 
Answer: Resignation Confidence: 0.6 
Answer: Coup Confidence: 0.5 
Answer: Reform Confidence: 0.4 
Answer: Impeachment Confidence: 0.2",Gorbachev,0.7,0.0,0,0
27,2hop__612719_6455,What was the resulting browser of the group that owns Mozilla Messaging?,Firefox,"Answer: Thunderbird Confidence: 0.8 
Answer: Firefox Confidence: 0.1 
Answer: SeaMonkey Confidence: 0.05 
Answer: Chrome Confidence: 0.0 
Answer: Opera Confidence: 0.0",Thunderbird,0.8,0.0,0,0
28,2hop__30905_189318,Where did the person who sponsored the resolution to reopen trade with Vietnam along with Kerry go to college?,National War College,"Answer: Yale Confidence: 0.8 
Answer: Harvard Confidence: 0.1 
Answer: Stanford Confidence: 0.05 
Answer: Georgetown Confidence: 0.03 
Answer: USC Confidence: 0.02",Yale,0.8,0.0,0,0
29,2hop__776377_857193,What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?,Delaware River,"Answer: Crum Creek Confidence: 0.8 
Answer: Brandywine Creek Confidence: 0.6 
Answer: Chester Creek Confidence: 0.4 
Answer: Darby Creek Confidence: 0.2 
Answer: Schuylkill River Confidence: 0.1",Crum Creek,0.8,0.0,0,0
30,2hop__411091_625230,In which county is Mark Dismore's birthplace located?,Hancock County,"Answer: Green County Confidence: 0.8 
Answer: Monroe County Confidence: 0.1 
Answer: Ohio County Confidence: 0.05 
Answer: Switzerland County Confidence: 0.05 
Answer: Dearborn County Confidence: 0.0",Green County,0.8,0.5,0,0
31,4hop2__160585_14670_8987_8529,"A country's military branch, which in the US contains the Air Defense Artillery, was unprepared for the invasion of Hana Mandlikova's birth country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",1943–1992,"Answer: 1918 Confidence: 0.7 
Answer: 1990 Confidence: 0.2 
Answer: 1920 Confidence: 0.05 
Answer: 1919 Confidence: 0.03 
Answer: 1989 Confidence: 0.01",1918,0.7,0.0,0,0
32,3hop1__28404_160713_77246,What is the meaning of the word that is also a majority religion in what became India when the country that disavowed the Taliban was created in the Arabic dictionary?,the country of India,"Answer: Hindu Confidence: 0.8 
Answer: Islam Confidence: 0.1 
Answer: Muslim Confidence: 0.05 
Answer: Sikh Confidence: 0.03 
Answer: Buddhist Confidence: 0.02",Hindu,0.8,0.0,0,0
33,2hop__8496_21567,Who introduced a system of musical notation used during the 14th century in the place where there is no evidence of a Slavic settlement before c. 600 AD?,John Kukuzelis,"Answer: Guido d'Arezzo Confidence: 0.8 
Answer: Franco of Cologne Confidence: 0.6 
Answer: Philippe de Vitry Confidence: 0.4 
Answer: Johannes de Garlandia Confidence: 0.3 
Answer: Hermannus Contractus Confidence: 0.1",Guido d'Arezzo,0.8,0.0,0,0
34,2hop__70338_36240,"What specific part of the book where the quote ""by the skin of your teeth"" comes from document reference for Mary?",Genesis 3:15,"Answer: Job 19:20 Confidence: 0.8 
Answer: Bible Confidence: 0.6 
Answer: Genesis Confidence: 0.2 
Answer: Matthew Confidence: 0.1 
Answer: Exodus Confidence: 0.1",Job 19:20,0.8,0.0,0,0
35,2hop__275891_55984,Who wrote the song The Story that is sung by the performer of Rhapsody Originals?,Phil Hanseroth,"Answer: Brandi Carlile Confidence: 0.8 
Answer: Sara Bareilles Confidence: 0.1 
Answer: Alanis Morissette Confidence: 0.05 
Answer: Taylor Swift Confidence: 0.025 
Answer: PHI Confidence: 0.025",Brandi Carlile,0.8,0.0,0,0
36,3hop1__136129_87694_124169,What year did the Governor of the city where the basilica named after the same saint as the one that Mantua Cathedral is dedicated to die?,1952,"Answer: 2021 Confidence: 0.2 
Answer: 2019 Confidence: 0.1 
Answer: 1981 Confidence: 0.05 
Answer: 1956 Confidence: 0.05 
Answer: 1947 Confidence: 0.05",2021,0.2,0.0,0,0
37,4hop3__373866_5189_38229_86687,A group of nations of which the People's Socialist Republic of Albania was a member was controlled by one country. When did that country agree to a unified Germany inside of the organization Eisenhower would not discuss during the campaign?,May 1990,"Answer: 1990 Confidence: 0.8 
Answer: 1989 Confidence: 0.1 
Answer: 1991 Confidence: 0.05 
Answer: 1987 Confidence: 0.02 
Answer: 1970 Confidence: 0.03",1990,0.8,0.6666666666666666,0,1
38,2hop__455158_247871,What county is the NRHEG High School located in?,Waseca County,"Answer: Steele Confidence: 0.8 
Answer: Waseca Confidence: 0.1 
Answer: Freeborn Confidence: 0.05 
Answer: Dodge Confidence: 0.03 
Answer: Rice Confidence: 0.02",Steele,0.8,0.0,0,0
39,3hop1__131783_131926_13165,What treaty ceded territory to the US extending west to the body of water by the location of the Minikahda Club?,Treaty of Paris,"Answer: Adams-Onís Treaty Confidence: 0.8 
Answer: Louisiana Purchase Confidence: 0.1 
Answer: Treaty of Paris Confidence: 0.05 
Answer: Oregon Treaty Confidence: 0.05 
Answer: Webster-Ashburton Treaty Confidence: 0.0",Adams-Onís Treaty,0.8,0.4,0,0
40,2hop__123214_22402,How many students attend Daniel Thürer's university?,"nearly 25,000","Answer: 0 Confidence: 1.0 
Answer: Unknown Confidence: 0.9 
Answer: 1000 Confidence: 0.1 
Answer: 50000 Confidence: 0.05 
Answer: 20000 Confidence: 0.05",0,1.0,0.0,0,0
41,3hop1__358853_339990_15538,"When did the state, that contains the county where Raven Creek is located, reinstate the death penalty?",1984,"Answer: 1977 Confidence: 0.2 
Answer: 1973 Confidence: 0.1 
Answer: 1976 Confidence: 0.3 
Answer: 1984 Confidence: 0.1 
Answer: 1975 Confidence: 0.3",1976,0.3,0.0,0,0
42,2hop__552546_70131,Who constituted the free corps in the country that the Free State of Mecklenburg-Schwerin is located in?,consisting largely of World War I veterans,"Answer: Freikorps Germany Confidence: 0.8 
Answer: Reichswehr Confidence: 0.6 
Answer: Weimar Republic troops Confidence: 0.4 
Answer: SS Confidence: 0.2 
Answer: SA Confidence: 0.1",Freikorps Germany,0.8,0.0,0,0
43,2hop__67956_463572,What record label does the artist who sang you belong to me belong to?,MGM Records,"Answer: Universal Confidence: 0.4 
Answer: RCA Confidence: 0.3 
Answer: Sony Confidence: 0.2 
Answer: Atlantic Confidence: 0.05 
Answer: Capitol Confidence: 0.05",Universal,0.4,0.0,0,0
44,2hop__418360_67370,When does real time with the author of The New New Rules start again in 2018,"January 19, 2018","Answer: January 2018 Confidence: 0.2 
Answer: April 2018 Confidence: 0.3 
Answer: Bill Maher Confidence: 0.1 
Answer: February 2018 Confidence: 0.2 
Answer: August 2018 Confidence: 0.1",April 2018,0.3,0.4,0,0
45,2hop__73921_807969,The BBC Footballer of the Year is a member of which team?,Egypt national football team,"Answer: Liverpool Confidence: 0.2 
Answer: Manchester City Confidence: 0.2 
Answer: Arsenal Confidence: 0.1 
Answer: Chelsea Confidence: 0.1 
Answer: Manchester United Confidence: 0.4",Manchester United,0.4,0.0,0,0
46,3hop1__139787_88110_77129,What was the first OS to support Hyper-V from the company the letters MS stands for in the network that broadcasts Buchanan & Press?,Windows 8,"Answer: Windows 2008 Confidence: 0.8 
Answer: Windows Server 2008 Confidence: 0.7 
Answer: Windows 2012 Confidence: 0.2 
Answer: Windows 10 Confidence: 0.1 
Answer: Windows 7 Confidence: 0.1",Windows 2008,0.8,0.5,0,0
47,2hop__141456_6455,What was the resulting browser for the company Mozilla Messaging is a part of?,Firefox,"Answer: Firefox Confidence: 0.9 
Answer: Thunderbird Confidence: 0.8 
Answer: SeaMonkey Confidence: 0.2 
Answer: Camino Confidence: 0.1 
Answer: Netscape Confidence: 0.1",Firefox,0.9,1.0,1,1
48,3hop2__326964_7855_7713,How long had the city considered to be a place that is popular with tourists been the capital city of the location of the Yaxing Coach headquarters?,about 400 years,"Answer: 22 years Confidence: 0.2
Answer: 50 years Confidence: 0.1
Answer: 13 years Confidence: 0.3
Answer: 3 years Confidence: 0.05
Answer: 192 years Confidence: 0.05",13 years,0.3,0.4,0,0
49,4hop1__436202_765799_282674_759393,What is the seat of the county sharing a border with the county in which J. P. Hayes was born?,Green Bay,"Answer: Abingdon Confidence: 0.2 
Answer: Jonesborough Confidence: 0.3 
Answer: Rogersville Confidence: 0.1 
Answer: Jonesville Confidence: 0.1 
Answer: Marion Confidence: 0.3",Jonesborough,0.3,0.0,0,0
50,3hop1__389069_132457_47686,"Where do greyhound buses depart from, in the city where the performer of Sleep Is the Enemy was formed?",Toronto Coach Terminal,"Answer: Toronto Coach Terminal Confidence: 0.8 
Answer: Toronto Bus Terminal Confidence: 0.7 
Answer: Union Station Confidence: 0.4 
Answer: Bay Street Terminal Confidence: 0.3 
Answer: Port Authority Confidence: 0.1",Toronto Coach Terminal,0.8,1.0,1,1
51,2hop__90773_715759,What was the inventor of the atomic bomb trigger a participant in?,Manhattan Project,"Answer: Manhattan Project Confidence: 0.9 
Answer: Trinity Test Confidence: 0.7 
Answer: Los Alamos Laboratory Confidence: 0.8 
Answer: University of Chicago Confidence: 0.6 
Answer: Nobel Prize Confidence: 0.4",Manhattan Project,0.9,1.0,1,1
52,2hop__135652_669373,Who is the employer of the physicist who Mach number is named after?,Charles University,"Answer: University of Vienna Confidence: 0.2 
Answer: Austrian Government Confidence: 0.3 
Answer: Czech Technical University Confidence: 0.1 
Answer: German University Confidence: 0.1 
Answer: Royal Imperial Austrian Government Confidence: 0.3",Austrian Government,0.3,0.0,0,0
53,2hop__6736_6733,To what division does the place where the most speakers are found belong?,Eastern block,"Answer: Indo-European Confidence: 0.7 
Answer: Sino-Tibetan Confidence: 0.2 
Answer: Niger-Congo Confidence: 0.05 
Answer: Afro-Asiatic Confidence: 0.03 
Answer: Uralic Confidence: 0.01",Indo-European,0.7,0.0,0,0
54,4hop1__58323_375563_161848_83118,When does daylight savings end in the country near the country where the author of The Book Thief is from?,the first Sunday in April,"Answer: October Confidence: 0.6 
Answer: November Confidence: 0.2 
Answer: March Confidence: 0.1 
Answer: April Confidence: 0.05 
Answer: September Confidence: 0.05",October,0.6,0.0,0,0
55,4hop3__524186_219173_862998_72134,When did the city where Hillcrest High School is located become capitol of the state where the screenwriter of The Poor Boob was born?,1839,"Answer: 1846 Confidence: 0.2 
Answer: 1821 Confidence: 0.1 
Answer: 1834 Confidence: 0.1 
Answer: 1845 Confidence: 0.1 
Answer: 1819 Confidence: 0.05",1846,0.2,0.0,0,0
56,3hop1__354480_834494_34109,What is the administrative territorial entity that contains the location of Eric Marcus Municipal Airport PBS station?,KUAT-TV 6,"Answer: Bates City Confidence: 0.2 
Answer: Missouri Confidence: 0.6 
Answer: United States Confidence: 0.8 
Answer: Lafayette County Confidence: 0.4 
Answer: Bates County Confidence: 0.5",United States,0.8,0.0,0,0
57,2hop__354635_174222,What company succeeded the owner of Empire Sports Network?,Time Warner Cable,"Answer: Adelphia Communications Corporation Confidence: 0.8 
Answer: Time Warner Cable Confidence: 0.6 
Answer: Comcast Confidence: 0.2 
Answer: AT&T Confidence: 0.1 
Answer: Charter Communications Confidence: 0.1",Adelphia Communications Corporation,0.8,0.0,0,0
58,4hop3__678814_466199_695123_72134,When did the town WIZE is licensed in become capitol of the state where Stoney Creek Township is located?,1839,"Answer: 1816 Confidence: 0.2 
Answer: 1808 Confidence: 0.1 
Answer: 1812 Confidence: 0.1 
Answer: 1821 Confidence: 0.1 
Answer: 1819 Confidence: 0.1",1816,0.2,0.0,0,0
59,2hop__83405_158262,When did the president of the Confederate States of America end his fight in the Mexican-American war?,1848,"Answer: Never Confidence: 1.0 
Answer: 1848 Confidence: 0.8 
Answer: 1847 Confidence: 0.6 
Answer: 1846 Confidence: 0.4 
Answer: 1845 Confidence: 0.2",Never,1.0,0.0,0,0
60,2hop__60001_512508,What did the person who discovered that all atoms of an element have the same number of protons participate in?,Manhattan Project,"Answer: WWI Confidence: 0.2 
Answer: Cricket Confidence: 0.1 
Answer: Rugby Confidence: 0.1 
Answer: Polo Confidence: 0.1 
Answer: Rugby Confidence: 0.05",WWI,0.2,0.0,0,0
61,2hop__403712_793210,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?","Sir Francis Baring, 1st Baronet","Answer: Henry Baring Confidence: 0.9 
Answer: Francis Baring Confidence: 0.8 
Answer: Alexander Baring Confidence: 0.4 
Answer: Charles Baring Confidence: 0.2 
Answer: George Baring Confidence: 0.1",Henry Baring,0.9,0.28571428571428575,0,0
62,3hop1__409517_547811_80702,What is the name of the famous bridge in the birth city of the composer of Scanderbeg?,Rialto Bridge,"Answer: Chain Bridge Confidence: 0.2 
Answer: Széchenyi Chain Bridge Confidence: 0.4 
Answer: Charles Bridge Confidence: 0.1 
Answer: Bridge of Sighs Confidence: 0.05 
Answer: Golden Gate Bridge Confidence: 0.05",Széchenyi Chain Bridge,0.4,0.4,0,0
63,4hop1__433767_32392_823060_610794,In what county is located the city that shares a border with the capital of the state where Mike Dow was born?,Richland County,"Answer: Suffolk Confidence: 0.2 
Answer: Essex Confidence: 0.1 
Answer: Middlesex Confidence: 0.3 
Answer: Norfolk Confidence: 0.2 
Answer: Worcester Confidence: 0.1",Middlesex,0.3,0.0,0,0
64,4hop2__567956_39078_8987_8974,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Alfredo Stroessner's Paraguay,"Answer: USA Confidence: 0.8 
Answer: Israel Confidence: 0.1 
Answer: Vatican Confidence: 0.05 
Answer: UK Confidence: 0.02 
Answer: Canada Confidence: 0.03",USA,0.8,0.0,0,0
65,2hop__689472_52835,Who wrote the song turn me on that is performed by performer of Feelin' the Same Way?,John D. Loudermilk,"Answer: John D. Loudermilk Confidence: 0.8 
Answer: Norris Wilson Confidence: 0.1 
Answer: John Legend Confidence: 0.0 
Answer: Norah Jones Confidence: 0.0 
Answer: Dallas Frazier Confidence: 0.1",John D. Loudermilk,0.8,1.0,1,1
66,2hop__820739_250752,Who is the sibling of the screenwriter of War of the Coprophages?,Glen Morgan,"Answer: David Duchovny Confidence: 0.2 
Answer: Megan Ward Confidence: 0.1 
Answer: Gillian Anderson Confidence: 0.1 
Answer: William B. Davis Confidence: 0.05 
Answer: Chris Carter Confidence: 0.05",David Duchovny,0.2,0.0,0,0
67,2hop__21104_16254,"By 1931, what percentage of the world's Jews were the group that represents at least 70% of Jews worldwide?",92 percent,"Answer: Ashkenazi Confidence: 0.9 
Answer: Sephardic Confidence: 0.05 
Answer: Mizrahi Confidence: 0.03 
Answer: Orthodox Confidence: 0.01 
Answer: Hasidic Confidence: 0.01",Ashkenazi,0.9,0.0,0,0
68,4hop1__726391_153080_33952_34053,What was the wettest year in the second largest city of the state where the Oh Yeah performer is from?,1905,"Answer: 2018 Confidence: 0.2 
Answer: 2011 Confidence: 0.15 
Answer: 1996 Confidence: 0.1 
Answer: 2004 Confidence: 0.05 
Answer: 1972 Confidence: 0.05",2018,0.2,0.0,0,0
69,2hop__374767_152023,What label is responsible for the performer of One Night in America?,Kicking Mule Records,"Answer: Stevie Wonder Confidence: 0.0 
Answer: DMX Confidence: 0.0 
Answer: Snoop Dogg Confidence: 0.0 
Answer: Jay-Z Confidence: 0.0 
Answer: Stevie Wonder's label Confidence: 0.1",Stevie Wonder's label,0.1,0.0,0,0
70,4hop3__426860_88460_30152_20999,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where That Dam is found?,The dynasty regrouped and defeated the Portuguese,"Answer: French Confidence: 0.8 
Answer: Portuguese Confidence: 0.1 
Answer: Chinese Confidence: 0.05 
Answer: Burmese Confidence: 0.05 
Answer: British Confidence: 0.0",French,0.8,0.0,0,0
71,3hop1__79462_91850_685675,What team is the person who hit the first home run at the new stadium where the american league Wildcard game will be played a member of?,New York Yankees,"Answer: Yankees Confidence: 0.2 
Answer: Blue Jays Confidence: 0.3 
Answer: Rays Confidence: 0.2 
Answer: Orioles Confidence: 0.1 
Answer: Red Sox Confidence: 0.2",Blue Jays,0.3,0.0,0,0
72,2hop__289517_139339,What was the cast member in After Hours nominated for?,Academy Award for Best Live Action Short Film,"Answer: Oscars Confidence: 0.4 
Answer: Emmy Confidence: 0.3 
Answer: Grammy Confidence: 0.1 
Answer: Golden Globes Confidence: 0.2 
Answer: BAFTA Confidence: 0.0",Oscars,0.4,0.0,0,0
73,4hop1__129721_32392_823060_610794,What county is the city that shares a border with the state capital of the state where Zubly Cemetery is located in?,Richland County,"Answer: Burke County Confidence: 0.8 
Answer: Screven County Confidence: 0.6 
Answer: Effingham County Confidence: 0.4 
Answer: Bulloch County Confidence: 0.2 
Answer: Chatham County Confidence: 0.1",Burke County,0.8,0.5,0,0
74,2hop__142842_68489,Who did the performer of Night Rocker play on Young and Restless?,Snapper Foster,"Answer: Eileen Davidson Confidence: 0.8 
Answer: Kate Linder Confidence: 0.4 
Answer: Peter Bergman Confidence: 0.3 
Answer: Eric Braeden Confidence: 0.2 
Answer: Melody Thomas Scott Confidence: 0.1",Eileen Davidson,0.8,0.0,0,0
75,2hop__80546_75184,Who played the girlfriend of the actor who played Marlene McFly in Back to the Future?,Claudia Wells,"Answer: Claudia Wells Confidence: 0.8 
Answer: Melora Hardin Confidence: 0.1 
Answer: Courtney Gains Confidence: 0.0 
Answer: Wendie Jo Sperber Confidence: 0.05 
Answer: Elisabeth Shue Confidence: 0.05",Claudia Wells,0.8,1.0,1,1
76,2hop__323534_810083,Where was the author of Marcinkus born?,Scranton,"Answer: Chicago Confidence: 0.7 
Answer: USA Confidence: 0.6 
Answer: Rome Confidence: 0.2 
Answer: Italy Confidence: 0.2 
Answer: America Confidence: 0.1",Chicago,0.7,0.0,0,0
77,2hop__829474_123956,On what date was the battle where Muhammad Shobran was born?,15 February 1942,"Answer: April 21, 1480 Confidence: 0.2 
Answer: May 28, 585 Confidence: 0.1 
Answer: July 22, 1099 Confidence: 0.1 
Answer: 479 Confidence: 0.05 
Answer: 1138 Confidence: 0.05","April 21, 1480",0.2,0.0,0,0
78,4hop1__94201_642284_131926_90707,Where does the river by the city where the Southeast Library designer died and the Ohio River meet?,"at the city of Cairo, Illinois","Answer: Pittsburgh Confidence: 0.8 
Answer: Cincinnati Confidence: 0.6 
Answer: Louisville Confidence: 0.4 
Answer: Cairo Confidence: 0.2 
Answer: Chattanooga Confidence: 0.1",Pittsburgh,0.8,0.0,0,0
79,4hop1__629520_49925_13759_736921,In what region of Germany is the district where a sermon on Marian devotion was preached by the man who wanted to reform the religion of Victor Razafimahatratra?,Saxony-Anhalt,"Answer: Saxony Confidence: 0.8 
Answer: Bavaria Confidence: 0.1 
Answer: Hesse Confidence: 0.05 
Answer: Thuringia Confidence: 0.04 
Answer: Baden-Wurttemberg Confidence: 0.01",Saxony,0.8,0.0,0,0
