,id,question,answer,response,prediction,confidence,f1,em,gpt_eval
10,3hop2__132957_222979_40768,"When did Nissan, the Acura Legend maker and the Scion owner open US assembly plants?",1981,"Answer: 1983, 1986, 2003 Confidence: 0.8 
Answer: 1983, 1985, 2003 Confidence: 0.7 
Answer: 1983, 1986, 1987 Confidence: 0.6 
Answer: 1984, 1986, 2003 Confidence: 0.5 
Answer: 1983, 1985, 1985 Confidence: 0.4","1983, 1986, 2003",0.8,0.0,0,0
11,2hop__62311_62279,When did Germany launch an air attack on the country the U.S. fought during the American Revolution?,10 July -- 31 October 1940,"Answer: 1940 Confidence: 0.85 
Answer: 1939 Confidence: 0.75 
Answer: 1941 Confidence: 0.65 
Answer: 1942 Confidence: 0.55 
Answer: 1938 Confidence: 0.45",1940,0.85,0.33333333333333337,0,1
12,3hop1__365934_87694_124169,What date did the Governor of the city where the basilica named after the same saint as the one that Mantua Cathedral is dedicated to end?,1952,"Answer: June 30, 2019 Confidence: 0.7
Answer: August 31, 2018 Confidence: 0.6
Answer: January 15, 2020 Confidence: 0.5
Answer: April 1, 2017 Confidence: 0.4
Answer: December 5, 2016 Confidence: 0.3","June 30, 2019",0.7,0.0,0,0
13,2hop__409166_152023,"What record label is responsible for the performer of ""Sanctuary""?",Kicking Mule Records,"Answer: OVO Sound Confidence: 0.8 
Answer: Warner Bros. Records Confidence: 0.6 
Answer: Def Jam Recordings Confidence: 0.4 
Answer: Universal Music Group Confidence: 0.3 
Answer: RCA Records Confidence: 0.2",OVO Sound,0.8,0.0,0,0
14,3hop1__857_846_7821,How many miles of highways are in the city where the Yongle emperor greeted the person to whom the edict was addressed?,140 mi,"Answer: 1,163 miles (Beijing) Confidence: 0.8
Answer: 2,472 miles (Nanjing) Confidence: 0.6
Answer: 1,620 miles (Xi'an) Confidence: 0.5
Answer: 3,010 miles (Hangzhou) Confidence: 0.4
Answer: 1,750 miles (Chengde) Confidence: 0.3","1,163 miles (Beijing)",0.8,0.0,0,0
15,3hop1__19768_19788_10117,"Widely practiced in the region having the second largest rain-forest in the world, how long ago did this religion arrive in Zhejiang?","1,400 years","Answer: 1,000 years ago Confidence: 0.7  
Answer: 1,500 years ago Confidence: 0.6  
Answer: 2,000 years ago Confidence: 0.5  
Answer: 800 years ago Confidence: 0.4  
Answer: 1,200 years ago Confidence: 0.3","1,000 years ago",0.7,0.4,0,0
16,2hop__703767_37168,Where does the employer of Hasan Hanafi rank according to QS World University Rankings?,551-600,"Answer: Not ranked Confidence: 0.7 
Answer: 801-1000 Confidence: 0.6 
Answer: 501-510 Confidence: 0.5 
Answer: 451-500 Confidence: 0.4 
Answer: 251-300 Confidence: 0.3",Not ranked,0.7,0.0,0,0
17,2hop__56851_343058,Who is the spouse of the actress who played the fairy god mother in Shrek 2?,Adrian Edmondson,"Answer: Roger Frost Confidence: 0.9 
Answer: Unknown Confidence: 0.2",Roger Frost,0.9,0.0,0,0
18,3hop2__30152_105395_20999,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",The dynasty regrouped and defeated the Portuguese,"Answer: Portuguese, civil conflict Confidence: 0.8
Answer: Portuguese, military defeat Confidence: 0.7
Answer: Portuguese, naval battles Confidence: 0.6
Answer: Portuguese, resistance movements Confidence: 0.5
Answer: Portuguese, loss of trade routes Confidence: 0.4","Portuguese, civil conflict",0.8,0.25,0,0
19,2hop__42747_83837,Who sings Home Alone Tonight with the singer of Light It Up?,Karen Fairchild,"Answer: Luke Bryan Confidence: 0.9 
Answer: Karen Fairchild Confidence: 0.8 
Answer: Cole Swindell Confidence: 0.6 
Answer: Billy Currington Confidence: 0.3 
Answer: Kip Moore Confidence: 0.2",Luke Bryan,0.9,0.0,0,0
20,2hop__511176_22458,What does the acronym of the organization Danish Football Union is part of stand for?,International Federation of Association Football,"Answer: Union of European Football Associations Confidence: 0.9
Answer: United European Football Alliance Confidence: 0.6
Answer: Europe Football Union Alliance Confidence: 0.5
Answer: European Union of Football Associations Confidence: 0.4
Answer: United Europe Football Association Confidence: 0.3",Union of European Football Associations,0.9,0.4000000000000001,0,0
21,2hop__83800_747874,Who's the sibling of the player who won the men's wimbledon championship 2016?,Jamie Murray,"Answer: Jamie Murray Confidence: 0.95
Answer: Andy Murray's brother Confidence: 0.85
Answer: Andy's sibling Confidence: 0.75
Answer: Murray's brother Confidence: 0.65
Answer: Jamie Confidence: 0.60",Jamie Murray,0.95,1.0,1,1
22,2hop__83257_19033,Where did the inventor of the Money in the Bank ladder match win in 2008?,Great American Bash,"Answer: WrestleMania XXIV Confidence: 0.9
Answer: Backlash 2008 Confidence: 0.6
Answer: Armageddon 2008 Confidence: 0.5
Answer: Royal Rumble 2008 Confidence: 0.4
Answer: SummerSlam 2008 Confidence: 0.3",WrestleMania XXIV,0.9,0.0,0,0
23,2hop__55966_162341,What kind of recognition did the actor who played the game maker in hunger games receive?,nominated for an Academy Award for Best Supporting Actor,"Answer: Hugo Award nominee Confidence: 0.7 
Answer: Primetime Emmy Award winner Confidence: 0.6 
Answer: Critics' Choice Award winner Confidence: 0.4 
Answer: Golden Globe nominee Confidence: 0.3 
Answer: Saturn Award nominee Confidence: 0.2",Hugo Award nominee,0.7,0.18181818181818182,0,0
24,2hop__754753_57816,What is the U.S. News ranking of the law school at Carlos Alvarez's employer?,100,"Answer: 16 Confidence: 0.8  
Answer: 20 Confidence: 0.6  
Answer: 18 Confidence: 0.5  
Answer: 15 Confidence: 0.4  
Answer: 19 Confidence: 0.3",16,0.8,0.0,0,0
25,3hop1__127837_157828_239539,Where is the headquarters of the Radio Television of the country that has a co-official language in the language that Kuhinjica is in?,Pristina,"Answer: Ljubljana, Slovenia Confidence: 0.8  
Answer: Sarajevo, Bosnia and Herzegovina Confidence: 0.6  
Answer: Zagreb, Croatia Confidence: 0.4  
Answer: Belgrade, Serbia Confidence: 0.3  
Answer: Podgorica, Montenegro Confidence: 0.2","Ljubljana, Slovenia",0.8,0.0,0,0
26,3hop1__102461_24918_24991,What went down after the Soviet President visiting the the birth country of Andrey Dashkov while the protests were taking place departed from the Kremlin?,Soviet flag,"Answer: Coup attempt Confidence: 0.8  
Answer: Leadership change Confidence: 0.6  
Answer: New government policy Confidence: 0.5  
Answer: Economic reform Confidence: 0.4  
Answer: Diplomatic fallout Confidence: 0.3",Coup attempt,0.8,0.0,0,0
27,2hop__612719_6455,What was the resulting browser of the group that owns Mozilla Messaging?,Firefox,"Answer: Firefox Confidence: 0.9
Answer: Thunderbird Confidence: 0.7
Answer: SeaMonkey Confidence: 0.5
Answer: Netscape Confidence: 0.3
Answer: Camino Confidence: 0.2",Firefox,0.9,1.0,1,1
28,2hop__30905_189318,Where did the person who sponsored the resolution to reopen trade with Vietnam along with Kerry go to college?,National War College,"Answer: Princeton University Confidence: 0.8 
Answer: Yale University Confidence: 0.6 
Answer: Harvard University Confidence: 0.5 
Answer: Georgetown University Confidence: 0.4 
Answer: Stanford University Confidence: 0.3",Princeton University,0.8,0.0,0,0
29,2hop__776377_857193,What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?,Delaware River,"Answer: Delaware River Confidence: 0.7 
Answer: Brandywine Creek Confidence: 0.6 
Answer: Schuylkill River Confidence: 0.5 
Answer: Chester Creek Confidence: 0.4 
Answer: Cobb's Creek Confidence: 0.3",Delaware River,0.7,1.0,1,1
30,2hop__411091_625230,In which county is Mark Dismore's birthplace located?,Hancock County,"Answer: Franklin County Confidence: 0.8 
Answer: Johnson County Confidence: 0.6 
Answer: Marion County Confidence: 0.4 
Answer: Bartholomew County Confidence: 0.3 
Answer: Monroe County Confidence: 0.2",Franklin County,0.8,0.5,0,0
31,4hop2__160585_14670_8987_8529,"A country's military branch, which in the US contains the Air Defense Artillery, was unprepared for the invasion of Hana Mandlikova's birth country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",1943–1992,"Answer: 1834 Confidence: 0.9 
Answer: 1918 Confidence: 0.6 
Answer: 1945 Confidence: 0.4 
Answer: 1992 Confidence: 0.2 
Answer: 2006 Confidence: 0.1",1834,0.9,0.0,0,0
32,3hop1__28404_160713_77246,What is the meaning of the word that is also a majority religion in what became India when the country that disavowed the Taliban was created in the Arabic dictionary?,the country of India,"Answer: Peace Confidence: 0.3
Answer: Submission Confidence: 0.25
Answer: Safety Confidence: 0.2
Answer: Islam Confidence: 0.15
Answer: Serenity Confidence: 0.1",Peace,0.3,0.0,0,0
33,2hop__8496_21567,Who introduced a system of musical notation used during the 14th century in the place where there is no evidence of a Slavic settlement before c. 600 AD?,John Kukuzelis,"Answer: Philippe de Vitry Confidence: 0.85 
Answer: Johannes de Muris Confidence: 0.70 
Answer: Francesco Landini Confidence: 0.55 
Answer: Guillaume de Machaut Confidence: 0.50 
Answer: Jacopo da Bologna Confidence: 0.45",Philippe de Vitry,0.85,0.0,0,0
34,2hop__70338_36240,"What specific part of the book where the quote ""by the skin of your teeth"" comes from document reference for Mary?",Genesis 3:15,"Answer: Book of Job, Chapter 19, verse 20 Confidence: 0.9 
Answer: Book of Job Confidence: 0.8 
Answer: Job 19:20 Confidence: 0.7 
Answer: Old Testament, Job Confidence: 0.6 
Answer: Bible Confidence: 0.5","Book of Job, Chapter 19, verse 20",0.9,0.0,0,0
35,2hop__275891_55984,Who wrote the song The Story that is sung by the performer of Rhapsody Originals?,Phil Hanseroth,"Answer: Brandi Carlile Confidence: 0.9 
Answer: Phil Hanseroth Confidence: 0.7 
Answer: Tim Hanseroth Confidence: 0.6 
Answer: Dave Cobb Confidence: 0.4 
Answer: Bob Dylan Confidence: 0.2",Brandi Carlile,0.9,0.0,0,0
36,3hop1__136129_87694_124169,What year did the Governor of the city where the basilica named after the same saint as the one that Mantua Cathedral is dedicated to die?,1952,"Answer: 430 Confidence: 0.9 
Answer: 444 Confidence: 0.7 
Answer: 448 Confidence: 0.6 
Answer: 426 Confidence: 0.5 
Answer: 431 Confidence: 0.4",430,0.9,0.0,0,0
37,4hop3__373866_5189_38229_86687,A group of nations of which the People's Socialist Republic of Albania was a member was controlled by one country. When did that country agree to a unified Germany inside of the organization Eisenhower would not discuss during the campaign?,May 1990,"Answer: 1990 Confidence: 0.9
Answer: 1989 Confidence: 0.7
Answer: 1991 Confidence: 0.6
Answer: 1988 Confidence: 0.5
Answer: 1992 Confidence: 0.4",1990,0.9,0.6666666666666666,0,1
38,2hop__455158_247871,What county is the NRHEG High School located in?,Waseca County,"Answer: Waseca County Confidence: 0.9  
Answer: Steele County Confidence: 0.8  
Answer: Freeborn County Confidence: 0.5  
Answer: Blue Earth County Confidence: 0.3  
Answer: Mower County Confidence: 0.2",Waseca County,0.9,1.0,1,1
39,3hop1__131783_131926_13165,What treaty ceded territory to the US extending west to the body of water by the location of the Minikahda Club?,Treaty of Paris,"Answer: Treaty of Paris (1898) Confidence: 0.8 
Answer: Treaty of Guadalupe Hidalgo Confidence: 0.7 
Answer: Louisiana Purchase Treaty Confidence: 0.6 
Answer: Treaty of Fort Laramie (1868) Confidence: 0.4 
Answer: Adams-Onís Treaty Confidence: 0.3",Treaty of Paris (1898),0.8,0.8571428571428571,0,0
40,2hop__123214_22402,How many students attend Daniel Thürer's university?,"nearly 25,000","Answer: 21,000 Confidence: 0.7  
Answer: 10,000 Confidence: 0.6  
Answer: 25,000 Confidence: 0.5  
Answer: 15,000 Confidence: 0.4  
Answer: 30,000 Confidence: 0.3","21,000",0.7,0.0,0,0
41,3hop1__358853_339990_15538,"When did the state, that contains the county where Raven Creek is located, reinstate the death penalty?",1984,"Answer: 1976 Confidence: 0.8 
Answer: 1977 Confidence: 0.7 
Answer: 1975 Confidence: 0.6 
Answer: 1978 Confidence: 0.5 
Answer: 1979 Confidence: 0.4",1976,0.8,0.0,0,0
42,2hop__552546_70131,Who constituted the free corps in the country that the Free State of Mecklenburg-Schwerin is located in?,consisting largely of World War I veterans,"Answer: Paramilitary groups, Germany Confidence: 0.85
Answer: Volunteer militias, Germany Confidence: 0.80
Answer: Freikorps, Germany Confidence: 0.75
Answer: Mercenaries, Germany Confidence: 0.60
Answer: Soldiers, Germany Confidence: 0.55","Paramilitary groups, Germany",0.85,0.0,0,0
43,2hop__67956_463572,What record label does the artist who sang you belong to me belong to?,MGM Records,"Answer: Sony Music Entertainment Confidence: 0.7
Answer: Big Machine Records Confidence: 0.6
Answer: Universal Music Group Confidence: 0.4
Answer: Republic Records Confidence: 0.3
Answer: Columbia Records Confidence: 0.2",Sony Music Entertainment,0.7,0.0,0,0
44,2hop__418360_67370,When does real time with the author of The New New Rules start again in 2018,"January 19, 2018","Answer: January 19, 2018 Confidence: 0.9
Answer: January 26, 2018 Confidence: 0.6
Answer: February 2, 2018 Confidence: 0.3
Answer: February 9, 2018 Confidence: 0.2
Answer: January 12, 2018 Confidence: 0.1","January 19, 2018",0.9,1.0,1,1
45,2hop__73921_807969,The BBC Footballer of the Year is a member of which team?,Egypt national football team,"Answer: Real Madrid Confidence: 0.7
Answer: FC Barcelona Confidence: 0.6
Answer: Manchester City Confidence: 0.5
Answer: Liverpool Confidence: 0.4
Answer: Bayern Munich Confidence: 0.3",Real Madrid,0.7,0.0,0,0
46,3hop1__139787_88110_77129,What was the first OS to support Hyper-V from the company the letters MS stands for in the network that broadcasts Buchanan & Press?,Windows 8,"Answer: Windows Server 2008 Confidence: 0.9
Answer: Windows 8 Confidence: 0.7
Answer: Windows Server 2008 R2 Confidence: 0.4
Answer: Windows 7 Confidence: 0.2
Answer: Windows Server 2012 Confidence: 0.1",Windows Server 2008,0.9,0.4,0,0
47,2hop__141456_6455,What was the resulting browser for the company Mozilla Messaging is a part of?,Firefox,"Answer: Firefox Confidence: 0.9 
Answer: Thunderbird Confidence: 0.5 
Answer: Gecko Confidence: 0.3 
Answer: SeaMonkey Confidence: 0.2 
Answer: Camino Confidence: 0.1",Firefox,0.9,1.0,1,1
48,3hop2__326964_7855_7713,How long had the city considered to be a place that is popular with tourists been the capital city of the location of the Yaxing Coach headquarters?,about 400 years,"Answer: Since 1949 Confidence: 0.8 
Answer: Since 1946 Confidence: 0.7 
Answer: Since 1950 Confidence: 0.6 
Answer: Since 1945 Confidence: 0.5 
Answer: Since 1951 Confidence: 0.4",Since 1949,0.8,0.0,0,0
49,4hop1__436202_765799_282674_759393,What is the seat of the county sharing a border with the county in which J. P. Hayes was born?,Green Bay,"Answer: Antigo Confidence: 0.8 
Answer: Green Bay Confidence: 0.6 
Answer: Appleton Confidence: 0.5 
Answer: Clintonville Confidence: 0.4 
Answer: Shawano Confidence: 0.3",Antigo,0.8,0.0,0,0
50,3hop1__389069_132457_47686,"Where do greyhound buses depart from, in the city where the performer of Sleep Is the Enemy was formed?",Toronto Coach Terminal,"Answer: Kingston Bus Terminal Confidence: 0.8 
Answer: Kingston Bus Depot Confidence: 0.6 
Answer: Kingston Transit Centre Confidence: 0.4 
Answer: VIA Rail Station, Kingston Confidence: 0.3 
Answer: Coach Canada Terminal, Kingston Confidence: 0.2",Kingston Bus Terminal,0.8,0.3333333333333333,0,0
51,2hop__90773_715759,What was the inventor of the atomic bomb trigger a participant in?,Manhattan Project,"Answer: Manhattan Project Confidence: 0.9 
Answer: Los Alamos National Laboratory Confidence: 0.65 
Answer: World War II Confidence: 0.6 
Answer: Atomic Energy Commission Confidence: 0.55 
Answer: Project Y Confidence: 0.5",Manhattan Project,0.9,1.0,1,1
52,2hop__135652_669373,Who is the employer of the physicist who Mach number is named after?,Charles University,"Answer: University of Vienna Confidence: 0.8 
Answer: Charles University Confidence: 0.7 
Answer: Prague Polytechnic Institute Confidence: 0.6 
Answer: Imperial Academy of Sciences and Literature in Vienna Confidence: 0.5 
Answer: German University in Prague Confidence: 0.4",University of Vienna,0.8,0.4,0,0
53,2hop__6736_6733,To what division does the place where the most speakers are found belong?,Eastern block,"Answer: Guangdong, China Confidence: 0.8 
Answer: Lagos, Nigeria Confidence: 0.6 
Answer: Uttar Pradesh, India Confidence: 0.5 
Answer: São Paulo, Brazil Confidence: 0.4 
Answer: California, USA Confidence: 0.3","Guangdong, China",0.8,0.0,0,0
54,4hop1__58323_375563_161848_83118,When does daylight savings end in the country near the country where the author of The Book Thief is from?,the first Sunday in April,"Answer: First Sunday of October Confidence: 0.8 
Answer: Last Sunday of October Confidence: 0.6 
Answer: First Sunday of November Confidence: 0.4 
Answer: Fourth Sunday of October Confidence: 0.3 
Answer: Second Sunday of November Confidence: 0.2",First Sunday of October,0.8,0.5,0,0
55,4hop3__524186_219173_862998_72134,When did the city where Hillcrest High School is located become capitol of the state where the screenwriter of The Poor Boob was born?,1839,"Answer: 1896 Confidence: 0.9
Answer: 1997 Confidence: 0.4
Answer: 1875 Confidence: 0.3
Answer: 1907 Confidence: 0.2
Answer: 1912 Confidence: 0.1",1896,0.9,0.0,0,0
56,3hop1__354480_834494_34109,What is the administrative territorial entity that contains the location of Eric Marcus Municipal Airport PBS station?,KUAT-TV 6,"Answer: Oklahoma City Confidence: 0.7
Answer: Payne County Confidence: 0.6
Answer: Stillwater Confidence: 0.5
Answer: Oklahoma County Confidence: 0.4
Answer: Midwest City Confidence: 0.3",Oklahoma City,0.7,0.0,0,0
57,2hop__354635_174222,What company succeeded the owner of Empire Sports Network?,Time Warner Cable,"Answer: Adelphia Communications Corporation Confidence: 0.85
Answer: Time Warner Cable Confidence: 0.70
Answer: Comcast Confidence: 0.60
Answer: Charter Communications Confidence: 0.50
Answer: AT&T Broadband Confidence: 0.45",Adelphia Communications Corporation,0.85,0.0,0,0
58,4hop3__678814_466199_695123_72134,When did the town WIZE is licensed in become capitol of the state where Stoney Creek Township is located?,1839,"Answer: 1825 Confidence: 0.9 
Answer: 1821 Confidence: 0.6 
Answer: 1816 Confidence: 0.4 
Answer: 1824 Confidence: 0.3 
Answer: 1830 Confidence: 0.2",1825,0.9,0.0,0,0
59,2hop__83405_158262,When did the president of the Confederate States of America end his fight in the Mexican-American war?,1848,"Answer: 1847 Confidence: 0.8 
Answer: 1846 Confidence: 0.6 
Answer: 1848 Confidence: 0.4 
Answer: 1845 Confidence: 0.3 
Answer: 1849 Confidence: 0.2",1847,0.8,0.0,0,0
60,2hop__60001_512508,What did the person who discovered that all atoms of an element have the same number of protons participate in?,Manhattan Project,"Answer: Gold foil experiment Confidence: 0.9 
Answer: Quantum theory development Confidence: 0.7 
Answer: Structure of atom research Confidence: 0.6 
Answer: Cathode ray experiments Confidence: 0.4 
Answer: Alpha particle experiments Confidence: 0.3",Gold foil experiment,0.9,0.0,0,0
61,2hop__403712_793210,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?","Sir Francis Baring, 1st Baronet","Answer: Sir Francis Baring, 1st Baronet Confidence: 0.9
Answer: Alexander Baring, 1st Baron Ashburton Confidence: 0.7
Answer: Henry Baring Confidence: 0.5
Answer: Thomas Baring Confidence: 0.3
Answer: John Baring Confidence: 0.2","Sir Francis Baring, 1st Baronet",0.9,1.0,1,1
62,3hop1__409517_547811_80702,What is the name of the famous bridge in the birth city of the composer of Scanderbeg?,Rialto Bridge,"Answer: Rialto Bridge Confidence: 0.8 
Answer: Ponte dei Trepponti Confidence: 0.65 
Answer: Bridge of Sighs Confidence: 0.6 
Answer: Ponte degli Scalzi Confidence: 0.55 
Answer: Ponte della Libertà Confidence: 0.5",Rialto Bridge,0.8,1.0,1,1
63,4hop1__433767_32392_823060_610794,In what county is located the city that shares a border with the capital of the state where Mike Dow was born?,Richland County,"Answer: Baldwin County Confidence: 0.85 
Answer: Mobile County Confidence: 0.60 
Answer: Shelby County Confidence: 0.40 
Answer: Madison County Confidence: 0.30 
Answer: Jefferson County Confidence: 0.25",Baldwin County,0.85,0.5,0,0
64,4hop2__567956_39078_8987_8974,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Alfredo Stroessner's Paraguay,"Answer: Raleigh, North Carolina Confidence: 0.75 
Answer: Silicon Valley, California Confidence: 0.70 
Answer: Washington, D.C. Confidence: 0.65 
Answer: Los Angeles, California Confidence: 0.60 
Answer: New York City, New York Confidence: 0.55","Raleigh, North Carolina",0.75,0.0,0,0
65,2hop__689472_52835,Who wrote the song turn me on that is performed by performer of Feelin' the Same Way?,John D. Loudermilk,"Answer: Norah Jones Confidence: 0.9 
Answer: John D. Loudermilk Confidence: 0.5 
Answer: Nina Simone Confidence: 0.4 
Answer: Van Morrison Confidence: 0.3 
Answer: David Ladd Confidence: 0.2",Norah Jones,0.9,0.0,0,0
66,2hop__820739_250752,Who is the sibling of the screenwriter of War of the Coprophages?,Glen Morgan,"Answer: Jonathan Gilligan Confidence: 0.85 
Answer: Chris Carter's sibling (none mentioned) Confidence: 0.5 
Answer: Gillian Anderson's sibling (none mentioned) Confidence: 0.2 
Answer: David Duchovny's sibling (none mentioned) Confidence: 0.1 
Answer: Vince Gilligan's sibling (none mentioned) Confidence: 0.05",Jonathan Gilligan,0.85,0.0,0,0
67,2hop__21104_16254,"By 1931, what percentage of the world's Jews were the group that represents at least 70% of Jews worldwide?",92 percent,"Answer: 92% Confidence: 0.9 
Answer: 90% Confidence: 0.8 
Answer: 85% Confidence: 0.7 
Answer: 95% Confidence: 0.6 
Answer: 80% Confidence: 0.5",92%,0.9,0.6666666666666666,0,1
68,4hop1__726391_153080_33952_34053,What was the wettest year in the second largest city of the state where the Oh Yeah performer is from?,1905,"Answer: 2005 Confidence: 0.6
Answer: 1998 Confidence: 0.5
Answer: 2017 Confidence: 0.4
Answer: 2020 Confidence: 0.3
Answer: 2004 Confidence: 0.2",2005,0.6,0.0,0,0
69,2hop__374767_152023,What label is responsible for the performer of One Night in America?,Kicking Mule Records,"Answer: Southern Cross Records Confidence: 0.9 
Answer: BMG Confidence: 0.7 
Answer: Sony Music Confidence: 0.6 
Answer: Columbia Records Confidence: 0.5 
Answer: Warner Music Group Confidence: 0.4",Southern Cross Records,0.9,0.3333333333333333,0,0
70,4hop3__426860_88460_30152_20999,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where That Dam is found?,The dynasty regrouped and defeated the Portuguese,"Answer: French Confidence: 0.85
Answer: Laos Confidence: 0.75
Answer: Siam Confidence: 0.65
Answer: British Confidence: 0.55
Answer: Vietnam Confidence: 0.45",French,0.85,0.0,0,0
71,3hop1__79462_91850_685675,What team is the person who hit the first home run at the new stadium where the american league Wildcard game will be played a member of?,New York Yankees,"Answer: Yankees Confidence: 0.7  
Answer: Red Sox Confidence: 0.6  
Answer: Rangers Confidence: 0.5  
Answer: Astros Confidence: 0.4  
Answer: Rays Confidence: 0.4",Yankees,0.7,0.5,0,1
72,2hop__289517_139339,What was the cast member in After Hours nominated for?,Academy Award for Best Live Action Short Film,"Answer: Golden Globe Award Confidence: 0.7 
Answer: Oscar Confidence: 0.6 
Answer: BAFTA Award Confidence: 0.5 
Answer: Saturn Award Confidence: 0.4 
Answer: Tony Award Confidence: 0.3",Golden Globe Award,0.7,0.18181818181818182,0,0
73,4hop1__129721_32392_823060_610794,What county is the city that shares a border with the state capital of the state where Zubly Cemetery is located in?,Richland County,"Answer: Camden County Confidence: 0.75 
Answer: Chatham County Confidence: 0.70 
Answer: Glynn County Confidence: 0.65 
Answer: McIntosh County Confidence: 0.60 
Answer: Liberty County Confidence: 0.55",Camden County,0.75,0.5,0,0
74,2hop__142842_68489,Who did the performer of Night Rocker play on Young and Restless?,Snapper Foster,"Answer: Brad Carlton Confidence: 0.9 
Answer: Danny Romalotti Confidence: 0.6 
Answer: Neil Winters Confidence: 0.3 
Answer: Jack Abbott Confidence: 0.2 
Answer: Victor Newman Confidence: 0.1",Brad Carlton,0.9,0.0,0,0
75,2hop__80546_75184,Who played the girlfriend of the actor who played Marlene McFly in Back to the Future?,Claudia Wells,"Answer: Lea Thompson Confidence: 0.9
Answer: Claudia Wells Confidence: 0.8
Answer: Elizabeth Shue Confidence: 0.7
Answer: Crispin Glover Confidence: 0.5
Answer: Thomas F. Wilson Confidence: 0.3",Lea Thompson,0.9,0.0,0,0
