,id,question,answer,type,response,prediction,confidence,f1,em,gpt_eval
10,c0007a7a0bd911eba7f7acde48001122,Which award the director of film Pataakha received?,National Film Award for Best Music Direction,compositional,"Answer: National Film Award  Confidence: 0.7  
Answer: Filmfare Award  Confidence: 0.5  
Answer: Best Director Award  Confidence: 0.4  
Answer: Asian Academy Creative Awards  Confidence: 0.3  
Answer: Screen Award  Confidence: 0.3",National Film Award,0.7,0.6,0,1
11,90934fd908dc11ebbd9cac1f6bf848b6,"Which film whose director is younger, Kiladigalu or He'S My Girl?",Kiladigalu,bridge_comparison,"Answer: He'S My Girl Confidence: 0.8  
Answer: Kiladigalu Confidence: 0.15  
Answer: Unknown Confidence: 0.05  
Answer: Not applicable Confidence: 0.02  
Answer: Both not known Confidence: 0.01",He'S My Girl,0.8,0.0,0,0
12,8d18786e086a11ebbd5fac1f6bf848b6,"Which film whose director is younger, Dagudu Moothalu or Port Of Seven Seas?",Dagudu Moothalu,bridge_comparison,"Answer: Dagudu Moothalu Director Confidence: 0.7  
Answer: Port Of Seven Seas Director Confidence: 0.2  
Answer: None Confidence: 0.1  
Answer: Both Directors Equal Age Confidence: 0.0  
Answer: Unknown Confidence: 0.0",Dagudu Moothalu Director,0.7,0.8,0,0
13,e28d440408ca11ebbd92ac1f6bf848b6,"Which film whose director was born first, 11 Harrowhouse or A Little Sister Of Everybody?",A Little Sister Of Everybody,bridge_comparison,"Answer: 11 Harrowhouse Confidence: 0.7  
Answer: A Little Sister Of Everybody Confidence: 0.2  
Answer: Unknown Confidence: 0.1  
Answer: Both the same Confidence: 0.0  
Answer: None Confidence: 0.0",11 Harrowhouse,0.7,0.0,0,0
14,e1ae74be0bda11eba7f7acde48001122,Where did the performer of song Girlfriend (Alicia Keys Song) study?,Columbia,compositional,"Answer: Columbia University Confidence: 0.8  
Answer: NYU Confidence: 0.6  
Answer: Juilliard School Confidence: 0.5  
Answer: Berklee College of Music Confidence: 0.4  
Answer: Manhattan School of Music Confidence: 0.4",Columbia University,0.8,0.6666666666666666,0,1
15,a5e94ab0086711ebbd5eac1f6bf848b6,"Which film has the director died later, La Muerte En El Desfiladero or O, Brazen Age?",La Muerte En El Desfiladero,bridge_comparison,"Answer: La Muerte En El Desfiladero. Confidence: 0.8  
Answer: O, Brazen Age. Confidence: 0.7  
Answer: Both directors died at the same time. Confidence: 0.1  
Answer: Uncertain. Confidence: 0.5  
Answer: Need more information. Confidence: 0.2",La Muerte En El Desfiladero.,0.8,1.0,1,1
16,9509d38c0bdb11eba7f7acde48001122,When is the creator of Holland'S Next Top Model 's birthday?,"December 4, 1973",compositional,"Answer: 2 December 1965 Confidence: 0.8  
Answer: 2 December 1966 Confidence: 0.1  
Answer: 2 December 1967 Confidence: 0.05  
Answer: 1 January 1965 Confidence: 0.03  
Answer: 25 August 1970 Confidence: 0.02",2 December 1965,0.8,0.3333333333333333,0,0
17,cecadcce0bdb11eba7f7acde48001122,Where was the performer of song Suicide Social born?,Alençon,compositional,"Answer: California Confidence: 0.8  
Answer: Texas Confidence: 0.1  
Answer: New York Confidence: 0.05  
Answer: Florida Confidence: 0.03  
Answer: Illinois Confidence: 0.02",California,0.8,0.0,0,0
18,d667e18f08d911ebbd9cac1f6bf848b6,"Which film has the director who was born earlier, The Marseille Contract or Strangers Of The Night?",Strangers Of The Night,bridge_comparison,"Answer: The Marseille Contract  Confidence: 0.7  
Answer: Strangers Of The Night  Confidence: 0.3  
Answer: The Marseille Contract  Confidence: 0.6  
Answer: Strangers Of The Night  Confidence: 0.4  
Answer: The Marseille Contract  Confidence: 0.5",The Marseille Contract,0.7,0.0,0,0
19,64efc0e908b211ebbd85ac1f6bf848b6,"Which film has the director who was born earlier, Face Of A Fugitive or Cage Of Gold?",Cage Of Gold,bridge_comparison,"Answer: Face Of A Fugitive  
Confidence: 0.7  
Answer: Cage Of Gold  
Confidence: 0.2  
Answer: Both have same director  
Confidence: 0.1  
Answer: Unknown  
Confidence: 0.0  
Answer: Neither  
Confidence: 0.0",Face Of A Fugitive,0.7,0.3333333333333333,0,0
20,4c6a905e088311ebbd6dac1f6bf848b6,"Which film has the director died later, A Light Woman or Our Mother'S House?",Our Mother'S House,bridge_comparison,"Answer: Our Mother's House  Confidence: 0.8  
Answer: A Light Woman  Confidence: 0.6  
Answer: Both directors alive  Confidence: 0.3  
Answer: Unknown  Confidence: 0.4  
Answer: Can't determine  Confidence: 0.5",Our Mother's House,0.8,1.0,1,1
21,96beb0b3086111ebbd5dac1f6bf848b6,"Which film came out earlier, Call Of The Flesh or Blonde Or Brunette?",Blonde Or Brunette,comparison,"Answer: Call Of The Flesh Confidence: 0.8  
Answer: Blonde Or Brunette Confidence: 0.2  
Answer: Uncertain Confidence: 0.5  
Answer: Call of the Flesh (1930) Confidence: 0.7  
Answer: Blonde or Brunette (1930) Confidence: 0.3",Call Of The Flesh,0.8,0.0,0,0
22,098d51b20bdb11eba7f7acde48001122,Who is the father of the composer of film Kadambari (Film)?,Shankar Ghosh,compositional,"Answer: D. B. Narayanaswamy Iyer  Confidence: 0.9  
Answer: M. S. Viswanathan  Confidence: 0.7  
Answer: C. N. Annadurai  Confidence: 0.5  
Answer: T. K. Ramamoorthy  Confidence: 0.4  
Answer: R. K. Narayan  Confidence: 0.3",D. B. Narayanaswamy Iyer,0.9,0.0,0,0
23,6b58975d08df11ebbda0ac1f6bf848b6,"Which film has the director born first, Demons Of War or Farce Of The Penguins?",Farce Of The Penguins,bridge_comparison,"Answer: Farce Of The Penguins. Confidence: 0.7  
Answer: Demons Of War. Confidence: 0.6  
Answer: Not sure. Confidence: 0.5  
Answer: Both films are unrelated. Confidence: 0.4  
Answer: Directors unknown. Confidence: 0.2",Farce Of The Penguins.,0.7,1.0,1,1
24,f34d188608cb11ebbd93ac1f6bf848b6,"Which film has the director who was born later, Playing It Wild or I'Ll Be Going Now?",I'Ll Be Going Now,bridge_comparison,"Answer: Playing It Wild. Confidence: 0.7  
Answer: I'Ll Be Going Now. Confidence: 0.3  
Answer: Not sure. Confidence: 0.2  
Answer: Both unknown. Confidence: 0.1  
Answer: Either could be correct. Confidence: 0.1",Playing It Wild.,0.7,0.0,0,0
25,0788eaa40bde11eba7f7acde48001122,Where was the place of burial of Al-Mu'Tasim's father?,Iraq,compositional,"Answer: Samarra Confidence: 0.9  
Answer: Iraq Confidence: 0.8  
Answer: Great Mosque of Samarra Confidence: 0.6  
Answer: Abbasid Caliphate tombs Confidence: 0.5  
Answer: Near the Tigris River Confidence: 0.4",Samarra,0.9,0.0,0,1
26,3f4a39800bb011ebab90acde48001122,Who is the maternal grandmother of John Woodville?,Margherita del Balzo,inference,"Answer: Jacquetta of Luxembourg  Confidence: 0.9  
Answer: Lady Rivers  Confidence: 0.8  
Answer: Elizabeth Woodville  Confidence: 0.7  
Answer: Margaret of Anjou  Confidence: 0.5  
Answer: Isabel Woodville  Confidence: 0.4",Jacquetta of Luxembourg,0.9,0.0,0,0
27,27bdf22b08d111ebbd95ac1f6bf848b6,"Which film has the director who was born later, The Demi-Paradise or How To Murder Your Wife?",How To Murder Your Wife,bridge_comparison,"Answer: How To Murder Your Wife  Confidence: 0.8 
Answer: The Demi-Paradise  Confidence: 0.1 
Answer: Both the same  Confidence: 0.05 
Answer: Neither  Confidence: 0.03 
Answer: Unknown  Confidence: 0.02",How To Murder Your Wife,0.8,1.0,1,1
28,7d8c2e1808dd11ebbd9dac1f6bf848b6,Are Irene Greif and Derrick Burroughs from the same country?,yes,comparison,"Answer: No Confidence: 0.8  
Answer: Yes Confidence: 0.2  
Answer: Different countries Confidence: 0.7  
Answer: Same country Confidence: 0.3  
Answer: USA and UK Confidence: 0.4",No,0.8,0.0,0,0
29,9d482cae0bdd11eba7f7acde48001122,Where was the father of Chung Eui-Sun born?,Gangwon Province,compositional,"Answer: South Korea  Confidence: 0.7  
Answer: Seoul  Confidence: 0.6  
Answer: Gyeonggi Province  Confidence: 0.5  
Answer: Busan  Confidence: 0.4  
Answer: Incheon  Confidence: 0.3",South Korea,0.7,0.0,0,1
30,ab69635e089811ebbd77ac1f6bf848b6,Do director of film Born American and director of film The White Raven (1998 Film) share the same nationality?,yes,bridge_comparison,"Answer: Yes   Confidence: 0.6  
Answer: No    Confidence: 0.3  
Answer: Unknown Confidence: 0.1  
Answer: Different   Confidence: 0.2  
Answer: Same     Confidence: 0.4",Yes,0.6,1.0,1,1
31,252632880bde11eba7f7acde48001122,When was Ting-Xing Ye's husband born?,27 October 1945,compositional,"Answer: 1976 Confidence: 0.3  
Answer: 1975 Confidence: 0.2  
Answer: 1968 Confidence: 0.2  
Answer: 1980 Confidence: 0.1  
Answer: 1979 Confidence: 0.1",1976,0.3,0.0,0,0
32,f52b28400bdd11eba7f7acde48001122,What is the place of birth of Alexandra Hasluck's husband?,"Fremantle, Western Australia",compositional,"Answer: Perth, Australia  Confidence: 0.8  
Answer: Australia  Confidence: 0.7  
Answer: Western Australia  Confidence: 0.6  
Answer: Sydney, Australia  Confidence: 0.4  
Answer: Adelaide, Australia  Confidence: 0.3","Perth, Australia",0.8,0.4,0,0
33,2eb7969109b111ebbdb0ac1f6bf848b6,"Which song came out first, Baby, It'S Ok or Boy Pop?",Boy Pop,comparison,"Answer: Baby, It'S Ok Confidence: 0.6  
Answer: Boy Pop Confidence: 0.4  
Answer: Unknown Confidence: 0.1  
Answer: 2020 Confidence: 0.2  
Answer: 2021 Confidence: 0.2","Baby, It'S Ok",0.6,0.0,0,0
34,656cfe0a0bdc11eba7f7acde48001122,"When did Helena Kantakouzene, Empress Of Trebizond's husband die?",1 November 1463,compositional,"Answer: 1458 Confidence: 0.9  
Answer: 1460 Confidence: 0.05  
Answer: 1456 Confidence: 0.03  
Answer: 1445 Confidence: 0.01  
Answer: 1470 Confidence: 0.01",1458,0.9,0.0,0,0
35,90c88e1a0bdd11eba7f7acde48001122,Where did the director of film The Sun Sets At Dawn study?,Trinity Hall,compositional,"Answer: Columbia University. Confidence: 0.7  
Answer: New York University. Confidence: 0.6  
Answer: University of Southern California. Confidence: 0.5  
Answer: London Film School. Confidence: 0.4  
Answer: Yale University. Confidence: 0.3",Columbia University.,0.7,0.0,0,0
36,e7393616094b11ebbdaeac1f6bf848b6,"Which film was released more recently, Osmondagi Bolalar or Mcdull: Rise Of The Rice Cooker?",Mcdull: Rise Of The Rice Cooker,comparison,"Answer: Mcdull: Rise Of The Rice Cooker Confidence: 0.7  
Answer: Osmondagi Bolalar Confidence: 0.2  
Answer: Unknown Confidence: 0.1  
Answer: Both are recent Confidence: 0.0  
Answer: Not enough information Confidence: 0.0",Mcdull: Rise Of The Rice Cooker,0.7,1.0,1,1
37,945447800bd911eba7f7acde48001122,"When is James Stanley, 10Th Earl Of Derby's father's birthday?",19 January 1628,compositional,"Answer: 1871-01-09 Confidence: 0.8  
Answer: January 9, 1871 Confidence: 0.8  
Answer: 1/9/1871 Confidence: 0.7  
Answer: 9th January 1871 Confidence: 0.7  
Answer: January 9 Confidence: 0.6",1871-01-09,0.8,0.0,0,0
38,327d00420bde11eba7f7acde48001122,Where was the place of death of the director of film The Earring?,Madrid,compositional,"Answer: Los Angeles   Confidence: 0.7  
Answer: New York    Confidence: 0.2  
Answer: Paris    Confidence: 0.1  
Answer: Tokyo    Confidence: 0.1  
Answer: London    Confidence: 0.0",Los Angeles,0.7,0.0,0,0
39,1eeb91060bde11eba7f7acde48001122,"What is the date of birth of Sophie, Countess Of Wessex's husband?",10 March 1964,compositional,"Answer: Edward August 10, 1964 Confidence: 0.9  
Answer: Edward September 12, 1964 Confidence: 0.1  
Answer: Edward July 5, 1964 Confidence: 0.05  
Answer: Edward May 14, 1964 Confidence: 0.05  
Answer: Edward February 20, 1964 Confidence: 0.05","Edward August 10, 1964",0.9,0.5714285714285715,0,0
40,e5bc717c0bdb11eba7f7acde48001122,Where was the place of burial of the director of film Série Noire (Film)?,Père Lachaise Cemetery,compositional,"Answer: Montparnasse Cemetery, Paris Confidence: 0.9  
Answer: Paris Confidence: 0.8  
Answer: France Confidence: 0.7  
Answer: Cemetery in Paris Confidence: 0.6  
Answer: Montparnasse Confidence: 0.5","Montparnasse Cemetery, Paris",0.9,0.3333333333333333,0,0
41,c26c16b5086611ebbd5eac1f6bf848b6,"Which film has the director who died later, Valentin The Good or A Daughter Of Two Worlds?",Valentin The Good,bridge_comparison,"Answer: A Daughter Of Two Worlds Confidence: 0.8  
Answer: Valentin The Good Confidence: 0.2  
Answer: Unknown Confidence: 0.1  
Answer: Not identifiable Confidence: 0.1  
Answer: Cannot determine Confidence: 0.1",A Daughter Of Two Worlds,0.8,0.0,0,0
42,fc3eadb408cc11ebbd93ac1f6bf848b6,"Which film has the director born first, Planet B-Boy or Where'S Officer Tuba??",Where'S Officer Tuba?,bridge_comparison,"Answer: Planet B-Boy  Confidence: 0.8  
Answer: Where's Officer Tuba?  Confidence: 0.15  
Answer: Both directors are contemporaries  Confidence: 0.05  
Answer: Cannot determine without names  Confidence: 0.02  
Answer: Need release dates for a better answer  Confidence: 0.01",Planet B-Boy,0.8,0.0,0,0
43,d318fb3c089111ebbd73ac1f6bf848b6,Do both Extract (Film) and Thou Wast Mild And Lovely films have the directors from the same country?,yes,bridge_comparison,"Answer: Yes  
Confidence: 0.7  
Answer: No  
Confidence: 0.2  
Answer: Maybe  
Confidence: 0.1  
Answer: Different countries  
Confidence: 0.4  
Answer: Same director  
Confidence: 0.3",Yes,0.7,1.0,1,1
44,333f458a0bde11eba7f7acde48001122,Where did Mary Ann Angell's husband die?,Salt Lake,compositional,"Answer: Salt Lake City, Utah  Confidence: 0.9  
Answer: Utah  Confidence: 0.8  
Answer: San Francisco  Confidence: 0.5  
Answer: California  Confidence: 0.4  
Answer: In a hospital  Confidence: 0.3","Salt Lake City, Utah",0.9,0.6666666666666666,0,1
45,0fb43d6a0bdd11eba7f7acde48001122,Who is the spouse of the director of film Marianne And Juliane?,Volker Schlöndorff,compositional,"Answer: Jutta Bock  Confidence: 0.8  
Answer: Hanelore Elsner Confidence: 0.4  
Answer: Bruno Ganz Confidence: 0.3  
Answer: Margarethe von Trotta Confidence: 0.2  
Answer: None specified Confidence: 0.5",Jutta Bock,0.8,0.0,0,0
46,688ac4d40bda11eba7f7acde48001122,What nationality is Fastrada's husband?,Carolingian Empire,compositional,"Answer: Frankish  Confidence: 0.9  
Answer: German  Confidence: 0.7  
Answer: European  Confidence: 0.5  
Answer: Roman  Confidence: 0.4  
Answer: Carolingian  Confidence: 0.3",Frankish,0.9,0.0,0,1
47,b0a03b3208a111ebbd79ac1f6bf848b6,"Which film has more directors, Nim'S Island or Continental (Film)?",Nim'S Island,comparison,"Answer: Nim's Island  Confidence: 0.7  
Answer: Continental  Confidence: 0.2  
Answer: Both the same  Confidence: 0.1  
Answer: Unknown  Confidence: 0.0  
Answer: Neither  Confidence: 0.0",Nim's Island,0.7,1.0,1,1
48,8c273c580bdd11eba7f7acde48001122,Which country Princess Claude Of Orléans's husband is from?,Italy,compositional,"Answer: France  Confidence: 0.9  
Answer: Belgium  Confidence: 0.1  
Answer: Italy  Confidence: 0.05  
Answer: Spain  Confidence: 0.03  
Answer: Luxembourg  Confidence: 0.02",France,0.9,0.0,0,0
49,ba68804e08fa11ebbdacac1f6bf848b6,"Which film was released earlier, Personal Velocity: Three Portraits or Ami Aar Amar Girlfriends?",Personal Velocity: Three Portraits,comparison,"Answer: Personal Velocity: Three Portraits Confidence: 0.8  
Answer: Ami Aar Amar Girlfriends Confidence: 0.2  
Answer: Personal Velocity Confidence: 0.7  
Answer: Ami Aar Amar Confidence: 0.3  
Answer: Personal Velocity: Three Portraits Confidence: 0.6",Personal Velocity: Three Portraits,0.8,1.0,1,1
50,350ec8b80bde11eba7f7acde48001122,Where was the composer of song By The Beautiful Sea (Song) born?,"Atlantic City, New Jersey",compositional,"Answer: New Jersey. Confidence: 0.9  
Answer: USA. Confidence: 0.8  
Answer: Atlantic City. Confidence: 0.7  
Answer: Philadelphia. Confidence: 0.6  
Answer: New York. Confidence: 0.5",New Jersey.,0.9,0.6666666666666666,0,1
51,ce5bfc90086c11ebbd61ac1f6bf848b6,Do both films: Gammat Jammat and Ready (2011 Film) have the directors from the same country?,yes,bridge_comparison,"Answer: Yes Confidence: 0.8  
Answer: No Confidence: 0.15  
Answer: India Confidence: 0.75  
Answer: Different countries Confidence: 0.1  
Answer: Unknown Confidence: 0.2",Yes,0.8,1.0,1,1
52,a022d8580bdc11eba7f7acde48001122,Who is the father of the director of film Plunkett & Macleane?,Ridley Scott,compositional,"Answer: Richard E. Grant  Confidence: 0.8  
Answer: David Mackenzie  Confidence: 0.7  
Answer: Alan Rickman  Confidence: 0.5  
Answer: Roger Mitchell  Confidence: 0.4  
Answer: Tim Roth  Confidence: 0.3",Richard E. Grant,0.8,0.0,0,0
53,a982d4940bdb11eba7f7acde48001122,What is the place of birth of the performer of song Caribbean Blue?,Gweedore,compositional,"Answer: Ireland Confidence: 0.9  
Answer: Donegal Confidence: 0.8  
Answer: County Donegal Confidence: 0.7  
Answer: Derry Confidence: 0.5  
Answer: United Kingdom Confidence: 0.6",Ireland,0.9,0.0,0,1
54,3e6de09c0bd911eba7f7acde48001122,Where did Harald Bluetooth's father die?,Jelling,compositional,"Answer: Jutland Confidence: 0.8  
Answer: Denmark Confidence: 0.7  
Answer: Vendel Confidence: 0.6  
Answer: Sweden Confidence: 0.5  
Answer: In a battle Confidence: 0.4",Jutland,0.8,0.0,0,1
55,3def863e0bde11eba7f7acde48001122,Where did Ermengarde Of Limburg's husband die?,Montfort,compositional,"Answer: Belgium  Confidence: 0.7  
Answer: Hainaut  Confidence: 0.6  
Answer: Flanders  Confidence: 0.5  
Answer: Namur  Confidence: 0.4  
Answer: Limburg  Confidence: 0.3",Belgium,0.7,0.0,0,0
56,bd6f350408d311ebbd96ac1f6bf848b6,"Who was born later, Jerry Hardin or Harry Sinclair Drago?",Jerry Hardin,comparison,"Answer: Harry Sinclair Drago Confidence: 0.8  
Answer: Jerry Hardin Confidence: 0.2  
Answer: Both same year Confidence: 0.1  
Answer: 1990s Confidence: 0.05  
Answer: 1930s Confidence: 0.05",Harry Sinclair Drago,0.8,0.0,0,0
57,534fbfd00bd911eba7f7acde48001122,When did Margaret Kenyatta (Mayor)'s mother die?,2007,compositional,"Answer: 2007 Confidence: 0.7  
Answer: 2008 Confidence: 0.2  
Answer: 2006 Confidence: 0.1  
Answer: 2005 Confidence: 0.0  
Answer: 2009 Confidence: 0.0",2007,0.7,1.0,1,1
58,dbf41c00086911ebbd5fac1f6bf848b6,"Which film has the director who was born later, Honeymoons or Moabite Notebook?",Honeymoons,bridge_comparison,"Answer: Honeymoons  Confidence: 0.7  
Answer: Moabite Notebook  Confidence: 0.2  
Answer: Neither  Confidence: 0.1  
Answer: Both  Confidence: 0.1  
Answer: Unknown  Confidence: 0.0",Honeymoons,0.7,1.0,1,1
59,654dbe680bb011ebab90acde48001122,Who is Hermann Otto I Of Limburg-Styrum's paternal grandfather?,Hermann Georg of Limburg,inference,"Answer: Hermann Otto II Confidence: 0.7  
Answer: Heinrich I Confidence: 0.2  
Answer: Otto I Confidence: 0.1  
Answer: Siegfried Confidence: 0.05  
Answer: Ludwig Confidence: 0.05",Hermann Otto II,0.7,0.28571428571428575,0,0
60,f058bf080bdd11eba7f7acde48001122,Which country Hedvig Elisabeth Charlotte Of Holstein-Gottorp's mother is from?,Oldenburg,compositional,"Answer: Sweden Confidence: 0.9  
Answer: Denmark Confidence: 0.05  
Answer: Norway Confidence: 0.03  
Answer: Germany Confidence: 0.02  
Answer: Finland Confidence: 0.01",Sweden,0.9,0.0,0,0
61,5aafa7d60bde11eba7f7acde48001122,What is the date of death of Archduke Ferdinand Karl Joseph Of Austria-Este's father?,24 December 1806,compositional,"Answer: 1850-05-30  
Confidence: 0.9  
Answer: 1850-05-31  
Confidence: 0.05  
Answer: 1848-06-29  
Confidence: 0.03  
Answer: 1852-02-15  
Confidence: 0.01  
Answer: 1860-04-12  
Confidence: 0.01",1850-05-30,0.9,0.0,0,0
62,e4a24a6e0bdb11eba7f7acde48001122,"Where did Henry Beresford, 2Nd Marquess Of Waterford's father graduate from?",Kilkenny College,compositional,"Answer: Trinity College Dublin Confidence: 0.7  
Answer: Oxford University Confidence: 0.2  
Answer: Cambridge University Confidence: 0.1  
Answer: Edinburgh University Confidence: 0.0  
Answer: King's College London Confidence: 0.0",Trinity College Dublin,0.7,0.4,0,0
63,887aebd60bb011ebab90acde48001122,Who is the child-in-law of Spurius Lucretius Tricipitinus?,Lucius Tarquinius Collatinus,inference,"Answer: Incilius  Confidence: 0.9  
Answer: Lucretius Confidence: 0.7  
Answer: Lucretia Confidence: 0.5  
Answer: Caecilia Confidence: 0.4  
Answer: Servius Confidence: 0.3",Incilius,0.9,0.0,0,0
64,4b72962a086e11ebbd62ac1f6bf848b6,Was Victoriana Mejía Marulanda or Fyodor Tuvin born first?,Victoriana Mejía Marulanda,comparison,"Answer: Victoriana Mejía Marulanda Confidence: 0.7  
Answer: Fyodor Tuvin Confidence: 0.3  
Answer: Both born in the same year Confidence: 0.1  
Answer: Unknown Confidence: 0.2  
Answer: Birthdates not found Confidence: 0.1",Victoriana Mejía Marulanda,0.7,1.0,1,1
65,897586180bb011ebab90acde48001122,Who is the mother-in-law of Prince Radu Of Romania?,Queen Anne of Romania,inference,"Answer: Angela de Roumanie Comeagă. Confidence: 0.9  
Answer: Maria de Roumanie. Confidence: 0.7  
Answer: Elena de Roumanie. Confidence: 0.5  
Answer: Margareta de Roumanie. Confidence: 0.4  
Answer: None specified. Confidence: 0.3",Angela de Roumanie Comeagă.,0.9,0.0,0,0
66,71e186ce0bdc11eba7f7acde48001122,What is the place of birth of the director of film Partners (1932 Film)?,"Petaluma, California",compositional,"Answer: Brooklyn, New York Confidence: 0.9  
Answer: United States Confidence: 0.7  
Answer: New York Confidence: 0.8  
Answer: USA Confidence: 0.6  
Answer: New York City Confidence: 0.5","Brooklyn, New York",0.9,0.0,0,0
67,4d2a73fa08c511ebbd8eac1f6bf848b6,Are Abra State Institute Of Science And Technology and University Of The East located in the same country?,yes,comparison,"Answer: No  
Confidence: 0.9  
Answer: Yes  
Confidence: 0.1  
Answer: Philippines  
Confidence: 0.7  
Answer: Nigeria  
Confidence: 0.2  
Answer: Different countries  
Confidence: 0.8",No,0.9,0.0,0,1
68,a88c568a0bdd11eba7f7acde48001122,When was Martha Érika Alonso's husband born?,30 June 1968,compositional,"Answer: 1957 Confidence: 0.9  
Answer: 1960 Confidence: 0.5  
Answer: 1955 Confidence: 0.4  
Answer: 1965 Confidence: 0.3  
Answer: 1950 Confidence: 0.2",1957,0.9,0.0,0,0
69,ec4d02500bda11eba7f7acde48001122,Where was the performer of song Hallå Där born?,Halmstad,compositional,"Answer: Ockelbo, Sweden Confidence: 0.9  
Answer: Sweden Confidence: 0.8  
Answer: Gävleborg County Confidence: 0.7  
Answer: Stockholm, Sweden Confidence: 0.5  
Answer: Europe Confidence: 0.4","Ockelbo, Sweden",0.9,0.0,0,0
70,f1ff478c089011ebbd72ac1f6bf848b6,Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,yes,bridge_comparison,"Answer: Yes. Confidence: 0.7  
Answer: No. Confidence: 0.2  
Answer: United States. Confidence: 0.6  
Answer: Different countries. Confidence: 0.5  
Answer: Information not available. Confidence: 0.1",Yes.,0.7,1.0,1,1
71,456aadbc0bd911eba7f7acde48001122,What is the place of birth of the director of film The Great Citizen?,Rēzekne,compositional,"Answer: S. J. Surya, India Confidence: 0.8  
Answer: Tamil Nadu, India Confidence: 0.7  
Answer: Chennai, India Confidence: 0.6  
Answer: Kerala, India Confidence: 0.5  
Answer: Andhra Pradesh, India Confidence: 0.4","S. J. Surya, India",0.8,0.0,0,0
