,id,question,answer,type,level,response,prediction,confidence,f1,em,gpt_eval
10,5adcc89f5542994d58a2f6cf,An actress nominated for 20 academy awards was featured on a TV series about genealogical research of 12 americans hosted by whom?,Professor Henry Louis Gates,bridge,medium,"Answer: Henry Louis Gates Jr. Confidence: 0.9  
Answer: Lisa Kudrow Confidence: 0.6  
Answer: Peter Jennings Confidence: 0.4  
Answer: Gwyneth Paltrow Confidence: 0.2  
Answer: Oprah Winfrey Confidence: 0.1",Henry Louis Gates Jr.,0.9,0.75,0,1
11,5a8fafb15542992414482b3f,Which movement was lead by the poet who is included among those David S. Reynolds is an expert on?,transcendentalist,bridge,hard,"Answer: Transcendentalism Confidence: 0.8
Answer: Realism Confidence: 0.7
Answer: Romanticism Confidence: 0.6
Answer: Modernism Confidence: 0.5
Answer: Symbolism Confidence: 0.4",Transcendentalism,0.8,0.0,0,1
12,5a906beb55429916514e74b9,"Al-Battani and Ibn al-Shatir, have which mutual occupation?",astronomer,comparison,easy,"Answer: astronomer Confidence: 0.95 
Answer: mathematician Confidence: 0.85 
Answer: scientist Confidence: 0.75 
Answer: astrologer Confidence: 0.65 
Answer: scribe Confidence: 0.55",astronomer,0.95,1.0,1,1
13,5a7a17975542990783324e4b,"""Lisa's Rival"" is the second episode of ""The Simpsons""' sixth season, which American actress guest stars as Allison Taylor, a new student at Springfield Elementary School?",Winona Ryder,bridge,easy,"Answer: Winona Ryder Confidence: 0.95 
Answer: Christina Ricci Confidence: 0.60 
Answer: Reese Witherspoon Confidence: 0.40 
Answer: Drew Barrymore Confidence: 0.30 
Answer: Sarah Michelle Gellar Confidence: 0.20",Winona Ryder,0.95,1.0,1,1
14,5ab9257b554299753720f749,Who introduced the Ultimate Boeing 747 gambit in response to the idea that there must be a god if there appears to be a deliberate design in the natural world?,Richard Dawkins,bridge,hard,"Answer: Richard Dawkins Confidence: 0.95 
Answer: Daniel Dennett Confidence: 0.60 
Answer: Sam Harris Confidence: 0.50 
Answer: Christopher Hitchens Confidence: 0.45 
Answer: Lawrence Krauss Confidence: 0.40",Richard Dawkins,0.95,1.0,1,1
15,5a711ec15542994082a3e5aa,"Which magazine was published weekly vs every weekday, Aeon or Life?",Life,comparison,hard,"Answer: Life Confidence: 0.9 
Answer: Aeon Confidence: 0.8 
Answer: Neither Confidence: 0.3 
Answer: Both Confidence: 0.2 
Answer: Unknown Confidence: 0.1",Life,0.9,1.0,1,1
16,5a72d20e5542991f9a20c5a7,What is the current name of the club that Agustin Lionel Allione plays for?,Esporte Clube Bahia,bridge,medium,"Answer: Club Atlético Sarmiento Confidence: 0.8
Answer: Alajuelense Confidence: 0.6
Answer: Atlético Mineiro Confidence: 0.4
Answer: Palmeiras Confidence: 0.2
Answer: Velez Sarsfield Confidence: 0.1",Club Atlético Sarmiento,0.8,0.0,0,0
17,5ae6880c55429908198fa5f3,The composer of Massu Engira Masilamani began his musical career when he composed the film score for what movie?,"""Aravindhan""",bridge,easy,"Answer: Kurumbu Confidence: 0.9 
Answer: Aasai Aasaiyai Confidence: 0.6 
Answer: Kushi Confidence: 0.4 
Answer: Nenjil Jil Jil Confidence: 0.3 
Answer: Thottijaya Confidence: 0.2",Kurumbu,0.9,0.0,0,0
18,5ac028d95542992a796decb2,"Who has more scope of profession, E. L. Doctorow or Julia Peterkin?","Edgar Lawrence ""E. L."" Doctorow",comparison,hard,"Answer: E. L. Doctorow Confidence: 0.7
Answer: Julia Peterkin Confidence: 0.3",E. L. Doctorow,0.7,0.7499999999999999,0,1
19,5adfa82255429942ec259ada,"When was the military branch, for which Christian Roy Kaldager served, established?",10 November 1944,bridge,medium,"Answer: September 10, 1944 Confidence: 0.85
Answer: 1940 Confidence: 0.65
Answer: June 10, 1942 Confidence: 0.55
Answer: November 9, 1941 Confidence: 0.45
Answer: 1941 Confidence: 0.40","September 10, 1944",0.85,0.6666666666666666,0,0
20,5a7cf78a55429907fabef06d,When the group who murdered Jaime Zapata form their own criminal organization?,February 2010,bridge,medium,"Answer: Los Zetas, late 1990s Confidence: 0.7
Answer: Los Zetas, 2010s Confidence: 0.6
Answer: Los Zetas, 2008 Confidence: 0.5
Answer: Los Zetas, 2009 Confidence: 0.4
Answer: Los Zetas, 1999 Confidence: 0.3","Los Zetas, late 1990s",0.7,0.0,0,0
21,5ac1679f5542994d76dcce13,"In which city was the Symphony for Classical Orchestra in B-flat major completed by Harold Shapero who undoubtedly derived a fair amount from the American composer, teacher and writer known as the 'Dean of American Composers'?",Massachusetts,bridge,easy,"Answer: Boston Confidence: 0.9  
Answer: New York Confidence: 0.7  
Answer: Los Angeles Confidence: 0.5  
Answer: Chicago Confidence: 0.4  
Answer: Philadelphia Confidence: 0.3",Boston,0.9,0.0,0,0
22,5a8ef39a5542995b44241f11,"What character did this actor, who also played a supporting role in Sleepy Hollow, play in the final six Harry Potter films?",Professor Albus Dumbledore,bridge,hard,"Answer: Lucius Malfoy Confidence: 0.9  
Answer: Fenrir Greyback Confidence: 0.7  
Answer: Narcissa Malfoy Confidence: 0.4  
Answer: Vincent Crabbe Confidence: 0.3  
Answer: Mundungus Fletcher Confidence: 0.2",Lucius Malfoy,0.9,0.0,0,0
23,5ac1e6fe5542991316484bc6,What T.V. show did the episode Colonel Homer air on?,The Simpsons,bridge,easy,"Answer: The Simpsons Confidence: 0.95
Answer: Family Guy Confidence: 0.25
Answer: South Park Confidence: 0.20
Answer: Futurama Confidence: 0.15
Answer: King of the Hill Confidence: 0.10",The Simpsons,0.95,1.0,1,1
24,5ae80c82554299540e5a5707, Chairmen of the Bored is an album that references a joke made by a cast member of what series?,Saturday Night Live,bridge,medium,"Answer: Saturday Night Live Confidence: 0.9 
Answer: The Muppet Show Confidence: 0.6 
Answer: Monty Python's Flying Circus Confidence: 0.4 
Answer: The Simpsons Confidence: 0.3 
Answer: The Carol Burnett Show Confidence: 0.2",Saturday Night Live,0.9,1.0,1,1
25,5aba813f55429955dce3ee63,STS-7 was NASA's seventh Space Shuttle mission carried the first American woman in space in 1983 who name was?,Sally Kristen Ride,bridge,hard,"Answer: Sally Ride Confidence: 0.99 
Answer: Judith Resnik Confidence: 0.70 
Answer: Kathryn Sullivan Confidence: 0.60 
Answer: Eileen Collins Confidence: 0.40 
Answer: Mae Jemison Confidence: 0.30",Sally Ride,0.99,0.8,0,1
26,5ab39662554299233954ff5c,"Shottenstein Store Corp's primary holders are Jerome Shottenstein, and what other entrepreneur that was born in 1954?",Jay Schottenstein,bridge,medium,"Answer: Leslie H. Wexner Confidence: 0.9 
Answer: Jeff Schottenstein Confidence: 0.5 
Answer: Jay Schottenstein Confidence: 0.4 
Answer: John Schottenstein Confidence: 0.3 
Answer: Jonathan Schottenstein Confidence: 0.2",Leslie H. Wexner,0.9,0.0,0,0
27,5a7b13b25542992d025e6746,"Which is from farther west, Woman's Viewpoint or Al Jamila?",Woman's Viewpoint,comparison,medium,"Answer: Woman's Viewpoint Confidence: 0.7  
Answer: Al Jamila Confidence: 0.3  
Answer: No sufficient data Confidence: 0.2  
Answer: Draw Confidence: 0.2  
Answer: Unable to determine Confidence: 0.1",Woman's Viewpoint,0.7,1.0,1,1
28,5ae7aae35542993210983ee6,What was the duck character's name in the Disney cartoon with the music that sounded like The Mexican Hat Dance?,Donna,bridge,hard,"Answer: Donald Duck Confidence: 0.9 
Answer: Panchito Pistoles Confidence: 0.7 
Answer: José Carioca Confidence: 0.5 
Answer: Clara Cluck Confidence: 0.3 
Answer: Daisy Duck Confidence: 0.2",Donald Duck,0.9,0.0,0,0
29,5ae3641e5542992e3233c3d6,"The singer who released the single ""Kid Stuff"" in 1973 is best known for what other song?",The Teddy Bear Song,bridge,medium,"Answer: ""The Night the Lights Went Out in Georgia"" Confidence: 0.9
Answer: ""Heaven's Just a Sin Away"" Confidence: 0.7
Answer: ""Stand by Your Man"" Confidence: 0.5
Answer: ""Delta Dawn"" Confidence: 0.4
Answer: ""D-I-V-O-R-C-E"" Confidence: 0.3","""The Night the Lights Went Out in Georgia""",0.9,0.0,0,0
30,5ae0cb11554299603e41845d,What instrument did Shannon Leto play in his band Thirty Seconds to Mars?,"drums, percussion",bridge,easy,"Answer: Drums Confidence: 0.95
Answer: Percussion Confidence: 0.85
Answer: Guitar Confidence: 0.50
Answer: Bass Confidence: 0.40
Answer: Keyboard Confidence: 0.30",Drums,0.95,0.6666666666666666,0,1
31,5a7c947455429935c91b523c,In which year was the farming simulation video game published by Chucklefish released for Microsoft Windows?,2016,bridge,medium,"Answer: 2016 Confidence: 0.95
Answer: 2017 Confidence: 0.60
Answer: 2015 Confidence: 0.40
Answer: 2018 Confidence: 0.30
Answer: 2019 Confidence: 0.20",2016,0.95,1.0,1,1
32,5a7db4eb5542997cc2c47474,"Which Australian locality is 110 km north form the city affectionally named ""The City""?",Kangaroo Head,bridge,medium,"Answer: Ballarat Confidence: 0.8 
Answer: Geelong Confidence: 0.6 
Answer: Bendigo Confidence: 0.5 
Answer: Seymour Confidence: 0.3 
Answer: Echuca Confidence: 0.2",Ballarat,0.8,0.0,0,0
33,5ab9dbf055429901930fa735,What musical did Dan Domenech perform in that was based on a book by Jack Murphy and Gregory Boyd?,Wonderland,bridge,easy,"Answer: ""The Civil War"" Confidence: 0.8 
Answer: ""Broadway Bounty Hunter"" Confidence: 0.6 
Answer: ""Frankenstein"" Confidence: 0.5 
Answer: ""The Haunting of Hill House"" Confidence: 0.4 
Answer: ""Liberty"" Confidence: 0.3","""The Civil War""",0.8,0.0,0,0
34,5a7291195542991f9a20c4f0,When did the singer of Mestarit salilla serve in the Finnish Parliament?,from 2003 to 2007,bridge,hard,"Answer: 1987-2007 Confidence: 0.9
Answer: 1983-1987 Confidence: 0.7
Answer: 2003-2007 Confidence: 0.6
Answer: 1991-1995 Confidence: 0.5
Answer: 1995-1999 Confidence: 0.4",1987-2007,0.9,0.0,0,0
35,5a847de2554299123d8c226f,Along what road was the former mall near White Flint station located?,Rockville Pike,bridge,medium,"Answer: Rockville Pike Confidence: 0.9
Answer: Route 355 Confidence: 0.7
Answer: Old Georgetown Road Confidence: 0.5
Answer: Nicholson Lane Confidence: 0.3
Answer: Executive Boulevard Confidence: 0.2",Rockville Pike,0.9,1.0,1,1
36,5a72fcdc5542991f9a20c5eb,"Who lived longer, Lothar von Richthofen or  Wolfram Freiherr von Richthofen ?",Wolfram Freiherr von Richthofen,bridge,medium,"Answer: Wolfram Freiherr von Richthofen Confidence: 0.9
Answer: Lothar von Richthofen Confidence: 0.1",Wolfram Freiherr von Richthofen,0.9,1.0,1,1
37,5a863fc855429960ec39b659,"Which court case occurred first, Phillips v. Martin Marietta Corp. or United States v. Miller",United States v. Miller,comparison,medium,"Answer: United States v. Miller Confidence: 0.9  
Answer: Phillips v. Martin Marietta Corp. Confidence: 0.1",United States v. Miller,0.9,1.0,1,1
38,5a819c5155429903bc27b985,Andrew Jaspan is the co-founder of a website that launched in which year ?,2011,bridge,medium,"Answer: 2011 Confidence: 0.9 
Answer: 2010 Confidence: 0.7 
Answer: 2012 Confidence: 0.5 
Answer: 2009 Confidence: 0.4 
Answer: 2013 Confidence: 0.3",2011,0.9,1.0,1,1
39,5a82030755429926c1cdade7,"The 2009 Louisiana Tech Bulldogs football team was coached by someone in their third year with the program, and who currently serves as the wide receivers coach for what NFL team?",Dallas Cowboys,bridge,medium,"Answer: New Orleans Saints Confidence: 0.8 
Answer: New York Jets Confidence: 0.7 
Answer: Miami Dolphins Confidence: 0.6 
Answer: Atlanta Falcons Confidence: 0.5 
Answer: Baltimore Ravens Confidence: 0.4",New Orleans Saints,0.8,0.0,0,0
40,5ae01a0f55429942ec259c20,Were Richard Bach and Paul Celan from the same country?,no,comparison,medium,"Answer: No Confidence: 0.95
Answer: Different countries Confidence: 0.90
Answer: USA (Bach), Romania (Celan) Confidence: 0.85
Answer: No - Bach (USA), Celan (Romania) Confidence: 0.80
Answer: Different origins Confidence: 0.75",No,0.95,1.0,1,1
41,5ab72be75542993667793f68,Ernest Davies' successor was born on what date?,10 October 1940,bridge,hard,"Answer: September 2, 1914 Confidence: 0.8 
Answer: March 5, 1908 Confidence: 0.6 
Answer: June 1, 1917 Confidence: 0.5 
Answer: December 3, 1915 Confidence: 0.4 
Answer: April 25, 1912 Confidence: 0.3","September 2, 1914",0.8,0.0,0,0
42,5adfc1bd55429906c02daa2c,"When was the delusional anarchist from the television film ""The Revenge of Al Capone"" born?","September 7, 1900",bridge,medium,"Answer: David Yates, 1952 Confidence: 0.7 
Answer: Murray Scully, 1950 Confidence: 0.6 
Answer: Heiko Remus, 1955 Confidence: 0.5 
Answer: Michael Doucet, 1953 Confidence: 0.4 
Answer: Jamie Fraser, 1954 Confidence: 0.3","David Yates, 1952",0.7,0.0,0,0
43,5ab708fe5542992aa3b8c788,Mandarin Oriental Macau is a hotel that overlooks what man-made lake in Macau?,Nam Van Lake,bridge,medium,"Answer: Nam Van Lake Confidence: 0.8  
Answer: Sai Van Lake Confidence: 0.6  
Answer: Performance Lake Confidence: 0.5  
Answer: Dredging Lake Confidence: 0.4  
Answer: Friendship Lake Confidence: 0.3",Nam Van Lake,0.8,1.0,1,1
44,5a7772ac55429967ab105181,"Who was drafted into the 2009 NFL Draft, during the he seventy-fourth annual meeting of National Football League (NFL)?",Darrius Ramar Heyward-Bey,bridge,hard,"Answer: Matthew Stafford Confidence: 0.8
Answer: Mark Sanchez Confidence: 0.7
Answer: Aaron Curry Confidence: 0.6
Answer: Michael Crabtree Confidence: 0.5
Answer: Brian Cushing Confidence: 0.4",Matthew Stafford,0.8,0.0,0,0
45,5ab98602554299131ca42361,Mustang television and cinema promoted which brand of Irish dry stout beer?,Guinness,bridge,easy,"Answer: Guinness Confidence: 0.95
Answer: Murphy's Confidence: 0.50
Answer: Beamish Confidence: 0.30
Answer: O'Hara's Confidence: 0.20
Answer: Kilkenny Confidence: 0.10",Guinness,0.95,1.0,1,1
46,5ade8f87554299728e26c732,"What is one of the many universities that Lennart Anderson taught at that is located in Upper Manhattan, New York City?",Columbia University,bridge,medium,"Answer: Columbia University Confidence: 0.8 
Answer: City College of New York Confidence: 0.7 
Answer: Barnard College Confidence: 0.6 
Answer: Manhattan School of Music Confidence: 0.5 
Answer: Teachers College, Columbia University Confidence: 0.4",Columbia University,0.8,1.0,1,1
47,5aba91cd5542994dbf01994c,"For what team is the cricket bowler, who is considered to be the fastest, play a role of captain?",Karachi Dolphins,bridge,medium,"Answer: Pakistan Confidence: 0.8 
Answer: Australia Confidence: 0.6 
Answer: England Confidence: 0.4 
Answer: South Africa Confidence: 0.3 
Answer: India Confidence: 0.2",Pakistan,0.8,0.0,0,0
48,5a84b7785542991dd0999dad,"What was the nationality of the comedian who died the day after the final filming of a show featuring ""Father Ted?""",Irish,bridge,medium,"Answer: Irish Confidence: 0.9
Answer: British Confidence: 0.7
Answer: English Confidence: 0.6
Answer: Scottish Confidence: 0.5
Answer: Welsh Confidence: 0.4",Irish,0.9,1.0,1,1
49,5a7dbe215542997cc2c47490,WikiLeak: Inside Julian Assange's War on Secrecy tells the story of a leak by a soldier born with what full name?,Bradley Edward Manning,bridge,medium,"Answer: Bradley Edward Manning Confidence: 0.9  
Answer: Chelsea Elizabeth Manning Confidence: 0.8  
Answer: N/A Confidence: 0.1  
Answer: N/A Confidence: 0.1  
Answer: N/A Confidence: 0.1",Bradley Edward Manning,0.9,1.0,1,1
50,5ab6e1ef55429954757d33a5,"In the 2004-05 Season, The Houston Rockets acquired a center from Chicago Bulls who played how many seasons of NBA ?",18 seasons,bridge,hard,"Answer: 7 Confidence: 0.9  
Answer: 6 Confidence: 0.7  
Answer: 8 Confidence: 0.5  
Answer: 5 Confidence: 0.3  
Answer: 10 Confidence: 0.2",7,0.9,0.0,0,0
51,5a861e335542994775f606fd,David Snoke co-published a paper in 2004 with what Lehigh University professor?,Michael J. Behe,bridge,medium,"Answer: Dan E. Reynolds Confidence: 0.8
Answer: Niraj Shah Confidence: 0.7
Answer: L. Andrew Lyons Confidence: 0.6
Answer: Robert S. Flora Confidence: 0.5
Answer: John C. Wagner Confidence: 0.4",Dan E. Reynolds,0.8,0.0,0,0
52,5adf957e5542995534e8c7f9,"The Adventures of Elmo in Grouchland was a 1999 film which involved the use of puppets from a puppeteer who was also the voice of what character from ""Star Wars""?",Yoda,bridge,medium,"Answer: Yoda Confidence: 0.9  
Answer: Jabba the Hutt Confidence: 0.5  
Answer: Salacious Crumb Confidence: 0.3  
Answer: Greedo Confidence: 0.2  
Answer: Ackbar Confidence: 0.1",Yoda,0.9,1.0,1,1
53,5ae1b3765542997283cd2249,"Which company is in the discount travel market, The Walt Disney Company or Priceline.com?",Priceline.com,comparison,hard,"Answer: Priceline.com Confidence: 0.95 
Answer: The Walt Disney Company Confidence: 0.05 
Answer: - Confidence: 0.0 
Answer: - Confidence: 0.0 
Answer: - Confidence: 0.0",Priceline.com,0.95,1.0,1,1
54,5ab73f9a5542992aa3b8c7f5,"Juliana Maria of Brunswick-Wolfenbüttel is a descendant of the King of what country, who took over its throne in 1814?",Norway,bridge,medium,"Answer: Norway Confidence: 0.8 
Answer: Sweden Confidence: 0.6 
Answer: Denmark Confidence: 0.4 
Answer: Kingdom of Hanover Confidence: 0.3 
Answer: France Confidence: 0.2",Norway,0.8,1.0,1,1
55,5aba91505542994dbf01994b,"Chris Bosh took over the role of fan favorite, and face/leader of the Raptors from the man who played for what team?",Sacramento Kings,bridge,medium,"Answer: New Jersey Nets Confidence: 0.9 
Answer: Orlando Magic Confidence: 0.8 
Answer: Miami Heat Confidence: 0.7 
Answer: Dallas Mavericks Confidence: 0.6 
Answer: New York Knicks Confidence: 0.5",New Jersey Nets,0.9,0.0,0,0
56,5a73fce35542993a88ae2eda,"What flowering plant, first classified by Carl Linnaeus in 1753, produces   Penicillium copticola?",Cannabis sativa,bridge,medium,"Answer: Scopolia carniolica Confidence: 0.7 
Answer: Solanum nigrum Confidence: 0.6 
Answer: Datura stramonium Confidence: 0.5 
Answer: Nicotiana tabacum Confidence: 0.4 
Answer: Hyoscyamus niger Confidence: 0.3",Scopolia carniolica,0.7,0.0,0,0
57,5ae63d8555429908198fa538,What was the name of a United Stated Army officer during World War 2 and served again later in the Korean war and was later featured on a HBO miniseries where his character was played by played by Matthew Settle?,Ronald Speirs,bridge,medium,"Answer: Ronald Speirs Confidence: 0.9  
Answer: Lewis Nixon Confidence: 0.7  
Answer: Richard Winters Confidence: 0.5  
Answer: Herbert Sobel Confidence: 0.3  
Answer: Carwood Lipton Confidence: 0.2",Ronald Speirs,0.9,1.0,1,1
58,5a7c6c0655429907fabeef7f,"Which band currently has more members, Last Dinosaurs or Primal Scream?",Primal Scream,comparison,medium,"Answer: Primal Scream Confidence: 0.9
Answer: Last Dinosaurs Confidence: 0.1",Primal Scream,0.9,1.0,1,1
59,5a7fa1535542994857a7678d,What building in the 14th largest city in Georgia was a work of architect Lloyd Barton Greer?,Barber-Pittman House,bridge,medium,"Answer: Colquitt County Courthouse Confidence: 0.9 
Answer: Moultrie High School Confidence: 0.5 
Answer: Spence Field Confidence: 0.4 
Answer: Carnegie Library, Moultrie Confidence: 0.3 
Answer: Moultrie City Hall Confidence: 0.2",Colquitt County Courthouse,0.9,0.0,0,0
60,5a8b85f355429971feec4731,Jean-Baptiste Andrea wrote and directed what 2003 French horror drama that was remade in 2014?,Dead End,bridge,medium,"Answer: Dead End Confidence: 0.9 
Answer: The Backwoods Confidence: 0.5 
Answer: The Divide Confidence: 0.3 
Answer: Brotherood of Tears Confidence: 0.2 
Answer: Stung Confidence: 0.1",Dead End,0.9,1.0,1,1
61,5a7a7d6d55429941d65f2679,When was the founder of The City of Oxford High School for Boys born?,7 April 1836,bridge,medium,"Answer: 1803 Confidence: 0.4 
Answer: 1812 Confidence: 0.3 
Answer: 1798 Confidence: 0.2 
Answer: 1821 Confidence: 0.1 
Answer: 1808 Confidence: 0.05",1803,0.4,0.0,0,0
62,5a802bfd554299485f59857d,"South Korean actress Bae Doona, known for her role in 2000 television series ""Look Back in Anger"", had an English-speaking role in which 2012 film directed by the Wachowski siblings?","""Cloud Atlas""",bridge,hard,"Answer: Cloud Atlas Confidence: 0.95
Answer: Jupiter Ascending Confidence: 0.70
Answer: Sense8 Confidence: 0.65
Answer: The Matrix Resurrections Confidence: 0.60
Answer: Speed Racer Confidence: 0.50",Cloud Atlas,0.95,1.0,1,1
63,5ae405d955429970de88d860,Uyirodu Uyiraga was a film that starred the Indian actor who participated in what 2004 sporting event?,British Formula 3 season,bridge,hard,"Answer: Athens Olympics Confidence: 0.7
Answer: Davis Cup Confidence: 0.6
Answer: Indian Premier League Confidence: 0.5
Answer: ICC Champions Trophy Confidence: 0.4
Answer: Indian Super League Confidence: 0.3",Athens Olympics,0.7,0.0,0,0
64,5a7e8f6d554299306751357d,The Creators and Best Boy were both produced before 2000 ?,no,comparison,medium,"Answer: No Confidence: 0.8
Answer: Yes Confidence: 0.5
Answer: Best Boy was produced before 2000, The Creators was not Confidence: 0.7
Answer: Both before 2000 Confidence: 0.6
Answer: Both not before 2000 Confidence: 0.4",No,0.8,1.0,1,1
65,5ae10f0d554299422ee995ec,what does Weihui and Weinan have in common?,China,comparison,easy,"Answer: Cities in China Confidence: 0.9
Answer: Similar names Confidence: 0.7
Answer: Administrative divisions Confidence: 0.6
Answer: Part of Henan history Confidence: 0.5
Answer: Economic hubs Confidence: 0.4",Cities in China,0.9,0.5,0,1
66,5a7772d25542997042120a4a,What is the name of the chartered trade company in which Jan Valckenburgh served as an assistant trader?,Dutch West India Company,bridge,medium,"Answer: Dutch West India Company Confidence: 0.9 
Answer: Dutch East India Company Confidence: 0.6 
Answer: British East India Company Confidence: 0.4 
Answer: Hudson's Bay Company Confidence: 0.3 
Answer: VOC Confidence: 0.2",Dutch West India Company,0.9,1.0,1,1
67,5ae333f05542990afbd1e0dc,What type of institution are Kathmandu University and Brown University?,University,comparison,medium,"Answer: Universities Confidence: 0.95
Answer: Educational institutions Confidence: 0.90
Answer: Higher education institutions Confidence: 0.85
Answer: Academic institutions Confidence: 0.80
Answer: Research universities Confidence: 0.75",Universities,0.95,0.0,0,1
68,5aba934d554299232ef4a33a,"Which league does the team, where Alan McNeill played for in Oldham, compete in?",League One,bridge,medium,"Answer: Northern Premier League Confidence: 0.7 
Answer: National League North Confidence: 0.6 
Answer: English Football League Two Confidence: 0.5 
Answer: Isthmian League Confidence: 0.4 
Answer: Premier League Confidence: 0.3",Northern Premier League,0.7,0.4,0,0
69,5adefa295542993a75d263cb,"Which filmmaker created the award winning film ""La battaglia di Algeri"", Takashi Miike or Gillo Pontecorvo?",Gillo Pontecorvo,comparison,medium,"Answer: Gillo Pontecorvo Confidence: 1.0 
Answer: Takashi Miike Confidence: 0.1",Gillo Pontecorvo,1.0,1.0,1,1
70,5ac3015655429921a00ab0d1,Were the Pecom 32 and the Apple I both produced before 1990?,yes,comparison,medium,"Answer: Yes Confidence: 0.9
Answer: Both in 1970s-1980s Confidence: 0.85
Answer: Pecom 32 (1985), Apple I (1976) Confidence: 0.8
Answer: Both are pre-1990 microcomputers Confidence: 0.75
Answer: Pecom 32 in 1980s, Apple I in 1970s Confidence: 0.7",Yes,0.9,1.0,1,1
71,5a74fa4c5542993748c89770,"which Magazine was founded first, First for Women or Hennes ?",Hennes,comparison,medium,"Answer: Hennes Confidence: 0.8
Answer: First for Women Confidence: 0.2",Hennes,0.8,1.0,1,1
72,5ac50b0a55429924173fb57c,What TV network founded in 1984 is co owned by the Hearst Corporation and Disney?,Arts and Entertainment Network,bridge,easy,"Answer: A&E Network Confidence: 0.9 
Answer: History Channel Confidence: 0.7 
Answer: Lifetime Confidence: 0.6 
Answer: FYI Confidence: 0.5 
Answer: Viceland Confidence: 0.4",A&E Network,0.9,0.3333333333333333,0,1
