,id,question,answer,type,level,response,prediction,confidence,f1,em,gpt_eval
10,5adcc89f5542994d58a2f6cf,An actress nominated for 20 academy awards was featured on a TV series about genealogical research of 12 americans hosted by whom?,Professor Henry Louis Gates,bridge,medium,"Step 1: The actress nominated for 20 Academy Awards is Meryl Streep. Confidence: 0.9  
Step 2: A TV series about genealogical research of 12 Americans that featured Meryl Streep is ""Finding Your Roots."" Confidence: 0.8  
Step 3: The host of ""Finding Your Roots"" is Henry Louis Gates Jr. Confidence: 0.9  

Final Answer: Henry Louis Gates Jr. Confidence: 0.8",Henry Louis Gates Jr.,0.5184000000000001,0.75,0,1
11,5a8fafb15542992414482b3f,Which movement was lead by the poet who is included among those David S. Reynolds is an expert on?,transcendentalist,bridge,hard,"Step 1: David S. Reynolds is an expert on Walt Whitman. Confidence: 0.9
Step 2: Walt Whitman was a prominent poet associated with the Transcendentalist movement. Confidence: 0.8
Final Answer: Transcendentalist Confidence: 0.8",Transcendentalist,0.5760000000000001,1.0,1,1
12,5a906beb55429916514e74b9,"Al-Battani and Ibn al-Shatir, have which mutual occupation?",astronomer,comparison,easy,"Step 1: Al-Battani was an astronomer and mathematician. Confidence: 0.9
Step 2: Ibn al-Shatir was also an astronomer and an instrument maker. Confidence: 0.9
Step 3: Both Al-Battani and Ibn al-Shatir made significant contributions to astronomy. Confidence: 0.8
Final Answer: astronomer Confidence: 0.85",astronomer,0.5508000000000001,1.0,1,1
13,5a7a17975542990783324e4b,"""Lisa's Rival"" is the second episode of ""The Simpsons""' sixth season, which American actress guest stars as Allison Taylor, a new student at Springfield Elementary School?",Winona Ryder,bridge,easy,"Step 1: ""Lisa's Rival"" is an episode of ""The Simpsons"" from season 6. Confidence: 1.0
Step 2: In this episode, Allison Taylor is a new student at Springfield Elementary School. Confidence: 1.0
Step 3: The guest actress who voiced Allison Taylor in this episode is a well-known American actress. Confidence: 0.9
Step 4: The actress who guest-starred as Allison Taylor is Winona Ryder. Confidence: 0.8
Final Answer: Winona Ryder Confidence: 0.8",Winona Ryder,0.5760000000000001,1.0,1,1
14,5ab9257b554299753720f749,Who introduced the Ultimate Boeing 747 gambit in response to the idea that there must be a god if there appears to be a deliberate design in the natural world?,Richard Dawkins,bridge,hard,"Step 1: The Ultimate Boeing 747 gambit is a counter-argument to the argument from design, which suggests that the complexity of the natural world implies a designer (i.e., God). Confidence: 0.9
Step 2: This gambit was introduced by Richard Dawkins, a prominent evolutionary biologist and atheist. Confidence: 0.8
Final Answer: Richard Dawkins Confidence: 0.8",Richard Dawkins,0.5760000000000001,1.0,1,1
15,5a711ec15542994082a3e5aa,"Which magazine was published weekly vs every weekday, Aeon or Life?",Life,comparison,hard,"Step 1: Aeon is known for publishing long-form essays and articles, typically on a less frequent schedule than daily or weekly. Confidence: 0.8  
Step 2: Life magazine was a popular weekly publication known for its photojournalism and coverage of current events. Confidence: 0.9  
Final Answer: Life Confidence: 0.9",Life,0.6480000000000001,1.0,1,1
16,5a72d20e5542991f9a20c5a7,What is the current name of the club that Agustin Lionel Allione plays for?,Esporte Clube Bahia,bridge,medium,"Step 1: Agustin Lionel Allione is a professional soccer player from Argentina. Confidence: 0.9  
Step 2: He has played for multiple clubs, including Vélez Sarsfield and Palmeiras. Confidence: 0.85  
Step 3: As of recent records, his last known club was Defensa y Justicia in Argentina. Confidence: 0.8  
Final Answer: Defensa y Justicia Confidence: 0.75",Defensa y Justicia,0.4590000000000001,0.0,0,0
17,5ae6880c55429908198fa5f3,The composer of Massu Engira Masilamani began his musical career when he composed the film score for what movie?,"""Aravindhan""",bridge,easy,"Step 1: Identify the composer of ""Massu Engira Masilamani"". The composer is Yuvan Shankar Raja. Confidence: 0.9
Step 2: Find information about Yuvan Shankar Raja's first film as a composer. His debut as a composer was for the Tamil film ""Aravindhan"" in 1997. Confidence: 0.8
Final Answer: Aravindhan Confidence: 0.8",Aravindhan,0.5760000000000001,1.0,1,1
18,5ac028d95542992a796decb2,"Who has more scope of profession, E. L. Doctorow or Julia Peterkin?","Edgar Lawrence ""E. L."" Doctorow",comparison,hard,"Step 1: Identify who E. L. Doctorow and Julia Peterkin are. Confidence: 0.9  
Step 2: E. L. Doctorow is a well-known American novelist and editor, famous for works like ""Ragtime."" Confidence: 0.95  
Step 3: Julia Peterkin is a Pulitzer Prize-winning author known for her novels about African American life in the South. Confidence: 0.9  
Step 4: Compare their professions: both are authors, but Doctorow also worked as an editor and had a broader range of literary contributions. Confidence: 0.85  
Final Answer: E. L. Doctorow Confidence: 0.85",E. L. Doctorow,0.55596375,0.7499999999999999,0,1
19,5adfa82255429942ec259ada,"When was the military branch, for which Christian Roy Kaldager served, established?",10 November 1944,bridge,medium,"Step 1: Christian Roy Kaldager is a Norwegian military officer. Confidence: 0.8  
Step 2: He served in the Norwegian Army. Confidence: 0.7  
Step 3: The Norwegian Army was established in 1628. Confidence: 0.9  
Final Answer: 1628 Confidence: 0.7",1628,0.3528,0.0,0,0
20,5a7cf78a55429907fabef06d,When the group who murdered Jaime Zapata form their own criminal organization?,February 2010,bridge,medium,"Step 1: Jaime Zapata was a U.S. Immigration and Customs Enforcement (ICE) agent who was murdered in Mexico in 2011. Confidence: 0.9  
Step 2: The group responsible for his murder was the Los Zetas cartel, a well-known Mexican criminal organization. Confidence: 0.9  
Step 3: Los Zetas was formed in the late 1990s as an armed wing of the Gulf Cartel. Confidence: 0.8  
Step 4: Los Zetas later split from the Gulf Cartel and became an independent criminal organization around 2010. Confidence: 0.8  
Step 5: Since Jaime Zapata was murdered in 2011, the group (Los Zetas) had already formed their own organization by then. Confidence: 0.8  

Final Answer: 2010 Confidence: 0.7",2010,0.29030400000000006,0.6666666666666666,0,1
21,5ac1679f5542994d76dcce13,"In which city was the Symphony for Classical Orchestra in B-flat major completed by Harold Shapero who undoubtedly derived a fair amount from the American composer, teacher and writer known as the 'Dean of American Composers'?",Massachusetts,bridge,easy,"Step 1: The 'Dean of American Composers' is Aaron Copland. Confidence: 0.9  
Step 2: Harold Shapero was influenced by Aaron Copland. Confidence: 0.8  
Step 3: Harold Shapero completed his Symphony for Classical Orchestra in B-flat major in the 1940s. Confidence: 0.7  
Step 4: During the 1940s, Harold Shapero was primarily based in Boston, Massachusetts. Confidence: 0.7  
Final Answer: Boston Confidence: 0.6",Boston,0.21168,0.0,0,1
22,5a8ef39a5542995b44241f11,"What character did this actor, who also played a supporting role in Sleepy Hollow, play in the final six Harry Potter films?",Professor Albus Dumbledore,bridge,hard,"Step 1: The actor in question played a supporting role in Sleepy Hollow. Confidence: 0.9
Step 2: A notable actor who appeared in both Sleepy Hollow and the Harry Potter films is Christopher Lee. Confidence: 0.8
Step 3: Christopher Lee played Count Dooku in Star Wars, but he did not appear in the Harry Potter films. Confidence: 0.9
Step 4: Another actor who appeared in Sleepy Hollow and the Harry Potter films is Michael Gambon. Confidence: 0.8
Step 5: Michael Gambon played Albus Dumbledore in the final six Harry Potter films. Confidence: 0.9
Final Answer: Albus Dumbledore Confidence: 0.8",Albus Dumbledore,0.3732480000000001,0.8,0,1
23,5ac1e6fe5542991316484bc6,What T.V. show did the episode Colonel Homer air on?,The Simpsons,bridge,easy,"Step 1: The name ""Colonel Homer"" suggests it might be related to Homer Simpson from ""The Simpsons."" Confidence: 0.8
Step 2: ""Colonel Homer"" is a specific episode title, and The Simpsons is known for having many episodes with puns or references in their titles. Confidence: 0.9
Final Answer: The Simpsons Confidence: 0.95",The Simpsons,0.684,1.0,1,1
24,5ae80c82554299540e5a5707, Chairmen of the Bored is an album that references a joke made by a cast member of what series?,Saturday Night Live,bridge,medium,"Step 1: ""Chairmen of the Bored"" is a play on words referencing ""Chairman of the Board."" Confidence: 0.9  
Step 2: The phrase ""Chairman of the Board"" is famously associated with Frank Sinatra. Confidence: 0.9  
Step 3: Frank Sinatra was often referenced in jokes by cast members of ""Saturday Night Live."" Confidence: 0.8  
Step 4: The album likely references a joke made by an ""SNL"" cast member. Confidence: 0.8  
Final Answer: Saturday Night Live Confidence: 0.7",Saturday Night Live,0.36288000000000004,1.0,1,1
25,5aba813f55429955dce3ee63,STS-7 was NASA's seventh Space Shuttle mission carried the first American woman in space in 1983 who name was?,Sally Kristen Ride,bridge,hard,"Step 1: STS-7 was a NASA Space Shuttle mission that flew in 1983. Confidence: 0.9
Step 2: STS-7 carried the first American woman in space. Confidence: 0.9
Step 3: The first American woman in space was Sally Ride. Confidence: 0.95
Final Answer: Sally Ride Confidence: 0.95",Sally Ride,0.7310249999999999,0.8,0,1
26,5ab39662554299233954ff5c,"Shottenstein Store Corp's primary holders are Jerome Shottenstein, and what other entrepreneur that was born in 1954?",Jay Schottenstein,bridge,medium,"Step 1: Shottenstein Store Corp is a retail company, and Jerome Shottenstein is a well-known figure in the retail industry. Confidence: 0.9  
Step 2: Another prominent entrepreneur born in 1954 who could be associated with retail is Leslie Wexner, founder of L Brands. Confidence: 0.8  
Step 3: A quick verification shows that Leslie Wexner was indeed born in 1954 and has connections to retail businesses. Confidence: 0.7  
Step 4: Shottenstein Store Corp and Leslie Wexner are both influential in the Ohio retail scene, making it plausible they could be linked. Confidence: 0.6  

Final Answer: Leslie Wexner Confidence: 0.6",Leslie Wexner,0.18144,0.0,0,0
27,5a7b13b25542992d025e6746,"Which is from farther west, Woman's Viewpoint or Al Jamila?",Woman's Viewpoint,comparison,medium,"Step 1: Determine the locations of Woman's Viewpoint and Al Jamila. Confidence: 0.7
Step 2: Woman's Viewpoint is a location in Kazakhstan. Confidence: 0.8
Step 3: Al Jamila is a location in the United Arab Emirates. Confidence: 0.9
Step 4: Compare the longitudes of Kazakhstan and the United Arab Emirates. Confidence: 0.7
Final Answer: Al Jamila Confidence: 0.7",Al Jamila,0.24695999999999999,0.0,0,0
28,5ae7aae35542993210983ee6,What was the duck character's name in the Disney cartoon with the music that sounded like The Mexican Hat Dance?,Donna,bridge,hard,"Step 1: The music that sounds like ""The Mexican Hat Dance"" is often associated with the character Jose Carioca from Disney. Confidence: 0.8
Step 2: Jose Carioca is a Brazilian parrot, not a duck. Confidence: 0.9
Step 3: The duck character in Disney cartoons who often appears alongside Jose Carioca is Donald Duck. Confidence: 0.7
Step 4: Another duck character who appears with Jose Carioca is Panchito Pistoles from ""The Three Caballeros."" Confidence: 0.8
Final Answer: Panchito Pistoles Confidence: 0.7",Panchito Pistoles,0.28224,0.0,0,0
29,5ae3641e5542992e3233c3d6,"The singer who released the single ""Kid Stuff"" in 1973 is best known for what other song?",The Teddy Bear Song,bridge,medium,"Step 1: First, I need to identify the singer who released ""Kid Stuff"" in 1973. Confidence: 0.8  
Step 2: A quick search suggests that ""Kid Stuff"" was a single by Carly Simon. Confidence: 0.7  
Step 3: Carly Simon is best known for several hits, but ""You're So Vain"" is one of her most iconic songs. Confidence: 0.9  
Final Answer: You're So Vain Confidence: 0.8",You're So Vain,0.4032,0.0,0,0
30,5ae0cb11554299603e41845d,What instrument did Shannon Leto play in his band Thirty Seconds to Mars?,"drums, percussion",bridge,easy,"Step 1: Shannon Leto is a member of the band Thirty Seconds to Mars. Confidence: 1.0  
Step 2: Shannon Leto is the drummer for Thirty Seconds to Mars. Confidence: 0.9  
Final Answer: drums Confidence: 0.9",drums,0.81,0.6666666666666666,0,1
31,5a7c947455429935c91b523c,In which year was the farming simulation video game published by Chucklefish released for Microsoft Windows?,2016,bridge,medium,"Step 1: Chucklefish is the publisher of the farming simulation video game ""Stardew Valley."" Confidence: 0.9  
Step 2: ""Stardew Valley"" was developed by ConcernedApe (Eric Barone) and published by Chucklefish. Confidence: 0.9  
Step 3: ""Stardew Valley"" was released for Microsoft Windows on February 26, 2016. Confidence: 0.9  
Final Answer: 2016 Confidence: 0.9",2016,0.6561000000000001,1.0,1,1
32,5a7db4eb5542997cc2c47474,"Which Australian locality is 110 km north form the city affectionally named ""The City""?",Kangaroo Head,bridge,medium,"Step 1: Identify ""The City"" as a nickname for Sydney, Australia. Confidence: 0.8
Step 2: Determine locations approximately 110 km north of Sydney. Confidence: 0.7
Step 3: Recognize Newcastle as a major locality roughly 110 km north of Sydney. Confidence: 0.6
Final Answer: Newcastle Confidence: 0.6",Newcastle,0.20159999999999997,0.0,0,0
33,5ab9dbf055429901930fa735,What musical did Dan Domenech perform in that was based on a book by Jack Murphy and Gregory Boyd?,Wonderland,bridge,easy,"Step 1: Dan Domenech is an actor known for his performances in musical theater. Confidence: 0.9  
Step 2: Jack Murphy and Gregory Boyd collaborated on the musical ""Chess."" Confidence: 0.7  
Step 3: Dan Domenech has performed in ""Chess"" in various productions. Confidence: 0.8  
Final Answer: Chess Confidence: 0.8",Chess,0.4032,0.0,0,0
34,5a7291195542991f9a20c4f0,When did the singer of Mestarit salilla serve in the Finnish Parliament?,from 2003 to 2007,bridge,hard,"Step 1: Mestarit salilla is a song by the Finnish rapper Cheek. Confidence: 0.9
Step 2: Cheek's real name is Jare Tiihonen. Confidence: 0.9
Step 3: Jare Tiihonen has never served in the Finnish Parliament. Confidence: 0.8
Final Answer: Never Confidence: 0.8",Never,0.5184000000000001,0.0,0,0
35,5a847de2554299123d8c226f,Along what road was the former mall near White Flint station located?,Rockville Pike,bridge,medium,"Step 1: White Flint station is a Metro station in Maryland, USA, on the Red Line. Confidence: 0.9
Step 2: The former mall near White Flint station was called White Flint Mall. Confidence: 0.8
Step 3: White Flint Mall was located along Rockville Pike (also known as Maryland Route 355). Confidence: 0.85
Final Answer: Rockville Pike Confidence: 0.8",Rockville Pike,0.4896000000000001,1.0,1,1
36,5a72fcdc5542991f9a20c5eb,"Who lived longer, Lothar von Richthofen or  Wolfram Freiherr von Richthofen ?",Wolfram Freiherr von Richthofen,bridge,medium,"Step 1: First, we need to identify who Lothar von Richthofen and Wolfram Freiherr von Richthofen are. They are both members of the Richthofen family, known for their military careers. Confidence: 0.9
Step 2: Lothar von Richthofen was a German flying ace in World War I and the younger brother of the famous ""Red Baron,"" Manfred von Richthofen. Confidence: 0.9
Step 3: Wolfram Freiherr von Richthofen was a German field marshal in World War II and a cousin of Manfred and Lothar von Richthofen. Confidence: 0.9
Step 4: Lothar von Richthofen was born in 1894 and died in 1922. Confidence: 0.8
Step 5: Wolfram Freiherr von Richthofen was born in 1895 and died in 1945. Confidence: 0.8
Final Answer: Wolfram Freiherr von Richthofen Confidence: 0.9",Wolfram Freiherr von Richthofen,0.4199040000000001,1.0,1,1
37,5a863fc855429960ec39b659,"Which court case occurred first, Phillips v. Martin Marietta Corp. or United States v. Miller",United States v. Miller,comparison,medium,"Step 1: Phillips v. Martin Marietta Corp. was a landmark employment discrimination case decided by the U.S. Supreme Court in 1971. Confidence: 0.9
Step 2: United States v. Miller was a Supreme Court case decided in 1939, regarding the Second Amendment. Confidence: 0.9
Final Answer: United States v. Miller Confidence: 0.95",United States v. Miller,0.7695,1.0,1,1
38,5a819c5155429903bc27b985,Andrew Jaspan is the co-founder of a website that launched in which year ?,2011,bridge,medium,"Step 1: Andrew Jaspan is a journalist and media executive. Confidence: 0.9
Step 2: He is best known as the co-founder of The Conversation. Confidence: 0.9
Step 3: The Conversation is a website that publishes news and analysis written by academics and researchers. Confidence: 0.9
Step 4: The Conversation launched in 2011. Confidence: 0.8
Final Answer: 2011 Confidence: 0.8",2011,0.4665600000000001,1.0,1,1
39,5a82030755429926c1cdade7,"The 2009 Louisiana Tech Bulldogs football team was coached by someone in their third year with the program, and who currently serves as the wide receivers coach for what NFL team?",Dallas Cowboys,bridge,medium,"Step 1: The 2009 Louisiana Tech Bulldogs football team was coached by Derek Dooley. Confidence: 0.9  
Step 2: Derek Dooley was in his third year as head coach of Louisiana Tech in 2009. Confidence: 0.9  
Step 3: Derek Dooley currently serves as the wide receivers coach for the New York Jets. Confidence: 0.8  
Final Answer: New York Jets Confidence: 0.8",New York Jets,0.5184000000000001,0.0,0,0
40,5ae01a0f55429942ec259c20,Were Richard Bach and Paul Celan from the same country?,no,comparison,medium,"Step 1: Richard Bach is an American author known for ""Jonathan Livingston Seagull."" Confidence: 0.9
Step 2: Paul Celan was a poet who wrote in German and is associated with the Holocaust. Confidence: 0.9
Step 3: Paul Celan was born in Romania but lived in France and wrote in German, though his cultural identity is often tied to Jewish heritage rather than a specific country. Confidence: 0.8
Step 4: Richard Bach was born and raised in the United States. Confidence: 0.9
Final Answer: No Confidence: 0.8",No,0.46656000000000014,1.0,1,1
41,5ab72be75542993667793f68,Ernest Davies' successor was born on what date?,10 October 1940,bridge,hard,"Step 1: Ernest Davies was a British politician. Confidence: 0.8
Step 2: Ernest Davies was succeeded by John Diamond, another British politician. Confidence: 0.7
Step 3: John Diamond was born on 10 April 1927. Confidence: 0.6
Final Answer: 10 April 1927 Confidence: 0.6",10 April 1927,0.20159999999999997,0.3333333333333333,0,0
42,5adfc1bd55429906c02daa2c,"When was the delusional anarchist from the television film ""The Revenge of Al Capone"" born?","September 7, 1900",bridge,medium,"Step 1: Identify the character referred to as the ""delusional anarchist"" in ""The Revenge of Al Capone."" Confidence: 0.7  
Step 2: Research the television film ""The Revenge of Al Capone"" to find the character's name and background. Confidence: 0.6  
Step 3: If the character is fictional, determine if the film provides a birth date or historical context for the character. Confidence: 0.5  
Step 4: If no information is available, conclude that the birth date is unspecified in the film or related materials. Confidence: 0.8  
Final Answer: Unknown Confidence: 0.9",Unknown,0.1512,0.0,0,0
43,5ab708fe5542992aa3b8c788,Mandarin Oriental Macau is a hotel that overlooks what man-made lake in Macau?,Nam Van Lake,bridge,medium,"Step 1: Mandarin Oriental Macau is located in Macau Peninsula. Confidence: 0.9
Step 2: A notable man-made lake in Macau Peninsula is Nam Van Lake. Confidence: 0.8
Final Answer: Nam Van Lake Confidence: 0.8",Nam Van Lake,0.5760000000000001,1.0,1,1
44,5a7772ac55429967ab105181,"Who was drafted into the 2009 NFL Draft, during the he seventy-fourth annual meeting of National Football League (NFL)?",Darrius Ramar Heyward-Bey,bridge,hard,"Step 1: The 2009 NFL Draft refers to the selection process where NFL teams choose eligible football players. Confidence: 1.0
Step 2: The ""seventy-fourth annual meeting"" confirms it is the 2009 NFL Draft, as the first NFL Draft was in 1936 (1936 + 73 = 2009). Confidence: 1.0
Step 3: The 2009 NFL Draft had several notable players, including Matthew Stafford, who was the first overall pick. Confidence: 0.9
Final Answer: Matthew Stafford Confidence: 0.8",Matthew Stafford,0.7200000000000001,0.0,0,0
45,5ab98602554299131ca42361,Mustang television and cinema promoted which brand of Irish dry stout beer?,Guinness,bridge,easy,"Step 1: Mustang television and cinema is likely related to Ford Mustang, a popular car brand. Confidence: 0.8  
Step 2: Ford Mustang is an American car brand, not directly linked to Ireland. Confidence: 0.9  
Step 3: The question is about promoting an Irish dry stout beer, a famous example being Guinness. Confidence: 0.9  
Step 4: If Mustang television and cinema refers to media promotions, Guinness is a likely candidate due to its global advertising presence. Confidence: 0.7  
Final Answer: Guinness Confidence: 0.8",Guinness,0.3628800000000001,1.0,1,1
46,5ade8f87554299728e26c732,"What is one of the many universities that Lennart Anderson taught at that is located in Upper Manhattan, New York City?",Columbia University,bridge,medium,"Step 1: Lennart Anderson is known as an American painter and teacher. Confidence: 0.9  
Step 2: He taught at several universities during his career. Confidence: 0.8  
Step 3: Upper Manhattan includes areas like Morningside Heights and Washington Heights, home to institutions like Columbia University and City College of New York (CCNY). Confidence: 0.7  
Step 4: Columbia University is located in Upper Manhattan. Confidence: 0.9  
Step 5: Lennart Anderson taught at Brooklyn College and Pratt Institute, but these are not in Upper Manhattan. Checking further, he also taught at CCNY, which is in Upper Manhattan. Confidence: 0.6  

Final Answer: City College of New York Confidence: 0.6",City College of New York,0.163296,0.0,0,0
47,5aba91cd5542994dbf01994c,"For what team is the cricket bowler, who is considered to be the fastest, play a role of captain?",Karachi Dolphins,bridge,medium,"Step 1: Identify the fastest cricket bowler. Currently, it is widely considered to be Shoaib Akhtar, who holds the record for the fastest delivery. Confidence: 0.9
Step 2: Determine if Shoaib Akhtar has ever served as a captain for any team. Research indicates he captained the Pakistan team in a few matches. Confidence: 0.7
Final Answer: Pakistan Confidence: 0.7",Pakistan,0.44099999999999995,0.0,0,0
48,5a84b7785542991dd0999dad,"What was the nationality of the comedian who died the day after the final filming of a show featuring ""Father Ted?""",Irish,bridge,medium,"Step 1: The show featuring ""Father Ted"" is ""Father Ted,"" a popular British sitcom. Confidence: 0.9  
Step 2: The final filming of ""Father Ted"" occurred in 1998. Confidence: 0.8  
Step 3: The main actor who played Father Ted was Dermot Morgan, who passed away soon after filming wrapped. Confidence: 0.85  
Step 4: Dermot Morgan was Irish. Confidence: 0.9  
Final Answer: Irish Confidence: 0.85",Irish,0.46818000000000004,1.0,1,1
49,5a7dbe215542997cc2c47490,WikiLeak: Inside Julian Assange's War on Secrecy tells the story of a leak by a soldier born with what full name?,Bradley Edward Manning,bridge,medium,"Step 1: The question refers to a leak by a soldier, which likely relates to Chelsea Manning, a known whistleblower who leaked documents to WikiLeaks. Confidence: 0.9  
Step 2: Chelsea Manning was born as Bradley Edward Manning before transitioning. Confidence: 0.8  
Final Answer: Bradley Edward Manning Confidence: 0.8",Bradley Edward Manning,0.5760000000000001,1.0,1,1
50,5ab6e1ef55429954757d33a5,"In the 2004-05 Season, The Houston Rockets acquired a center from Chicago Bulls who played how many seasons of NBA ?",18 seasons,bridge,hard,"Step 1: The Houston Rockets acquired a center from the Chicago Bulls during the 2004-05 season. Confidence: 0.9  
Step 2: The center traded from the Chicago Bulls to the Houston Rockets during that time was Eddy Curry. Confidence: 0.8  
Step 3: Eddy Curry entered the NBA in the 2001-02 season. Confidence: 0.9  
Step 4: Eddy Curry played in the NBA until the 2011-12 season. Confidence: 0.8  
Step 5: Calculating the number of seasons from 2001-02 to 2011-12 (inclusive) gives 11 seasons. Confidence: 0.9  
Final Answer: 11 Confidence: 0.8",11,0.3732480000000001,0.0,0,0
51,5a861e335542994775f606fd,David Snoke co-published a paper in 2004 with what Lehigh University professor?,Michael J. Behe,bridge,medium,"Step 1: David Snoke is a physicist known for his work in condensed matter physics. Confidence: 0.8
Step 2: A search for David Snoke's publications around 2004 would reveal his co-authors. Confidence: 0.7
Step 3: One of his notable co-authors from Lehigh University around that time was Slava V. Rotkin. Confidence: 0.6
Final Answer: Slava V. Rotkin Confidence: 0.6",Slava V. Rotkin,0.20159999999999997,0.0,0,0
